r,g,b,lang_code,chatgpt,gemini
0,255,130,ko,초록색,선명한 초록색
255,0,37,ko,빨간색,빨간색
16,0,255,ko,파랑,파란색
58,0,255,ko,보라색,파랑
255,250,0,ko,노란색,노란색
255,59,0,ko,주황색,다홍
255,134,0,ko,주황색,주황색
0,255,43,ko,초록색,초록
255,1,0,ko,빨강,빨간색
0,255,94,ko,초록색,연두색
200,0,255,ko,보라색,자주색
255,0,175,ko,분홍색,마젠타
66,255,0,ko,연두색,초록색
255,109,0,ko,주황색,주황색
176,0,255,ko,보라색,보라색
0,195,255,ko,하늘색,하늘색
0,129,255,ko,파랑,파란색
255,209,0,ko,노란색,노랑
243,255,0,ko,노란색,노란색
255,193,0,ko,주황색,개나리색
243,0,255,ko,자홍색,자홍색
100,255,0,ko,라임색,연두색
164,255,0,ko,연두색,라임색
0,255,103,ko,연두색,연두색
255,0,77,ko,분홍색,자홍색
255,0,214,ko,자홍색,자홍색
255,66,0,ko,주황색,주황색
40,0,255,ko,파란색,파랑
255,0,30,ko,빨강,빨강
0,255,20,ko,연두색,초록색
0,205,255,ko,하늘색,하늘색
0,60,255,ko,파란색,파란색
0,255,214,ko,민트색,청록색
4,255,0,ko,초록색,초록색
255,30,0,ko,빨간색,빨강
0,255,216,ko,청록색,청록색
140,255,0,ko,연두색,연두색
9,255,0,ko,연두색,초록색
255,90,0,ko,주황색,주황색
0,187,255,ko,하늘색,파란색
255,209,0,ko,노란색,노란색
93,0,255,ko,보라색,파란색
255,231,0,ko,노란색,노란색
0,209,255,ko,하늘색,하늘색
255,142,0,ko,주황색,주황색
0,174,255,ko,파랑,파란색
255,0,246,ko,자홍색,마젠타
35,0,255,ko,파랑,파란색
162,0,255,ko,보라색,보라색
255,0,54,ko,빨강,선홍색
0,136,255,ko,파란색,파란색
255,0,193,ko,자홍색,핫핑크
255,0,173,ko,마젠타,핫핑크
255,0,217,ko,자홍색,마젠타
0,164,255,ko,파랑,파란색
0,111,255,ko,파랑,파란색
67,0,255,ko,보라색,파란색
139,255,0,ko,연두색,라임색
255,208,0,ko,노란색,노란색
0,55,255,ko,파란색,파란색
0,238,255,ko,청록색,시안
0,107,255,ko,파란색,파란색
0,132,255,ko,파랑,파란색
0,165,255,ko,하늘색,파란색
0,255,79,ko,초록색,라임색
0,136,255,ko,파랑,파란색
0,255,53,ko,형광초록,초록색
0,255,223,ko,청록색,아쿠아색
67,0,255,ko,보라색,파랑
0,255,191,ko,청록색,청록색
0,255,83,ko,초록색,초록
255,0,96,ko,분홍색,핫핑크
0,255,64,ko,초록색,초록색
0,255,232,ko,청록색,청록색
0,255,158,ko,민트색,청록색
255,0,39,ko,빨강,빨간색
239,255,0,ko,노란색,노란색
0,255,24,ko,초록색,초록색
97,0,255,ko,보라색,보라색
229,0,255,ko,자홍색,마젠타
30,255,0,ko,연두색,형광 초록색
0,255,254,ko,청록색,청록색
0,47,255,ko,파란색,파란색
255,0,143,ko,분홍색,핫핑크
0,255,185,ko,민트색,청록색
255,0,249,ko,마젠타,자홍색
0,255,205,ko,청록색,청록색
70,0,255,ko,보라색,파란색
255,0,18,ko,빨강,빨강
0,255,247,ko,청록색,사이언
255,0,167,ko,자홍색,핫핑크색
0,138,255,ko,파란색,파란색
255,110,0,ko,주황색,주황색
139,0,255,ko,보라색,보라색
255,0,2,ko,빨강,빨간색
255,243,0,ko,노란색,노란색
44,255,0,ko,연두색,라임색
0,255,230,ko,민트색,시안색
0,89,255,ko,파랑,파란색
255,0,214,ko,자홍색,마젠타
255,0,226,ko,자홍색,핫핑크
25,0,255,ko,파랑,파란색
255,0,236,ko,자홍색,마젠타
0,255,115,ko,초록색,에메랄드색
0,255,203,ko,민트색,청록색
164,0,255,ko,보라색,보라색
255,199,0,ko,노란색,노란색
255,125,0,ko,주황색,주황색
160,255,0,ko,연두색,라임색
255,70,0,ko,주황색,주황색
255,43,0,ko,주황색,다홍
255,0,28,ko,빨간색,빨간색
0,32,255,ko,파란색,파랑
25,255,0,ko,연두색,초록색
255,76,0,ko,주황색,주황색
255,130,0,ko,주황색,주황색
255,0,237,ko,자홍색,마젠타
228,255,0,ko,노란색,노란색
0,255,50,ko,초록색,초록색
255,0,211,ko,자홍색,마젠타
0,255,165,ko,청록색,청록색
255,0,172,ko,자홍색,마젠타
0,255,232,ko,청록색,청록색
255,149,0,ko,주황색,주황색
189,255,0,ko,연두색,라임색
0,194,255,ko,하늘색,하늘색
0,228,255,ko,하늘색,청록색
46,0,255,ko,파랑,파란색
255,27,0,ko,빨강,빨강
255,82,0,ko,주황색,주황색
255,0,87,ko,분홍색,핫핑크
255,0,83,ko,분홍색,자홍색
42,255,0,ko,연두색,초록색
92,0,255,ko,보라색,보라색
0,11,255,ko,파란색,파란색
158,255,0,ko,연두색,연두색
0,102,255,ko,파란색,파란색
0,204,255,ko,하늘색,파란색
255,0,217,ko,자홍색,마젠타
36,255,0,ko,연두색,형광 초록색
255,0,164,ko,자홍색,핫핑크
0,113,255,ko,파랑,파랑
238,0,255,ko,보라색,자홍색
0,174,255,ko,하늘색,파란색
255,0,19,ko,빨간색,빨간색
255,0,19,ko,빨강,빨강
255,0,107,ko,분홍색,핫핑크
0,255,221,ko,청록색,청록색
255,0,203,ko,자홍색,마젠타
224,255,0,ko,형광노랑,형광 노랑
191,0,255,ko,보라색,보라색
255,0,151,ko,분홍색,마젠타
0,255,93,ko,연두색,초록색
16,0,255,ko,파란색,파란색
255,0,145,ko,분홍색,핫핑크
0,84,255,ko,파랑,파란색
255,0,58,ko,빨강,자홍색
0,255,79,ko,초록색,연두색
0,255,133,ko,민트색,초록색
87,255,0,ko,연두색,라임색
255,0,36,ko,빨강,빨간색
0,255,91,ko,연두색,형광 초록색
144,0,255,ko,보라색,보라색
83,255,0,ko,연두색,라임색
228,255,0,ko,노란색,노란색
20,0,255,ko,파랑,파랑
0,255,246,ko,청록색,청록색
2,0,255,ko,파란색,파란색
255,0,14,ko,빨강,빨간색
0,255,183,ko,민트색,청록색
246,255,0,ko,노란색,노란색
0,104,255,ko,파랑,파란색
255,0,93,ko,분홍색,핫핑크
46,0,255,ko,파란색,파란색
255,254,0,ko,노란색,노란색
255,133,0,ko,주황색,주황색
0,255,144,ko,민트색,초록색
0,204,255,ko,하늘색,청록색
74,255,0,ko,연두색,연두색
255,4,0,ko,빨강,빨강
0,105,255,ko,파란색,파란색
0,76,255,ko,파랑,파란색
255,5,0,ko,빨강,빨강
255,58,0,ko,주황색,다홍색
255,92,0,ko,주황색,주황색
229,0,255,ko,보라색,마젠타
30,0,255,ko,파란색,파란색
0,255,248,ko,청록색,사이언
255,26,0,ko,빨간색,빨강
255,158,0,ko,주황색,주황색
0,255,71,ko,초록색,형광 초록색
255,183,0,ko,주황색,주황색
255,0,158,ko,분홍색,핫핑크
153,255,0,ko,연두색,형광 연두색
0,255,147,ko,민트색,초록색
255,0,142,ko,분홍색,핫핑크
255,246,0,ko,노란색,노란색
255,0,244,ko,자주색,마젠타
0,90,255,ko,파란색,파란색
255,37,0,ko,주황색,빨간색
255,4,0,ko,빨강,빨강
255,0,172,ko,분홍색,핫핑크
0,255,11,ko,초록색,초록색
97,0,255,ko,보라색,보라색
69,255,0,ko,연두색,초록색
255,112,0,ko,주황색,주황색
251,0,255,ko,자홍색,마젠타
255,0,93,ko,분홍색,핫핑크
68,0,255,ko,보라색,파란색
225,255,0,ko,형광노랑,노란색
0,255,132,ko,민트색,초록색
0,255,195,ko,민트색,청록색
255,0,16,ko,빨강,빨간색
255,0,246,ko,분홍색,마젠타
0,255,61,ko,초록색,형광 초록색
0,235,255,ko,청록색,시안색
34,255,0,ko,연두색,초록색
255,0,20,ko,빨강,빨강
255,0,43,ko,빨강,빨강
244,255,0,ko,노란색,노란색
255,188,0,ko,주황색,주황색
0,206,255,ko,하늘색,하늘색
143,255,0,ko,연두색,라임색
0,255,162,ko,민트색,청록색
193,255,0,ko,연두색,연두색
0,233,255,ko,청록색,시안색
206,255,0,ko,형광연두,라임색
63,0,255,ko,보라색,파란색
0,31,255,ko,파란색,파랑
255,185,0,ko,주황색,주황색
255,0,104,ko,분홍색,핫핑크
107,0,255,ko,보라색,보라색
255,84,0,ko,주황색,주황색
176,255,0,ko,연두색,라임색
255,191,0,ko,노랑,주황색
0,105,255,ko,파란색,파란색
0,255,10,ko,초록색,초록색
45,0,255,ko,파랑,파란색
143,0,255,ko,보라색,보라색
220,255,0,ko,연두색,형광 연두
255,0,26,ko,빨간색,빨강
255,0,111,ko,분홍색,핫핑크
0,255,154,ko,민트색,민트색
23,255,0,ko,연두색,초록색
255,0,221,ko,자홍색,핫핑크색
255,0,35,ko,빨강,빨간색
255,135,0,ko,주황색,주황색
103,255,0,ko,연두색,초록색
195,255,0,ko,연두색,연두색
0,136,255,ko,파랑,파란색
0,39,255,ko,파랑,파란색
0,252,255,ko,청록색,청록색
255,0,153,ko,분홍색,핫핑크
255,193,0,ko,노란색,황금색
255,49,0,ko,주황색,주홍색
255,0,251,ko,자홍색,마젠타
11,255,0,ko,초록색,초록색
0,106,255,ko,파란색,파랑
0,0,255,ko,파랑,파란색
131,0,255,ko,보라색,보라색
255,76,0,ko,주황색,주황색
248,255,0,ko,노란색,노란색
255,0,243,ko,자홍색,마젠타
0,158,255,ko,파랑,파란색
255,119,0,ko,주황색,주황색
0,233,255,ko,청록색,청록색
255,0,81,ko,분홍색,핫핑크
255,184,0,ko,주황색,주황색
28,0,255,ko,파랑,파란색
0,147,255,ko,파랑,파란색
96,255,0,ko,초록색,형광 연두색
255,201,0,ko,노란색,노란색
241,255,0,ko,노랑,노랑
0,255,94,ko,연두색,초록색
116,0,255,ko,보라색,보라색
255,11,0,ko,빨간색,빨강
0,255,171,ko,청록색,청록색
255,0,162,ko,분홍색,핫핑크색
238,255,0,ko,노란색,노란색
8,0,255,ko,파랑,파랑
255,148,0,ko,주황색,주황색
191,255,0,ko,연두색,라임색
0,138,255,ko,파랑,파란색
255,0,87,ko,분홍색,진분홍
255,119,0,ko,주황색,주황색
125,0,255,ko,보라색,보라색
0,144,255,ko,파랑,파란색
0,5,255,ko,파랑,파랑
255,154,0,ko,주황색,주황색
255,0,62,ko,진홍색,마젠타
255,0,146,ko,분홍색,핫핑크
0,240,255,ko,청록색,시안
108,0,255,ko,보라색,바이올렛색
56,255,0,ko,연두색,형광 연두색
0,255,0,ko,형광초록,초록색
0,255,204,ko,청록색,청록색
0,96,255,ko,파란색,파란색
129,255,0,ko,연두색,연두색
255,0,28,ko,빨강,빨강
0,255,16,ko,형광초록,형광 초록색
247,0,255,ko,자홍색,마젠타
0,38,255,ko,파란색,파란색
155,0,255,ko,보라색,보라색
0,255,110,ko,초록색,초록색
255,0,2,ko,빨강,빨간색
52,0,255,ko,파란색,파란색
160,0,255,ko,보라색,보라색
164,255,0,ko,연두색,연두색
0,255,119,ko,연두색,초록
255,221,0,ko,노란색,노란색
0,74,255,ko,파랑,파란색
255,0,96,ko,분홍색,핫핑크
255,17,0,ko,빨강,빨간색
243,255,0,ko,노란색,노란색
0,255,149,ko,민트색,형광 초록색
255,0,211,ko,자홍색,핫핑크
255,72,0,ko,주황색,주황색
0,255,56,ko,초록색,라임색
0,255,162,ko,민트색,청록색
255,115,0,ko,주황색,주황색
51,255,0,ko,연두색,초록색
0,220,255,ko,청록색,하늘색
255,0,37,ko,빨강,빨강
255,0,144,ko,분홍색,핫핑크
0,255,96,ko,형광초록,형광 초록색
27,255,0,ko,연두색,형광 초록색
0,76,255,ko,파랑,파란색
255,0,232,ko,자홍색,마젠타
0,255,85,ko,초록색,형광 초록색
255,201,0,ko,노란색,노란색
0,215,255,ko,하늘색,파란색
194,0,255,ko,보라색,자주색
255,64,0,ko,주황색,주황색
122,255,0,ko,연두색,라임색
0,255,100,ko,형광 초록,형광 초록색
0,255,189,ko,청록색,청록색
255,93,0,ko,주황색,주황색
255,124,0,ko,주황색,주황색
0,255,19,ko,형광연두,초록
67,0,255,ko,보라색,보라색
230,255,0,ko,노랑,노란색
0,9,255,ko,파란색,파란색
0,255,26,ko,연두색,형광 초록색
255,13,0,ko,빨강,빨간색
240,0,255,ko,자홍색,마젠타
229,255,0,ko,노란색,노란색
114,0,255,ko,보라색,보라
0,255,128,ko,형광연두,라임색
108,255,0,ko,연두색,라임색
255,8,0,ko,빨강,빨강
255,0,168,ko,자홍색,마젠타
255,117,0,ko,주황색,주황색
255,66,0,ko,주황색,주황색
255,0,37,ko,빨강,빨강
255,0,182,ko,자홍색,푸시아
255,41,0,ko,주황색,주홍
0,59,255,ko,파랑,파란색
0,101,255,ko,파란색,파란색
0,181,255,ko,하늘색,밝은 파란색
230,0,255,ko,자홍색,마젠타
255,0,229,ko,자홍색,마젠타
255,147,0,ko,주황색,주황색
255,0,181,ko,자홍색,핫핑크
195,255,0,ko,연두색,라임색
127,0,255,ko,보라색,보라색
54,255,0,ko,연두색,형광 연두색
0,178,255,ko,하늘색,하늘색
230,255,0,ko,연두색,노란색
255,0,247,ko,자홍색,마젠타
0,255,56,ko,초록색,초록색
255,0,67,ko,분홍색,핫핑크
0,255,33,ko,초록색,초록색
255,0,143,ko,분홍색,핫핑크
255,0,17,ko,빨강,빨강
255,0,150,ko,분홍색,마젠타
255,252,0,ko,노란색,노란색
255,135,0,ko,주황색,주황색
255,0,80,ko,분홍색,핫핑크
255,0,48,ko,빨강,선홍색
0,142,255,ko,파랑,파란색
255,17,0,ko,빨강,빨간색
0,199,255,ko,하늘색,하늘색
0,91,255,ko,파랑,파란색
0,103,255,ko,파란색,파란색
0,193,255,ko,하늘색,하늘색
113,0,255,ko,보라색,보라색
0,255,30,ko,연두색,초록색
255,136,0,ko,주황색,주황색
0,28,255,ko,파랑,파란색
195,255,0,ko,형광연두,연두색
255,118,0,ko,주황색,주황색
3,0,255,ko,파란색,파란색
255,0,115,ko,분홍색,핫핑크
0,255,136,ko,형광초록,에메랄드색
40,0,255,ko,파란색,파란색
255,0,42,ko,빨강,빨강
19,255,0,ko,초록색,초록색
0,65,255,ko,파랑,파란색
255,123,0,ko,주황색,주황색
0,58,255,ko,파랑,파란색
133,0,255,ko,보라색,보라색
80,0,255,ko,보라색,파란색
0,7,255,ko,파란색,파란색
255,186,0,ko,주황색,주황색
67,255,0,ko,연두색,형광 초록
130,0,255,ko,보라색,보라색
0,255,67,ko,초록색,초록색
196,255,0,ko,연두색,라임색
16,0,255,ko,파란색,파란색
255,212,0,ko,노란색,노란색
123,255,0,ko,형광 연두색,라임색
25,255,0,ko,형광초록,초록색
120,0,255,ko,보라색,보라색
6,0,255,ko,파란색,파란색
255,0,215,ko,자홍색,마젠타
0,8,255,ko,파랑,파란색
0,255,100,ko,초록색,연두색
0,34,255,ko,파랑,파란색
66,0,255,ko,보라색,파란색
153,0,255,ko,보라색,보라색
255,0,143,ko,분홍색,핫핑크
255,180,0,ko,주황색,주황색
255,0,121,ko,자홍색,핫핑크
29,255,0,ko,연두색,초록색
231,0,255,ko,자주색,마젠타
255,0,178,ko,분홍색,핫핑크
0,166,255,ko,하늘색,파란색
255,10,0,ko,빨강,빨강
255,0,108,ko,분홍색,진분홍
0,255,3,ko,초록색,초록색
0,255,143,ko,민트색,형광 초록
1,0,255,ko,파랑,파란색
183,0,255,ko,보라색,보라색
255,170,0,ko,주황색,주황색
42,0,255,ko,파란색,파란색
228,0,255,ko,자주색,마젠타
203,255,0,ko,라임색,연두색
85,255,0,ko,형광초록,연두색
255,220,0,ko,노란색,노란색
199,255,0,ko,연두색,형광 연두색
0,255,99,ko,연두색,초록색
0,230,255,ko,하늘색,시안색
255,128,0,ko,주황색,주황색
11,255,0,ko,초록색,초록색
255,0,105,ko,분홍색,핫핑크
14,0,255,ko,파랑,파란색
255,0,121,ko,분홍색,핫핑크
0,21,255,ko,파란색,파란색
255,0,56,ko,빨강,선홍색
0,73,255,ko,파란색,파랑
255,0,168,ko,분홍색,마젠타
0,184,255,ko,하늘색,하늘색
0,180,255,ko,하늘색,파란색
135,255,0,ko,연두색,라임색
0,255,35,ko,초록색,초록색
0,31,255,ko,파란색,파란색
37,0,255,ko,파랑,파란색
202,255,0,ko,형광연두,형광 연두색
255,163,0,ko,주황색,주황색
255,0,96,ko,분홍색,핫핑크
255,0,3,ko,빨간색,빨강
0,255,127,ko,초록색,초록색
255,0,179,ko,자홍색,자홍색
255,0,70,ko,분홍색,핫핑크
170,0,255,ko,보라색,보라색
10,255,0,ko,형광초록,초록색
233,255,0,ko,노란색,노란색
0,59,255,ko,파란색,파란색
255,0,81,ko,분홍색,핫핑크
0,121,255,ko,파랑,파란색
255,0,20,ko,빨강,빨간색
255,0,50,ko,빨간색,선홍색
31,0,255,ko,파란색,파란색
0,83,255,ko,파랑,파란색
202,255,0,ko,연두색,연두색
232,255,0,ko,노랑,노란색
255,0,110,ko,분홍색,핫핑크
0,255,253,ko,청록색,아쿠아색
0,255,165,ko,청록색,청록색
255,51,0,ko,주황색,주황색
255,0,167,ko,분홍색,핫핑크
65,255,0,ko,연두색,라임색
0,255,101,ko,형광초록,연두색
255,107,0,ko,주황색,주황색
0,249,255,ko,시안,아쿠아색
255,0,11,ko,빨강,빨간색
67,0,255,ko,파랑보라색,파란색
0,181,255,ko,하늘색,하늘색
0,196,255,ko,하늘색,하늘색
0,144,255,ko,파란색,파란색
0,255,211,ko,청록색,청록색
255,210,0,ko,노란색,노란색
0,26,255,ko,파랑,파란색
255,182,0,ko,주황색,주황색
255,0,113,ko,분홍색,핫핑크
0,26,255,ko,파란색,파란색
0,255,50,ko,초록색,초록색
0,255,126,ko,연두색,형광 초록색
255,250,0,ko,노란색,노란색
105,255,0,ko,연두색,라임색
75,255,0,ko,연두색,형광 초록색
255,161,0,ko,주황색,주황색
216,0,255,ko,자주색,마젠타
0,88,255,ko,파랑,파란색
0,255,241,ko,청록색,청록색
0,33,255,ko,파란색,파란색
0,255,14,ko,연두색,초록색
255,0,123,ko,분홍색,진한 분홍색
63,255,0,ko,연두색,형광 초록색
174,255,0,ko,연두색,라임색
127,255,0,ko,연두색,라임색
195,255,0,ko,연두색,라임색
63,255,0,ko,형광초록,형광 초록색
0,255,235,ko,청록색,청록색
255,113,0,ko,주황색,주황색
150,255,0,ko,연두색,연두색
0,46,255,ko,파란색,파란색
222,0,255,ko,보라색,마젠타
151,0,255,ko,보라색,보라색
190,255,0,ko,연두색,라임색
255,207,0,ko,노란색,노란색
255,42,0,ko,주황색,다홍색
86,255,0,ko,연두색,라임색
0,50,255,ko,파랑,파란색
0,255,59,ko,연두색,형광 초록색
39,0,255,ko,파랑,파란색
255,0,96,ko,분홍색,핫핑크색
52,0,255,ko,파랑,파란색
73,255,0,ko,연두색,연두색
0,168,255,ko,파랑,하늘색
212,255,0,ko,연두색,형광 연두색
255,155,0,ko,주황색,주황색
0,141,255,ko,파란색,파란색
0,227,255,ko,청록색,시안
178,255,0,ko,연두색,라임색
255,0,58,ko,빨간색,자홍색
0,237,255,ko,시안색,하늘색
0,207,255,ko,하늘색,파란색
52,0,255,ko,파란색,파랑
255,0,153,ko,분홍색,핫핑크
255,242,0,ko,노란색,노란색
255,0,174,ko,자홍색,마젠타
255,87,0,ko,주황색,주황색
0,240,255,ko,하늘색,하늘색
66,255,0,ko,연두색,초록색
4,0,255,ko,파랑,파랑
0,255,85,ko,연두색,초록색
255,0,29,ko,빨강,빨간색
0,101,255,ko,파랑,파랑
0,255,121,ko,형광초록,라임색
97,255,0,ko,라임색,라임색
31,0,255,ko,파란색,파랑
0,255,252,ko,청록색,청록색
82,0,255,ko,보라색,청보라색
255,0,56,ko,분홍색,빨강
234,255,0,ko,노란색,노란색
255,0,105,ko,분홍색,핫핑크
114,255,0,ko,연두색,라임색
0,255,28,ko,연두색,초록색
64,0,255,ko,보라색,청보라색
54,255,0,ko,연두색,초록색
255,238,0,ko,노란색,노란색
147,0,255,ko,보라색,보라색
255,0,254,ko,자홍색,마젠타
203,255,0,ko,연두색,형광 연두색
255,150,0,ko,주황색,주황색
226,0,255,ko,보라색,마젠타
255,38,0,ko,빨간색,다홍색
218,255,0,ko,연두색,형광 노란색
255,0,19,ko,빨강,빨간색
255,0,127,ko,분홍색,자홍색
0,255,218,ko,청록색,청록색
18,0,255,ko,파랑,파란색
223,0,255,ko,보라색,마젠타
255,0,172,ko,자홍색,마젠타
255,0,160,ko,분홍색,핫핑크
150,255,0,ko,연두색,라임색
0,255,246,ko,청록색,시안
0,255,18,ko,연두색,초록색
102,0,255,ko,보라색,보라색
0,255,131,ko,민트색,형광 초록색
0,255,49,ko,초록색,초록
255,0,246,ko,자홍색,마젠타
0,26,255,ko,파랑,파란색
0,216,255,ko,하늘색,시안색
0,255,188,ko,민트색,청록색
252,255,0,ko,노란색,노란색
52,0,255,ko,보라색,파랑
58,0,255,ko,보라색,파란색
255,182,0,ko,주황색,주황색
96,0,255,ko,보라색,보라색
255,36,0,ko,빨강,빨간색
247,255,0,ko,노란색,노란색
0,255,40,ko,초록색,초록색
243,255,0,ko,노란색,노란색
0,255,82,ko,연두색,연두색
255,139,0,ko,주황색,주황색
38,0,255,ko,파란색,파랑
85,255,0,ko,형광초록,라임색
0,255,75,ko,초록색,초록색
218,255,0,ko,연두색,레몬색
255,0,172,ko,자홍색,자홍색
255,4,0,ko,빨강,빨간색
255,0,213,ko,자홍색,마젠타
255,0,246,ko,자홍색,마젠타
0,255,218,ko,청록색,아쿠아색
255,9,0,ko,빨간색,빨강
0,255,27,ko,초록색,형광 초록색
255,0,156,ko,자홍색,핫핑크
0,169,255,ko,하늘색,파란색
250,0,255,ko,자홍색,마젠타
255,0,48,ko,빨강,선홍색
51,0,255,ko,보라색,코발트블루
18,0,255,ko,파랑,파란색
255,0,16,ko,빨간색,빨간색
255,162,0,ko,주황색,주황색
0,255,86,ko,초록색,연두색
127,255,0,ko,연두색,연두색
255,43,0,ko,주황색,다홍색
255,0,26,ko,빨강,빨강
255,75,0,ko,주황색,다홍색
255,97,0,ko,주황색,주황색
88,0,255,ko,보라색,보라
183,0,255,ko,보라색,보라색
90,0,255,ko,보라색,보라
0,255,196,ko,청록색,터콰이즈색
255,125,0,ko,주황색,주황색
0,255,226,ko,청록색,청록색
255,21,0,ko,빨강,빨강
89,0,255,ko,보라색,보라색
0,107,255,ko,파란색,파란색
71,0,255,ko,보라색,청보라색
31,0,255,ko,파란색,파랑
255,0,108,ko,분홍색,진분홍
255,39,0,ko,주황색,빨강
97,0,255,ko,보라색,보라색
0,192,255,ko,하늘색,하늘색
255,117,0,ko,주황색,주황색
255,0,145,ko,분홍색,핫핑크
0,255,6,ko,초록색,초록색
255,179,0,ko,주황색,주황색
116,255,0,ko,연두색,라임색
0,255,134,ko,초록색,청록색
255,223,0,ko,노란색,노란색
0,255,46,ko,초록색,초록색
95,0,255,ko,보라색,보라색
0,255,211,ko,청록색,청록색
0,238,255,ko,하늘색,청록색
0,255,35,ko,연두색,초록색
181,0,255,ko,보라색,보라색
255,0,142,ko,분홍색,핫핑크
170,0,255,ko,보라색,보라색
75,255,0,ko,연두색,연두색
255,244,0,ko,노란색,노랑
255,249,0,ko,노란색,노란색
113,255,0,ko,연두색,형광 연두색
169,255,0,ko,라임색,라임색
255,0,196,ko,분홍색,마젠타
255,0,47,ko,빨강,빨간색
144,255,0,ko,형광연두,연두색
202,0,255,ko,보라색,마젠타
73,0,255,ko,보라색,청보라색
233,255,0,ko,노란색,노란색
0,60,255,ko,파랑,파란색
0,53,255,ko,파랑,파란색
137,255,0,ko,연두색,라임색
0,255,88,ko,형광초록,초록색
255,155,0,ko,주황색,주황색
255,27,0,ko,빨간색,빨강
0,255,215,ko,청록색,시안
90,255,0,ko,연두색,연두색
191,0,255,ko,보라색,마젠타
0,255,41,ko,초록색,형광 초록색
132,0,255,ko,보라색,보라색
154,0,255,ko,보라색,보라색
255,0,140,ko,분홍색,핫핑크
0,255,231,ko,청록색,시안색
169,0,255,ko,보라색,보라색
0,232,255,ko,하늘색,시안색
0,96,255,ko,파란색,파란색
0,255,204,ko,청록색,청록색
5,0,255,ko,파랑,파란색
0,107,255,ko,파랑,파란색
232,0,255,ko,자홍색,마젠타
0,196,255,ko,하늘색,하늘색
0,255,64,ko,초록색,초록색
255,16,0,ko,빨강,빨간색
69,0,255,ko,보라색,파란색
255,0,16,ko,빨강,빨간색
255,199,0,ko,노란색,노랑
192,255,0,ko,연두색,라임색
73,0,255,ko,보라색,청보라색
94,0,255,ko,보라색,제비꽃색
246,0,255,ko,마젠타,자홍색
22,255,0,ko,초록색,초록색
255,0,200,ko,자홍색,마젠타색
255,215,0,ko,노란색,노랑
0,255,19,ko,연두색,초록색
141,0,255,ko,보라색,보라색
0,33,255,ko,파랑,파란색
254,255,0,ko,노란색,노란색
255,0,2,ko,빨간색,빨간색
0,255,242,ko,청록색,시안
0,255,37,ko,연두색,연두색
255,43,0,ko,주황색,다홍
255,151,0,ko,주황색,주황색
255,57,0,ko,주황색,다홍
255,0,121,ko,분홍색,핫핑크
181,255,0,ko,연두색,연두색
0,134,255,ko,파랑,파란색
255,187,0,ko,주황색,주황
255,199,0,ko,노란색,노란색
91,0,255,ko,보라색,보라색
191,0,255,ko,보라색,보라색
0,237,255,ko,청록색,시안색
0,255,62,ko,초록색,라임색
0,221,255,ko,청록색,하늘색
145,255,0,ko,연두색,연두색
255,142,0,ko,주황색,주황색
0,73,255,ko,파란색,파랑
65,255,0,ko,연두색,초록색
89,0,255,ko,보라색,보라색
255,89,0,ko,주황색,주황색
19,0,255,ko,파란색,파란색
45,0,255,ko,파랑,파랑
136,0,255,ko,보라색,보라색
0,255,64,ko,연두색,초록색
0,255,69,ko,초록색,초록색
0,252,255,ko,청록색,시안색
255,201,0,ko,노란색,노란색
255,225,0,ko,노란색,노란색
0,255,240,ko,청록색,시안색
201,0,255,ko,보라색,보라색
87,255,0,ko,연두색,연두색
235,0,255,ko,자홍색,마젠타
0,211,255,ko,하늘색,청록색
155,255,0,ko,연두색,연두색
255,191,0,ko,노란색,주황색
0,255,161,ko,민트색,청록색
255,0,108,ko,분홍색,핫핑크
255,209,0,ko,노란색,노란색
255,0,205,ko,자홍색,자홍색
255,0,117,ko,분홍색,핫핑크
0,255,246,ko,청록색,청록색
208,0,255,ko,보라색,마젠타
175,255,0,ko,연두색,라임색
255,54,0,ko,주황색,다홍색
0,255,9,ko,연두색,초록색
79,255,0,ko,연두색,연두색
245,255,0,ko,노란색,노란색
76,255,0,ko,연두색,연두색
255,75,0,ko,주황색,주황
255,0,142,ko,분홍색,분홍색
0,37,255,ko,파란색,파란색
255,108,0,ko,주황색,주황색
84,0,255,ko,보라색,청보라색
255,0,122,ko,분홍색,핫핑크
44,0,255,ko,파란색,파란색
255,25,0,ko,빨간색,빨간색
255,0,243,ko,자홍색,마젠타
14,255,0,ko,연두색,연두색
208,0,255,ko,보라색,마젠타색
0,72,255,ko,파란색,코발트블루
0,255,14,ko,연두색,형광 초록색
0,255,103,ko,초록색,초록색
0,243,255,ko,청록색,시안
109,0,255,ko,보라색,보라색
0,206,255,ko,하늘색,하늘색
0,255,252,ko,청록색,청록색
255,0,166,ko,분홍색,마젠타
125,0,255,ko,보라색,보라색
255,30,0,ko,빨강,선홍색
221,0,255,ko,보라색,마젠타
0,85,255,ko,파랑,파란색
255,0,242,ko,자홍색,마젠타
3,0,255,ko,파랑,파란색
0,186,255,ko,하늘색,파란색
109,255,0,ko,연두색,라임색
8,0,255,ko,파랑,파란색
3,0,255,ko,파랑,파란색
0,255,248,ko,청록색,청록색
255,106,0,ko,주황색,주황색
255,0,127,ko,분홍색,핫핑크
97,0,255,ko,보라색,보라색
188,0,255,ko,보라색,마젠타
22,0,255,ko,파랑,파란색
0,255,35,ko,연두색,초록색
153,0,255,ko,보라색,보라색
