r,g,b,lang_code,chatgpt,gemini
162,66,2,ko,주황색,적갈색
82,229,71,ko,연두색,연두색
15,74,38,ko,초록색,짙은 청록색
45,5,56,ko,보라색,진보라색
183,132,89,ko,갈색,갈색
33,254,165,ko,민트색,민트색
70,127,57,ko,초록색,녹색
252,11,242,ko,분홍색,마젠타
74,215,155,ko,민트색,민트색
79,61,209,ko,보라색,청보라색
208,133,118,ko,살몬색,말린 장미색
75,202,84,ko,연두색,초록색
202,139,249,ko,연보라,연보라색
132,84,31,ko,갈색,초콜릿색
183,118,106,ko,연갈색,벽돌색
88,5,221,ko,보라색,보라색
201,141,33,ko,주황색,황토색
58,19,230,ko,보라색,로열블루
144,140,15,ko,올리브색,올리브색
224,202,188,ko,연한 베이지,핑크 베이지
3,232,221,ko,청록색,청록색
94,17,10,ko,적갈색,적갈색
120,237,142,ko,연두색,연두색
213,180,201,ko,연분홍,연보라색
24,75,57,ko,초록색,진녹색
142,169,248,ko,파란색,하늘색
99,167,250,ko,파란색,하늘색
125,91,34,ko,갈색,밤색
190,40,119,ko,분홍색,자홍색
226,152,12,ko,주황색,호박색
233,114,13,ko,주황색,주황색
164,103,95,ko,분홍색,적갈색
9,221,134,ko,초록색,초록색
209,255,43,ko,연두색,라임색
42,26,9,ko,갈색,어두운 갈색
69,134,76,ko,초록색,진녹색
240,221,121,ko,노랑,연노란색
142,67,117,ko,자주색,자주색
123,148,144,ko,회녹색,청록색
5,182,46,ko,초록색,초록색
15,15,241,ko,파란색,파란색
74,88,255,ko,파란색,로얄블루
30,134,49,ko,초록색,초록색
148,205,150,ko,연두색,연두색
176,245,206,ko,연두색,민트색
225,248,140,ko,연두색,연두색
11,60,35,ko,초록색,짙은 녹색
91,22,123,ko,보라색,보라색
211,189,37,ko,노란색,머스타드색
222,244,147,ko,연두색,연두색
127,64,89,ko,자주색,버건디
162,146,74,ko,카키색,카키색
42,197,218,ko,청록색,하늘색
16,250,178,ko,청록색,청록색
200,86,162,ko,분홍색,자주색
137,196,141,ko,연두색,쑥색
61,206,213,ko,청록색,터키색
233,42,27,ko,빨강,빨간색
36,23,210,ko,파란색,파란색
50,141,70,ko,초록색,초록색
186,27,69,ko,빨강,자홍색
122,109,173,ko,보라색,보라색
135,143,200,ko,연보라색,청보라색
118,28,48,ko,자주색,버건디
138,221,31,ko,연두색,연두색
18,176,133,ko,민트색,청록색
45,30,48,ko,보라색,가지색
172,46,50,ko,빨강,벽돌색
131,85,53,ko,갈색,밤색
136,188,130,ko,연두색,연녹색
141,163,253,ko,파란색,하늘색
30,142,48,ko,초록색,초록색
175,197,182,ko,연녹색,쑥색
79,186,238,ko,하늘색,하늘색
20,139,119,ko,청록색,청록색
2,203,20,ko,초록색,초록색
217,36,253,ko,보라색,마젠타색
45,156,232,ko,파란색,파란색
222,175,30,ko,노란색,겨자색
229,91,73,ko,주황색,다홍
148,126,66,ko,카키색,올리브색
20,200,233,ko,청록색,하늘색
101,253,173,ko,민트색,연두색
69,249,65,ko,연두색,초록색
80,226,63,ko,초록색,라임색
158,6,187,ko,보라색,보라색
117,124,40,ko,올리브색,올리브색
3,39,210,ko,파랑,파란색
204,18,41,ko,빨강,빨강
171,192,29,ko,연두색,연두색
240,122,27,ko,주황색,주황색
251,205,116,ko,주황색,살구색
112,74,228,ko,보라색,보라색
177,189,196,ko,회색,청회색
178,66,245,ko,보라색,보라색
176,20,102,ko,자주색,자주색
68,88,152,ko,파란색,파란색
229,140,129,ko,연분홍,산호색
51,219,192,ko,청록색,터키옥색
222,159,150,ko,분홍색,연어색
192,59,192,ko,보라색,자주색
39,169,26,ko,초록색,초록
22,17,137,ko,파란색,남색
151,113,240,ko,보라색,보라색
82,102,155,ko,청회색,청보라색
229,162,19,ko,주황색,황금색
211,206,40,ko,노란색,연두색
4,111,70,ko,초록색,짙은 녹색
91,40,118,ko,보라색,보라색
153,119,132,ko,분홍색,모브색
253,38,205,ko,분홍색,핫핑크
113,80,193,ko,보라색,보라색
60,15,170,ko,보라색,남보라색
144,202,187,ko,민트색,민트색
141,207,44,ko,연두색,연두색
247,37,210,ko,분홍색,자홍색
44,168,159,ko,청록색,청록색
232,34,28,ko,빨강,빨간색
42,56,175,ko,파랑,진한 파랑
25,209,11,ko,초록색,연두색
247,140,37,ko,주황색,주황색
72,200,83,ko,초록색,녹색
41,187,102,ko,초록색,초록색
41,6,245,ko,파란색,파란색
226,100,84,ko,주황색,다홍색
172,15,6,ko,빨강,빨간색
128,17,60,ko,자주색,버건디색
147,66,173,ko,보라색,보라색
96,231,35,ko,연두색,연두색
147,225,52,ko,연두색,연두색
0,127,62,ko,초록색,초록
0,37,165,ko,파란색,파란색
191,168,31,ko,겨자색,올리브색
185,18,106,ko,자홍색,마젠타
243,206,7,ko,노란색,노란색
75,59,170,ko,보라색,진보라색
101,198,237,ko,하늘색,하늘색
41,246,39,ko,연두색,초록색
218,127,160,ko,분홍색,분홍색
187,99,165,ko,자주색,자주색
238,211,82,ko,노랑,머스타드색
53,76,243,ko,파란색,파랑
185,137,207,ko,보라색,보라색
241,22,174,ko,분홍색,마젠타
102,179,181,ko,청록색,청록색
242,77,23,ko,주황색,주황색
65,146,8,ko,초록색,초록색
190,170,96,ko,카키색,카키색
131,62,24,ko,갈색,고동색
21,235,247,ko,청록색,청록색
202,85,125,ko,분홍색,자홍색
245,193,26,ko,노란색,노랑
60,12,11,ko,갈색,적갈색
53,35,212,ko,파랑,군청색
231,152,169,ko,분홍색,분홍색
224,50,97,ko,분홍색,자홍색
86,149,68,ko,초록색,풀색
20,224,164,ko,민트색,청록색
54,100,33,ko,초록색,초록색
20,167,85,ko,초록색,초록
2,132,179,ko,파란색,파란색
161,193,228,ko,하늘색,하늘색
229,243,196,ko,연두색,연두색
6,244,192,ko,청록색,터키색
66,226,166,ko,민트색,민트색
242,251,58,ko,노란색,노랑
212,236,1,ko,연두색,연두색
155,119,58,ko,갈색,황토색
10,211,244,ko,청록색,하늘색
123,47,209,ko,보라색,보라색
80,98,73,ko,올리브색,국방색
226,77,38,ko,주황색,주황색
245,221,0,ko,노란색,노란색
21,166,231,ko,하늘색,파란색
23,51,168,ko,파란색,파란색
137,62,8,ko,갈색,적갈색
94,183,65,ko,초록색,초록
83,7,11,ko,자주색,버건디
203,101,13,ko,주황색,황토색
1,7,130,ko,파랑,남색
75,167,210,ko,하늘색,하늘색
71,132,58,ko,초록색,초록색
33,99,245,ko,파란색,파란색
196,108,108,ko,분홍색,팥색
42,78,178,ko,파란색,파란색
4,95,227,ko,파란색,파란색
65,119,106,ko,청록색,청록색
108,23,9,ko,적갈색,갈색
37,3,95,ko,보라색,보라색
25,183,164,ko,청록색,청록색
152,73,184,ko,보라색,보라색
225,129,172,ko,분홍색,분홍색
10,36,126,ko,파랑,남색
216,117,212,ko,연보라,자홍색
8,144,38,ko,초록색,초록색
190,94,145,ko,분홍색,자주색
221,26,144,ko,분홍색,핫핑크
157,63,160,ko,보라색,보라색
19,145,62,ko,초록색,초록색
5,18,5,ko,검정색,검정
155,109,199,ko,보라색,보라색
0,62,160,ko,파란색,파란색
65,124,91,ko,초록색,진초록색
250,233,212,ko,베이지,베이지색
140,110,220,ko,보라색,보라색
207,176,38,ko,노란색,머스타드색
126,65,205,ko,보라색,보라색
114,184,239,ko,하늘색,하늘색
96,30,117,ko,보라색,보라색
112,219,162,ko,연두색,초록색
39,129,15,ko,초록색,초록
196,161,39,ko,겨자색,겨자색
202,251,61,ko,라임색,연두색
238,137,112,ko,살구색,산호색
27,45,209,ko,파랑,파란색
164,100,158,ko,보라색,보라색
246,245,50,ko,노란색,노란색
134,248,51,ko,연두색,라임색
33,114,113,ko,청록색,청록
196,42,175,ko,분홍색,자주색
34,14,123,ko,보라색,진보라색
8,178,83,ko,초록색,초록색
165,68,220,ko,보라색,보라색
244,39,22,ko,빨간색,빨간색
191,175,193,ko,연보라색,라벤더색
70,97,51,ko,올리브그린,국방색
36,116,23,ko,초록색,짙은 녹색
49,212,62,ko,초록색,초록색
243,128,69,ko,주황색,주황색
57,63,20,ko,올리브색,올리브색
143,133,112,ko,베이지,회갈색
185,135,222,ko,보라색,보라색
86,217,172,ko,민트색,민트색
100,94,124,ko,보라색,회보라색
209,13,22,ko,빨강,빨간색
189,99,87,ko,연갈색,적갈색
102,223,230,ko,청록색,하늘색
113,93,141,ko,보라색,회보라색
198,53,128,ko,자홍색,진홍색
56,182,211,ko,청록색,하늘색
153,45,81,ko,자주색,자주색
208,107,1,ko,주황색,주황색
252,227,187,ko,살구색,살구색
125,14,212,ko,보라색,보라색
132,217,223,ko,하늘색,터키색
75,96,51,ko,올리브색,올리브색
102,238,232,ko,민트색,청록색
231,28,50,ko,빨강,빨강
79,148,197,ko,하늘색,파란색
111,72,220,ko,보라색,보라색
81,24,184,ko,보라색,남보라색
75,51,76,ko,보라색,가지색
158,147,203,ko,보라색,보라색
11,191,89,ko,초록색,초록색
49,251,130,ko,연두색,연두색
230,1,83,ko,분홍색,핫핑크
197,238,30,ko,연두색,라임색
209,231,240,ko,하늘색,하늘색
33,227,219,ko,청록색,터쿼이즈
196,148,180,ko,연보라색,라벤더색
125,178,54,ko,연두색,연두색
70,218,252,ko,하늘색,하늘색
139,37,52,ko,자주색,버건디
50,196,243,ko,하늘색,하늘색
244,94,72,ko,주황색,다홍색
68,130,243,ko,파랑,파란색
255,89,153,ko,분홍색,핫핑크
114,230,62,ko,연두색,연두색
236,177,138,ko,살구색,연어색
1,159,221,ko,하늘색,파란색
147,230,222,ko,민트색,민트색
23,146,2,ko,초록색,초록색
213,106,194,ko,분홍색,자주색
58,116,241,ko,파란색,파란색
70,22,215,ko,보라색,보라색
86,59,109,ko,보라색,보라색
200,115,44,ko,주황색,적갈색
253,140,169,ko,분홍색,분홍색
40,62,234,ko,파란색,파란색
110,83,184,ko,보라색,보라색
160,83,51,ko,갈색,테라코타
16,2,23,ko,보라색,가지색
26,20,237,ko,파란색,파란색
75,226,251,ko,하늘색,하늘색
236,210,139,ko,노랑,연노란색
212,103,253,ko,보라색,보라색
225,101,201,ko,분홍색,분홍색
224,122,144,ko,분홍색,분홍색
26,76,248,ko,파란색,파랑
15,116,143,ko,청록색,청록색
228,93,192,ko,분홍색,분홍색
58,208,21,ko,초록색,연두색
60,80,252,ko,파란색,파란색
208,217,198,ko,연녹색,민트색
203,44,30,ko,빨강,빨간색
72,15,106,ko,보라색,진보라색
86,18,242,ko,보라색,보라색
3,231,235,ko,청록색,청록색
84,194,162,ko,민트그린,청록색
54,47,195,ko,파란색,로얄블루
116,0,81,ko,자주색,자주색
218,143,81,ko,주황색,황토색
63,3,181,ko,보라색,보라색
251,214,167,ko,살구색,살구색
104,122,40,ko,올리브색,카키색
241,104,252,ko,분홍색,자주색
241,157,180,ko,분홍색,핑크
21,165,136,ko,청록색,청록색
216,249,255,ko,하늘색,하늘색
133,238,206,ko,민트색,민트색
65,12,195,ko,보라색,남보라색
131,128,211,ko,보라색,보라색
219,195,78,ko,노란색,황금색
147,98,224,ko,보라색,보라색
130,174,105,ko,연두색,올리브색
52,179,9,ko,초록색,초록색
77,188,173,ko,청록색,청록색
177,193,183,ko,연회색,녹회색
152,67,6,ko,주황색,벽돌색
159,172,66,ko,올리브색,황록색
92,151,66,ko,초록색,풀색
55,47,182,ko,파란색,군청색
170,245,161,ko,연두색,연두색
253,10,92,ko,분홍색,핫핑크
2,197,184,ko,청록색,청록색
174,43,149,ko,보라색,자주색
70,162,93,ko,초록색,초록색
148,171,228,ko,연보라색,담청색
204,102,101,ko,분홍색,말린 장미색
127,24,78,ko,자주색,자주색
40,148,220,ko,파란색,파란색
252,145,153,ko,연분홍,분홍색
207,26,237,ko,보라색,자주색
57,241,82,ko,초록색,라임색
4,255,112,ko,초록색,초록
181,193,14,ko,연두색,연두색
74,118,29,ko,초록색,올리브색
88,230,247,ko,하늘색,하늘색
193,252,191,ko,연두색,연두색
108,212,81,ko,연두색,라임색
62,194,94,ko,초록색,초록색
231,141,6,ko,주황색,주황색
0,229,48,ko,연두색,초록색
24,249,247,ko,청록색,시안
219,46,14,ko,빨강,다홍색
23,189,2,ko,초록색,초록색
55,186,30,ko,초록색,초록색
243,185,106,ko,주황색,살구색
49,15,212,ko,파란색,파란색
153,89,226,ko,보라색,보라색
83,174,111,ko,초록색,풀색
32,125,120,ko,청록색,청록색
96,15,0,ko,갈색,마호가니색
227,198,37,ko,노랑,노란색
50,136,248,ko,파란색,파란색
147,194,130,ko,연두색,초록색
178,181,205,ko,연보라색,라벤더색
174,58,122,ko,자주색,자주색
160,245,15,ko,연두색,연두색
84,195,64,ko,연두색,연두색
185,47,197,ko,보라색,보라색
238,110,176,ko,분홍색,핫핑크
225,152,42,ko,주황색,주황색
157,104,208,ko,보라색,보라색
24,90,203,ko,파란색,파란색
170,186,207,ko,회청색,청회색
127,42,130,ko,보라색,보라색
75,187,42,ko,연두색,풀색
233,194,97,ko,노랑,황토색
130,214,36,ko,연두색,연두색
130,131,53,ko,올리브색,올리브색
164,228,71,ko,연두색,연두색
1,59,162,ko,파란색,파란색
55,213,240,ko,하늘색,하늘색
80,254,90,ko,연두색,연두색
1,96,151,ko,파랑,파란색
218,6,161,ko,자홍색,자주
217,48,3,ko,주황색,다홍
124,227,207,ko,민트색,민트색
89,169,177,ko,청록색,청록색
251,227,126,ko,연노랑,연노란색
228,175,225,ko,연보라,연보라색
207,9,184,ko,자홍색,마젠타
42,114,194,ko,파랑,파란색
109,152,247,ko,하늘색,하늘색
27,33,155,ko,파란색,남색
182,39,195,ko,보라색,보라색
123,91,57,ko,갈색,갈색
214,56,186,ko,자주색,마젠타
171,75,182,ko,보라색,보라색
168,51,209,ko,보라색,보라색
118,141,104,ko,올리브색,올리브색
98,244,66,ko,연두색,연두색
131,233,83,ko,연두색,연두색
166,215,149,ko,연두색,연두색
220,21,131,ko,분홍색,자홍색
52,150,140,ko,청록색,청록색
115,240,179,ko,연두색,민트색
16,188,218,ko,하늘색,아쿠아색
191,46,181,ko,자주색,보라색
196,237,45,ko,라임색,연두색
166,114,200,ko,보라색,보라색
58,86,224,ko,파란색,파랑
126,162,129,ko,연두색,쑥색
10,1,243,ko,파란색,파란색
39,91,138,ko,파란색,짙은 파란색
15,4,140,ko,파란색,남색
39,160,91,ko,초록색,초록색
204,23,235,ko,보라색,자주색
62,223,146,ko,초록색,민트색
198,216,8,ko,노란색,라임색
111,74,190,ko,보라색,보라색
167,102,129,ko,분홍색,말린 장미색
187,2,36,ko,빨강,빨간색
109,28,27,ko,짙은 적갈색,와인색
107,18,220,ko,보라색,보라색
244,135,254,ko,분홍색,분홍색
24,158,12,ko,초록색,초록
159,215,9,ko,연두색,라임색
228,253,214,ko,연두색,연두색
234,119,30,ko,주황색,주황색
204,133,117,ko,살구색,말린 장미색
100,134,110,ko,회녹색,쑥색
56,95,228,ko,파랑,파란색
0,31,78,ko,남색,남색
250,79,217,ko,분홍색,핑크
12,204,204,ko,청록색,청록색
207,101,69,ko,주황색,주황색
147,2,19,ko,빨간색,버건디
20,57,177,ko,파랑,파란색
116,89,0,ko,겨자색,황갈색
12,206,214,ko,청록색,청록색
233,175,200,ko,연분홍,분홍색
14,61,87,ko,청록색,남색
128,87,67,ko,갈색,밤색
108,168,57,ko,초록색,초록색
26,154,4,ko,초록색,초록
253,54,1,ko,주황색,주황색
163,85,94,ko,장밋빛 갈색,말린 장미색
119,25,190,ko,보라색,보라색
239,7,87,ko,분홍색,마젠타
55,225,13,ko,연두색,연두색
39,176,184,ko,청록색,청록색
208,33,124,ko,분홍색,마젠타
223,233,227,ko,연한 회색,옅은 회색
140,155,129,ko,연녹색,세이지색
83,24,199,ko,보라색,보라색
57,97,32,ko,초록색,올리브색
211,58,77,ko,빨강,자홍색
47,72,251,ko,파란색,파란색
34,248,148,ko,민트색,형광 초록색
148,130,117,ko,회갈색,회갈색
220,83,116,ko,분홍색,핑크
94,108,205,ko,보라색,군청색
226,200,105,ko,노란색,머스타드색
146,102,0,ko,갈색,황갈색
175,180,16,ko,올리브색,올리브색
19,189,4,ko,초록색,초록색
121,230,93,ko,연두색,연두색
162,59,129,ko,자주색,자주색
16,219,145,ko,민트색,초록색
100,222,130,ko,연두색,연두색
33,172,231,ko,하늘색,파란색
95,228,227,ko,청록색,청록색
235,195,107,ko,노란색,머스타드색
122,163,152,ko,청록색,옥색
88,18,201,ko,보라색,보라색
16,51,235,ko,파란색,파란색
122,48,252,ko,보라색,보라색
47,242,52,ko,초록색,라임색
249,97,9,ko,주황색,주황색
24,204,70,ko,초록색,형광 초록색
136,186,178,ko,민트색,청록색
120,223,25,ko,연두색,연두색
38,1,201,ko,보라색,파랑
137,254,231,ko,민트색,터키색
49,197,107,ko,초록색,초록색
125,147,147,ko,회색,청록색
54,219,209,ko,청록색,청록색
44,24,162,ko,파랑,남색
103,7,69,ko,자주색,가지색
93,64,229,ko,보라색,남보라색
94,195,216,ko,하늘색,하늘색
222,150,131,ko,살구색,코랄색
9,165,108,ko,초록색,청록색
241,179,41,ko,노란색,귤색
171,168,133,ko,카키색,올리브색
55,229,82,ko,초록색,초록
70,20,32,ko,자주색,버건디색
174,66,67,ko,적갈색,벽돌색
188,201,96,ko,연두색,연두색
77,203,31,ko,초록색,초록색
249,138,230,ko,분홍색,분홍색
170,160,141,ko,베이지색,회갈색
177,22,195,ko,보라색,보라색
51,252,153,ko,초록색,형광 초록색
129,249,76,ko,연두색,연두색
186,229,221,ko,민트색,민트색
245,75,41,ko,주황색,다홍색
173,101,86,ko,갈색,적갈색
109,69,251,ko,보라색,보라색
96,124,33,ko,연두색,올리브색
163,193,50,ko,연두색,연두색
122,103,46,ko,올리브색,카키색
119,77,151,ko,보라색,보라색
236,96,170,ko,분홍색,핑크
61,20,152,ko,보라색,진보라색
234,62,26,ko,주황색,다홍
3,212,191,ko,청록색,청록색
22,223,52,ko,연두색,초록색
153,161,208,ko,연보라색,라벤더색
108,235,248,ko,하늘색,하늘색
146,89,82,ko,갈색,테라코타
244,156,156,ko,분홍색,분홍
52,17,241,ko,파란색,파란색
111,229,173,ko,민트색,민트색
181,245,131,ko,연두색,연두색
131,123,37,ko,올리브색,올리브색
89,95,98,ko,회색,차콜 그레이
61,15,2,ko,갈색,고동색
70,75,201,ko,파랑,로열블루
21,187,53,ko,초록색,초록색
61,53,69,ko,보라색,가지색
66,130,189,ko,파랑,파란색
236,166,141,ko,살구색,살구색
125,125,204,ko,연보라색,보라색
88,199,120,ko,연두색,초록색
47,33,97,ko,보라색,남보라색
153,239,129,ko,연두색,연두색
175,104,212,ko,보라색,보라색
99,110,216,ko,보라색,군청색
63,193,78,ko,초록색,라임색
1,255,46,ko,초록색,초록색
15,165,67,ko,초록색,초록색
2,140,128,ko,청록색,청록색
163,24,80,ko,자주색,자주색
187,142,127,ko,연갈색,테라코타
87,83,186,ko,보라색,남색
83,215,112,ko,연두색,초록색
196,124,201,ko,보라색,자주색
119,137,152,ko,회색,청회색
13,201,238,ko,하늘색,시안
73,69,46,ko,올리브색,국방색
241,183,194,ko,연분홍,연분홍색
147,6,239,ko,보라색,보라색
188,224,178,ko,연두색,연두색
4,68,236,ko,파랑,파란색
181,150,102,ko,베이지,황토색
224,100,222,ko,분홍색,마젠타
144,141,240,ko,연보라색,연보라색
150,123,239,ko,보라색,보라색
149,222,34,ko,연두색,연두색
48,208,145,ko,민트색,초록색
165,203,166,ko,연두색,세이지색
97,232,54,ko,연두색,연두색
93,67,241,ko,보라색,청보라색
244,169,18,ko,주황색,주황색
222,139,199,ko,연분홍,핑크색
108,131,23,ko,연두색,올리브색
168,217,14,ko,연두색,연두색
30,82,16,ko,진녹색,짙은 녹색
198,13,235,ko,보라색,자주색
223,95,118,ko,코랄핑크,장미색
119,204,93,ko,연두색,연두색
183,131,135,ko,분홍색,말린 장미색
38,177,73,ko,초록색,초록색
157,42,244,ko,보라색,보라색
222,34,18,ko,빨강,빨간색
223,255,21,ko,라임색,라임색
89,82,226,ko,보라색,청보라
102,186,92,ko,초록색,초록색
23,166,33,ko,초록색,초록색
11,137,223,ko,파란색,하늘색
117,63,93,ko,보라색,자주색
158,174,229,ko,연보라색,라벤더색
239,161,199,ko,분홍색,분홍색
108,186,249,ko,하늘색,하늘색
206,91,103,ko,분홍색,장미색
74,53,243,ko,보라색,청보라색
234,117,148,ko,분홍색,핑크
12,92,82,ko,청록색,청록색
52,84,178,ko,파랑,로얄 블루
153,51,40,ko,적갈색,벽돌색
226,254,222,ko,연두색,민트색
102,125,255,ko,파란색,청자색
160,52,160,ko,보라색,보라색
87,141,88,ko,초록색,국방색
119,56,153,ko,보라색,보라색
188,7,167,ko,보라색,마젠타
161,21,81,ko,자홍색,자주색
210,200,122,ko,카키색,올리브색
113,254,182,ko,민트색,민트색
6,244,125,ko,초록색,형광 초록색
210,45,6,ko,주황색,빨간색
244,221,30,ko,노란색,노란색
94,3,153,ko,보라색,보라색
186,226,62,ko,연두색,연두색
8,227,207,ko,청록색,청록색
16,103,185,ko,파랑,파란색
222,155,37,ko,주황색,황토색
6,64,245,ko,파랑,파란색
245,63,96,ko,분홍색,진분홍
171,243,123,ko,연두색,연두색
65,88,79,ko,청록색,짙은 녹회색
42,140,148,ko,청록색,청록색
222,226,140,ko,연노랑,연두색
25,247,211,ko,청록색,청록색
247,250,21,ko,노란색,노랑
59,210,116,ko,초록색,초록색
182,43,103,ko,자주색,자홍색
144,203,67,ko,연두색,연두색
33,52,179,ko,파란색,로얄 블루
217,4,109,ko,자홍색,핫핑크색
143,78,86,ko,분홍색,말린 장미색
85,171,223,ko,하늘색,하늘색
123,251,39,ko,연두색,연두색
31,245,202,ko,청록색,청록색
240,207,228,ko,연분홍,연분홍
194,127,92,ko,살구색,황토색
63,127,17,ko,초록색,초록색
114,2,15,ko,짙은 빨간색,자주색
95,139,62,ko,초록색,올리브색
166,187,76,ko,연두색,연두색
29,14,35,ko,보라색,가지색
161,250,87,ko,연두색,연두색
219,246,185,ko,연두색,연두색
67,160,48,ko,초록색,초록색
38,76,56,ko,초록색,짙은 녹색
184,235,66,ko,연두색,연두색
22,128,183,ko,파란색,파란색
6,120,207,ko,파란색,파란색
28,112,157,ko,파란색,짙은 파란색
28,157,95,ko,초록색,초록색
21,109,30,ko,초록색,초록색
39,201,184,ko,청록색,청록색
95,249,139,ko,연두색,연두색
118,247,188,ko,민트색,민트색
153,239,38,ko,연두색,연두색
116,210,44,ko,연두색,연두색
222,145,183,ko,분홍색,분홍색
53,195,5,ko,연두색,연두색
175,1,148,ko,자홍색,자홍색
27,34,186,ko,파란색,파란색
194,252,40,ko,연두색,라임색
186,245,158,ko,연두색,연두색
3,14,136,ko,파랑,파란색
64,192,109,ko,초록색,초록색
238,141,125,ko,살몬색,살구색
237,95,9,ko,주황색,주황색
239,53,22,ko,빨강,빨간색
129,205,105,ko,연두색,연두색
154,191,47,ko,연두색,연두색
241,177,141,ko,살구색,살구색
236,101,149,ko,분홍색,분홍색
225,17,81,ko,분홍색,핫핑크
14,15,82,ko,남색,남색
65,91,77,ko,초록색,짙은 초록색
51,57,129,ko,남색,남색
203,249,134,ko,연두색,연두색
110,127,62,ko,올리브색,올리브색
22,17,48,ko,남색,남색
131,219,117,ko,연두색,연두색
233,216,17,ko,노란색,노란색
208,11,9,ko,빨강,빨강
220,251,19,ko,연두색,형광 노란색
237,190,161,ko,살구색,살구색
187,54,83,ko,분홍색,진홍색
32,90,113,ko,청록색,청록색
185,74,165,ko,보라색,자주색
8,111,24,ko,초록색,초록
68,88,100,ko,청회색,회청색
176,98,200,ko,보라색,보라색
211,220,177,ko,연두색,연두색
0,7,222,ko,파랑,파란색
12,184,192,ko,청록색,터키색
180,211,73,ko,연두색,연두색
32,5,251,ko,파란색,파란색
11,140,160,ko,청록색,청록색
153,147,205,ko,보라색,라벤더색
34,97,185,ko,파란색,파란색
224,254,70,ko,연두색,연두색
37,110,161,ko,파랑,파란색
253,5,202,ko,자홍색,마젠타
127,57,20,ko,갈색,밤색
237,237,85,ko,노란색,연노란색
255,101,22,ko,주황색,주황색
207,9,169,ko,자주색,마젠타
4,240,134,ko,초록색,에메랄드 그린
54,99,98,ko,청록색,청록색
185,83,181,ko,보라색,보라색
130,213,142,ko,연두색,민트색
28,100,159,ko,파랑,파란색
148,95,26,ko,갈색,밤색
182,61,66,ko,빨강,적갈색
137,230,18,ko,연두색,라임색
8,188,154,ko,청록색,청록
213,224,221,ko,연한 회색,담회색
22,32,183,ko,파랑,파란색
86,212,244,ko,하늘색,하늘색
44,71,141,ko,파란색,군청색
222,201,152,ko,베이지,황토색
51,28,79,ko,보라색,가지색
113,28,120,ko,보라색,자주색
125,53,218,ko,보라색,보라색
227,172,61,ko,노란색,겨자색
105,34,225,ko,보라색,보라색
41,78,99,ko,청록색,진한 청록색
89,115,246,ko,파란색,로열 블루
71,147,47,ko,초록색,초록색
14,170,68,ko,초록색,초록색
206,33,144,ko,마젠타,마젠타
52,220,222,ko,청록색,아쿠아색
190,219,168,ko,연두색,연녹색
96,104,154,ko,보라색,청회색
18,131,103,ko,청록색,청록색
199,156,107,ko,베이지색,황토색
169,5,225,ko,보라색,보라색
114,78,63,ko,갈색,밤색
113,90,47,ko,갈색,카키색
205,121,87,ko,주황색,황토색
118,125,34,ko,올리브색,올리브 그린
197,81,109,ko,분홍색,진분홍색
73,113,170,ko,파란색,짙은 파란색
108,202,69,ko,연두색,연두색
242,155,172,ko,분홍색,분홍색
218,58,224,ko,자주색,자홍색
67,42,101,ko,보라색,보라색
213,223,119,ko,연두색,연두색
5,156,210,ko,하늘색,파란색
74,192,34,ko,연두색,연두색
247,82,195,ko,분홍색,핫핑크
13,95,198,ko,파랑,파랑
216,233,228,ko,민트색,아쿠아마린
175,139,92,ko,갈색,카멜색
219,84,135,ko,분홍색,핫핑크
133,202,105,ko,연두색,연두색
111,37,126,ko,보라색,진보라색
53,239,197,ko,청록색,청록색
66,108,79,ko,초록색,진초록색
234,208,42,ko,노란색,노란색
4,26,155,ko,파랑,남색
217,216,29,ko,노란색,개나리색
68,167,22,ko,초록색,초록색
192,1,182,ko,자홍색,마젠타
212,63,175,ko,분홍색,자홍색
151,193,118,ko,연두색,연초록색
15,9,92,ko,남색,감청색
67,104,168,ko,파랑,파란색
0,48,204,ko,파란색,파란색
24,143,38,ko,초록색,초록색
93,44,71,ko,자주색,자주색
153,16,128,ko,보라색,자주색
59,238,52,ko,초록색,연두색
104,44,227,ko,보라색,보라색
26,124,184,ko,파란색,파랑
133,61,94,ko,자주색,자주색
219,125,168,ko,분홍색,핑크
145,229,103,ko,연두색,연두색
15,69,66,ko,청록색,청록색
10,94,233,ko,파랑,파란색
209,232,174,ko,연두색,연두색
156,199,161,ko,연두색,연쑥색
228,119,106,ko,살구색,다홍색
163,35,20,ko,적갈색,벽돌색
198,236,40,ko,연두색,연두색
126,124,111,ko,회색,회갈색
126,45,30,ko,갈색,적갈색
11,59,109,ko,남색,남색
81,179,14,ko,초록색,연두색
106,144,212,ko,파랑,파란색
119,97,161,ko,보라색,보라색
58,128,50,ko,초록색,숲색
245,96,245,ko,보라색,자주색
209,222,13,ko,노란색,연두색
99,159,19,ko,초록색,초록색
25,106,16,ko,초록색,녹색
51,54,122,ko,보라색,네이비
220,146,132,ko,살몬핑크,연어색
229,216,190,ko,베이지,베이지
219,34,26,ko,빨간색,빨강
148,24,144,ko,보라색,자주색
198,220,6,ko,노란색,연두색
225,245,73,ko,연두색,라임색
100,148,20,ko,초록색,올리브색
112,214,21,ko,연두색,라임색
101,124,28,ko,올리브색,올리브색
234,230,167,ko,연노랑,연노란색
58,144,127,ko,청록색,청록색
47,56,200,ko,파란색,파란색
31,57,255,ko,파랑,파란색
242,127,53,ko,주황색,주황색
