r,g,b,lang_code,human_raw,human_norm,human_min
0,255,151,en,Green,green,green
0,148,255,en,Blue,blue,blue
255,191,0,en,Orange,orange,orange
255,0,69,en,Red,red,red
0,167,255,en,Blue,blue,blue
220,255,0,en,yellow,yellow,yellow
0,255,204,en,green,green,green
0,255,116,en,green,green,green
0,255,128,en,green,green,green
0,255,189,en,green,green,green
0,254,255,en,blue,blue,blue
189,0,255,en,purple,purple,purple
0,255,63,en,green,green,green
96,255,0,en,green,green,green
111,0,255,en,blue,blue,blue
255,0,239,en,pink,pink,pink
255,0,72,en,pink,pink,pink
255,0,126,en,pink,pink,pink
231,0,255,en,purple,purple,purple
255,0,205,en,pink,pink,pink
168,255,0,en,yellow,yellow,yellow
0,67,255,en,blue,blue,blue
0,255,240,en,green,green,green
255,159,0,en,orange,orange,orange
0,125,255,en,blue,blue,blue
0,98,255,en,blue,blue,blue
0,44,255,en,blue,blue,blue
255,0,4,en,red,red,red
255,209,0,en,yellow,yellow,yellow
255,0,86,en,Raspberry,raspberry,raspberry
0,223,255,en,Aquamarine,aquamarine,aquamarine
0,118,255,en,Royal blue,royal blue,royalblue
204,255,0,en,Chartreuse,chartreuse,chartreuse
0,255,165,en,Neon green,neon green,neongreen
153,0,255,en,Royal purple,royal purple,royalpurple
0,85,255,en,Azure blue,azure blue,azureblue
0,255,212,en,Aqua,aqua,aqua
255,254,0,en,Lemon yellow,lemon yellow,lemonyellow
255,208,0,en,School bus yellow,school bus yellow,schoolbusyellow
255,220,0,en,Maize,maize,maize
0,255,235,en,Turquoise,turquoise,turquoise
255,176,0,en,Gold,gold,gold
0,255,60,en,Lime green,lime green,limegreen
0,255,178,en,Mint green,mint green,mintgreen
255,0,137,en,Hot pink,hot pink,hotpink
114,0,255,en,Purple,purple,purple
255,116,0,en,Orange,orange,orange
0,112,255,en,Royal blue,royal blue,royalblue
0,131,255,en,Blue,blue,blue
0,254,255,en,Turquoise,turquoise,turquoise
105,255,0,en,Lime green,lime green,limegreen
0,255,227,en,Turquoise,turquoise,turquoise
255,130,0,en,Orange,orange,orange
255,25,0,en,Red,red,red
0,197,255,en,Blue,blue,blue
255,0,175,en,Pink,pink,pink
255,0,193,en,Pink,pink,pink
0,255,171,en,Green,green,green
255,0,97,en,Red,red,red
0,240,255,en,Blue,blue,blue
0,46,255,en,Blue,blue,blue
0,255,40,en,Green,green,green
255,0,255,en,Pink,pink,pink
181,255,0,en,Yellow,yellow,yellow
42,255,0,en,Green,green,green
0,23,255,en,blue,blue,blue
255,119,0,en,orange,orange,orange
255,0,159,en,pink,pink,pink
255,151,0,en,orange,orange,orange
255,50,0,en,red,red,red
0,211,255,en,blue,blue,blue
255,0,83,en,pink,pink,pink
0,138,255,en,blue,blue,blue
255,243,0,en,yellow,yellow,yellow
255,217,0,en,orange,orange,orange
0,202,255,en,blue,blue,blue
0,160,255,en,blue,blue,blue
0,255,209,en,Turquoise,turquoise,turquoise
0,116,255,en,Blue,blue,blue
234,255,0,en,Yellow,yellow,yellow
157,0,255,en,Purple,purple,purple
49,0,255,en,Blue,blue,blue
255,0,6,en,Red,red,red
255,115,0,en,Orange,orange,orange
255,130,0,en,Orange,orange,orange
255,166,0,en,Orange,orange,orange
170,0,255,en,Purple,purple,purple
0,108,255,en,Blue,blue,blue
0,255,224,en,Turquoise,turquoise,turquoise
0,201,255,en,Sky blue,sky blue,skyblue
255,0,82,en,Pink,pink,pink
0,164,255,en,Blue,blue,blue
255,0,244,en,Fushia,fushia,fuchsia
255,220,0,en,Yellow,yellow,yellow
168,255,0,en,Lime green,lime green,limegreen
255,251,0,en,Yellow,yellow,yellow
255,199,0,en,Gold,gold,gold
217,0,255,en,Fushia,fushia,fuchsia
0,90,255,en,Royal blue,royal blue,royalblue
255,47,0,en,Red,red,red
255,0,247,en,Fushia,fushia,fuchsia
50,0,255,en,Blue,blue,blue
255,0,209,en,Magenta,magenta,magenta
255,156,0,en,Burnt orange,burnt orange,burntorange
255,0,71,en,Red,red,red
255,0,101,en,Red,red,red
0,255,197,en,Green,green,green
255,0,164,en,Pink,pink,pink
129,0,255,en,Purple,purple,purple
255,0,19,en,Orange,orange,orange
0,66,255,en,Blue,blue,blue
255,0,136,en,Pink,pink,pink
0,115,255,en,Blue,blue,blue
0,255,157,en,Teal,teal,teal
255,239,0,en,Yellow,yellow,yellow
0,108,255,en,Cerulean Blue,cerulean blue,ceruleanblue
255,0,252,en,Fuschia,fuschia,fuchsia
0,255,113,en,Neon Green,neon green,neongreen
0,132,255,en,Blue,blue,blue
255,206,0,en,Mustard,mustard,mustard
255,75,0,en,Rust,rust,rust
0,51,255,en,Royal Blue,royal blue,royalblue
0,251,255,en,Aquamarine,aquamarine,aquamarine
0,202,255,en,Pastel Blue,pastel blue,pastelblue
141,255,0,en,Light Nein Green,light nein green,lightneingreen
255,207,0,en,Orange,orange,orange
255,151,0,en,Orange,orange,orange
0,255,68,en,Green,green,green
0,99,255,en,Blue,blue,blue
231,255,0,en,Yellow,yellow,yellow
255,223,0,en,Yellow,yellow,yellow
255,0,248,en,Purple,purple,purple
0,255,171,en,Green,green,green
0,255,86,en,Green,green,green
51,255,0,en,Green,green,green
0,223,255,en,Blue,blue,blue
170,255,0,en,Green,green,green
0,255,229,en,Light Blue,light blue,lightblue
0,255,120,en,Teal,teal,teal
0,230,255,en,Aquamarine,aquamarine,aquamarine
255,166,0,en,Pale Orange,pale orange,paleorange
255,0,80,en,Reddish Pink,reddish pink,reddishpink
42,0,255,en,Royal Blue,royal blue,royalblue
131,0,255,en,Purple,purple,purple
0,255,56,en,Bright Green,bright green,brightgreen
255,0,118,en,Hot Pink,hot pink,hotpink
55,255,0,en,Neon Green,neon green,neongreen
255,0,95,en,Fuschia,fuschia,fuchsia
213,255,0,en,Bright Yellow,bright yellow,brightyellow
255,97,0,en,orange red,orange red,orangered
0,69,255,en,cobolt blue,cobolt blue,cobaltblue
0,130,255,en,medium blue,medium blue,mediumblue
255,0,52,en,red,red,red
255,58,0,en,red orange,red orange,redorange
255,0,234,en,fuchsia,fuchsia,fuchsia
255,250,0,en,yellow,yellow,yellow
102,255,0,en,light yellow green,light yellow green,lightyellowgreen
181,0,255,en,blue purple,blue purple,bluepurple
0,224,255,en,turquoise,turquoise,turquoise
0,59,255,en,cobolt blue,cobolt blue,cobaltblue
0,255,195,en,light blue green,light blue green,lightbluegreen
0,186,255,en,Blue,blue,blue
255,103,0,en,Orange,orange,orange
255,0,229,en,Purple,purple,purple
0,158,255,en,Blue,blue,blue
0,57,255,en,Blue,blue,blue
0,234,255,en,Turquoise,turquoise,turquoise
193,255,0,en,Green,green,green
0,176,255,en,Blue,blue,blue
0,255,253,en,Blue,blue,blue
0,255,127,en,Green,green,green
255,53,0,en,Red,red,red
203,0,255,en,Purple,purple,purple
0,177,255,en,sky blue medium,sky blue medium,skybluemedium
0,255,252,en,turquoise,turquoise,turquoise
255,206,0,en,yellow,yellow,yellow
0,156,255,en,medium blue,medium blue,mediumblue
0,251,255,en,turquoise,turquoise,turquoise
255,0,117,en,raspberry,raspberry,raspberry
95,0,255,en,purple,purple,purple
0,255,133,en,yellow green,yellow green,yellowgreen
255,222,0,en,yellow,yellow,yellow
255,0,90,en,blue red,blue red,bluered
255,0,180,en,fuchsia,fuchsia,fuchsia
0,255,179,en,Green yellow,green yellow,greenyellow
255,0,211,en,Fuschia,fuschia,fuchsia
0,255,210,en,Teal,teal,teal
255,0,171,en,Hot pink,hot pink,hotpink
175,0,255,en,Purple,purple,purple
0,87,255,en,Royal Blue,royal blue,royalblue
0,148,255,en,Blue,blue,blue
255,151,0,en,Pale Orange,pale orange,paleorange
255,0,196,en,Neon Pink,neon pink,neonpink
231,255,0,en,Bright Yellow,bright yellow,brightyellow
0,176,255,en,Light Blue,light blue,lightblue
255,89,0,en,Rust,rust,rust
255,0,30,en,Red,red,red
0,108,255,en,prussian blue,prussian blue,prussianblue
255,121,0,en,burnt sienna,burnt sienna,burntsienna
0,25,255,en,cobalt blue,cobalt blue,cobaltblue
255,169,0,en,goldenrod,goldenrod,goldenrod
158,255,0,en,light yellow green,light yellow green,lightyellowgreen
255,0,255,en,fuchsia,fuchsia,fuchsia
0,198,255,en,turquoise,turquoise,turquoise
255,0,24,en,red,red,red
214,255,0,en,yellow,yellow,yellow
0,255,45,en,medium yellow green,medium yellow green,mediumyellowgreen
0,255,118,en,light blue green,light blue green,lightbluegreen
255,0,167,en,raspberry,raspberry,raspberry
0,255,86,en,neon green,neon green,neongreen
0,255,198,en,bright mint,bright mint,brightmint
255,0,159,en,raspberry,raspberry,raspberry
239,255,0,en,chartreuse,chartreuse,chartreuse
238,0,255,en,berry,berry,berry
255,0,197,en,warm berry,warm berry,warmberry
0,86,255,en,blue,blue,blue
0,255,128,en,neon mint,neon mint,neonmint
255,0,232,en,magenta,magenta,magenta
255,166,0,en,orange,orange,orange
0,254,255,en,neon blue,neon blue,neonblue
0,92,255,en,dark indigo,dark indigo,darkindigo
255,0,197,en,hot pink,hot pink,hotpink
0,62,255,en,cobolt blue,cobolt blue,cobaltblue
255,0,220,en,fuchsia,fuchsia,fuchsia
54,0,255,en,cobalt blue,cobalt blue,cobaltblue
255,0,62,en,orange red,orange red,orangered
0,249,255,en,turquoise,turquoise,turquoise
0,255,214,en,light blue green,light blue green,lightbluegreen
255,196,0,en,yellow,yellow,yellow
255,0,171,en,raspberry,raspberry,raspberry
0,183,255,en,sky blue,sky blue,skyblue
255,111,0,en,Orange,orange,orange
255,0,112,en,Pink,pink,pink
0,255,226,en,Minty,minty,minty
0,253,255,en,Cyan,cyan,cyan
0,83,255,en,Royal Blue,royal blue,royalblue
222,255,0,en,Yellow,yellow,yellow
0,255,216,en,Mint,mint,mint
0,146,255,en,Blue,blue,blue
0,255,107,en,Green,green,green
255,0,74,en,Red-Pink,red pink,redpink
160,0,255,en,Purple,purple,purple
255,39,0,en,Red,red,red
0,90,255,en,cobolt blue,cobolt blue,cobaltblue
207,255,0,en,medium yellow green,medium yellow green,mediumyellowgreen
0,255,78,en,medium yellow green,medium yellow green,mediumyellowgreen
0,136,255,en,medium blue gray,medium blue gray,mediumbluegray
255,214,0,en,golden yellow,golden yellow,goldenyellow
255,119,0,en,red orange,red orange,redorange
0,169,255,en,sky blue,sky blue,skyblue
0,118,255,en,medium blue,medium blue,mediumblue
255,0,134,en,raspberry,raspberry,raspberry
255,96,0,en,red orange,red orange,redorange
155,0,255,en,blue purple,blue purple,bluepurple
0,255,142,en,blue green,blue green,bluegreen
0,127,255,en,Bright Blue,bright blue,brightblue
0,255,57,en,Neon Green,neon green,neongreen
255,0,93,en,Berry,berry,berry
0,254,255,en,Teal,teal,teal
251,255,0,en,Yellow,yellow,yellow
255,0,121,en,Magenta,magenta,magenta
0,212,255,en,Blue,blue,blue
126,255,0,en,Lime Green,lime green,limegreen
0,255,161,en,Seagreen,seagreen,seagreen
255,126,0,en,Orange,orange,orange
205,255,0,en,Neon Yellow,neon yellow,neonyellow
255,160,0,en,Light Orange,light orange,lightorange
101,255,0,en,yellow green,yellow green,yellowgreen
0,255,171,en,blue green,blue green,bluegreen
0,255,255,en,turquoise,turquoise,turquoise
225,0,255,en,fuchsia,fuchsia,fuchsia
255,153,0,en,red orange,red orange,redorange
37,255,0,en,yellow green,yellow green,yellowgreen
184,255,0,en,light yellow green,light yellow green,lightyellowgreen
0,217,255,en,turquoise,turquoise,turquoise
255,244,0,en,Yellow,yellow,yellow
255,65,0,en,red,red,red
196,0,255,en,blue purple,blue purple,bluepurple
255,0,16,en,red,red,red
255,0,126,en,pink,pink,pink
213,0,255,en,purple,purple,purple
255,220,0,en,orange-yellow,orange yellow,orangeyellow
255,114,0,en,orange,orange,orange
0,255,49,en,green,green,green
68,255,0,en,lime,lime,lime
0,152,255,en,turquoise,turquoise,turquoise
0,255,106,en,green,green,green
255,0,39,en,red,red,red
0,255,149,en,blue-green,blue green,bluegreen
0,92,255,en,blue,blue,blue
232,255,0,en,yellow,yellow,yellow
206,0,255,en,Magenta,magenta,magenta
117,0,255,en,Purple,purple,purple
0,194,255,en,Carolina Blue,carolina blue,carolinablue
255,227,0,en,Yellow,yellow,yellow
255,118,0,en,Orange,orange,orange
0,255,139,en,Light Green,light green,lightgreen
255,56,0,en,Red/Orange,red/orange,redorange
255,0,24,en,Red,red,red
0,255,102,en,Neon Green,neon green,neongreen
255,200,0,en,Gold,gold,gold
0,78,255,en,Blue,blue,blue
0,255,237,en,Teal,teal,teal
0,140,255,en,Blue,blue,blue
255,246,0,en,Yellow,yellow,yellow
0,255,60,en,Green,green,green
171,255,0,en,Green,green,green
255,111,0,en,Orange,orange,orange
0,209,255,en,Aqua,aqua,aqua
0,255,87,en,Green,green,green
255,124,0,en,Orange,orange,orange
255,182,0,en,Orange,orange,orange
89,0,255,en,Cobalt,cobalt,cobalt
0,71,255,en,Blue,blue,blue
0,193,255,en,Light blue,light blue,lightblue
150,0,255,en,blue-purple,blue purple,bluepurple
0,122,255,en,blue,blue,blue
255,0,255,en,pink-purple,pink purple,pinkpurple
0,255,252,en,light blue,light blue,lightblue
0,255,165,en,green-blue,green blue,greenblue
255,0,109,en,magenta,magenta,magenta
255,58,0,en,red-orange,red orange,redorange
255,0,49,en,red,red,red
165,255,0,en,lime green,lime green,limegreen
78,0,255,en,navy blue,navy blue,navyblue
0,207,255,en,turquoise,turquoise,turquoise
0,170,255,en,sea blue,sea blue,seablue
136,255,0,en,lime green,lime green,limegreen
75,0,255,en,royal blue,royal blue,royalblue
242,255,0,en,yellow,yellow,yellow
255,198,0,en,marigold,marigold,marigold
0,179,255,en,sky blue,sky blue,skyblue
0,255,133,en,seafoam,seafoam,seafoam
99,255,0,en,grass green,grass green,grassgreen
255,241,0,en,sungold,sungold,sungold
0,78,255,en,cobalt blue,cobalt blue,cobaltblue
255,0,104,en,magenta,magenta,magenta
0,96,255,en,blue,blue,blue
255,128,0,en,orange,orange,orange
162,255,0,en,Neon Green,neon green,neongreen
0,139,255,en,Bright Blue,bright blue,brightblue
255,0,253,en,Magenta,magenta,magenta
0,97,255,en,Blue,blue,blue
255,0,150,en,Raspberry,raspberry,raspberry
255,0,183,en,Hot Pink,hot pink,hotpink
69,0,255,en,Navy Blue,navy blue,navyblue
0,48,255,en,Blue,blue,blue
255,0,72,en,Red,red,red
255,0,210,en,Hot Pink,hot pink,hotpink
0,170,255,en,Carolina Blue,carolina blue,carolinablue
0,255,218,en,Seafoam,seafoam,seafoam
255,0,186,en,pink,pink,pink
0,71,255,en,blue,blue,blue
255,144,0,en,orange,orange,orange
0,36,255,en,blue,blue,blue
255,184,0,en,yellow-orange,yellow orange,yelloworange
255,0,146,en,magenta,magenta,magenta
0,253,255,en,light blue,light blue,lightblue
255,172,0,en,yellow-orange,yellow orange,yelloworange
255,0,218,en,pink-purple,pink purple,pinkpurple
212,255,0,en,lime green,lime green,limegreen
0,194,255,en,sea blue,sea blue,seablue
0,255,205,en,green-blue,green blue,greenblue
255,99,0,en,ORANGE,orange,orange
0,255,91,en,GREEN,green,green
0,189,255,en,SKY BLUE,sky blue,skyblue
255,65,0,en,RED,red,red
255,0,57,en,DEEP PINK,deep pink,deeppink
0,255,138,en,SEA FOAM GREEN,sea foam green,seafoamgreen
0,131,255,en,LIGHT BLUE,light blue,lightblue
173,255,0,en,GREEN YELLOW,green yellow,greenyellow
252,0,255,en,FUSCHIA,fuschia,fuchsia
128,0,255,en,PURPLE,purple,purple
0,73,255,en,BLUE,blue,blue
233,255,0,en,YELLOW,yellow,yellow
255,6,0,en,red orange,red orange,redorange
166,0,255,en,lavender,lavender,lavender
0,255,60,en,lime green,lime green,limegreen
255,0,36,en,red,red,red
0,142,255,en,cornflower blue,cornflower blue,cornflowerblue
0,39,255,en,cobalt blue,cobalt blue,cobaltblue
255,0,201,en,pink,pink,pink
0,206,255,en,sky blue,sky blue,skyblue
255,0,226,en,fuschia,fuschia,fuchsia
255,0,65,en,firetruck red,firetruck red,firetruckred
217,255,0,en,mustard,mustard,mustard
255,0,166,en,magenta,magenta,magenta
255,127,0,en,ORANGE,orange,orange
255,228,0,en,YELLO,yello,yellow
0,66,255,en,BLUE,blue,blue
0,255,206,en,SEA FOAM,sea foam,seafoam
255,0,103,en,PINK,pink,pink
255,0,30,en,RED,red,red
255,0,197,en,FUSCHIA,fuschia,fuchsia
0,252,255,en,SKY BLUE,sky blue,skyblue
0,144,255,en,LIGHT BLUE,light blue,lightblue
0,255,186,en,LIGHT GREEN,light green,lightgreen
186,0,255,en,PURPLE,purple,purple
0,255,39,en,GREEN,green,green
0,255,173,en,light green,light green,lightgreen
0,255,244,en,turquoise,turquoise,turquoise
0,122,255,en,cornflower blue,cornflower blue,cornflowerblue
0,184,255,en,sky blue,sky blue,skyblue
0,255,215,en,seafoam,seafoam,seafoam
159,0,255,en,violet,violet,violet
0,255,80,en,lime green,lime green,limegreen
243,0,255,en,lavender,lavender,lavender
255,112,0,en,orange,orange,orange
0,239,255,en,aqua,aqua,aqua
255,163,0,en,marigold,marigold,marigold
255,0,140,en,pink,pink,pink
0,255,235,en,LIGHT BLUE,light blue,lightblue
255,174,0,en,GOLDEN ROD,golden rod,goldenrod
0,13,255,en,BLUE,blue,blue
255,182,0,en,YELLOW,yellow,yellow
255,0,220,en,FUSCHIA,fuschia,fuchsia
255,0,131,en,PINK,pink,pink
0,162,255,en,CERULEAN,cerulean,cerulean
0,113,255,en,COBALT,cobalt,cobalt
0,217,255,en,SKY BLUE,sky blue,skyblue
255,0,167,en,RED VIOLET,red violet,redviolet
214,255,0,en,YELLOW GREEN,yellow green,yellowgreen
132,255,0,en,GREEN,green,green
0,255,184,en,teal,teal,teal
0,255,235,en,aqua,aqua,aqua
255,0,46,en,red,red,red
142,255,0,en,chartruse,chartruse,chartreuse
0,151,255,en,blue,blue,blue
255,250,0,en,yellow,yellow,yellow
0,101,255,en,dark blue,dark blue,darkblue
0,158,255,en,blue,blue,blue
255,0,170,en,magenta,magenta,magenta
0,228,255,en,teal,teal,teal
0,255,65,en,lime green,lime green,limegreen
255,68,0,en,orange,orange,orange
218,255,0,en,yellow,yellow,yellow
255,0,209,en,magenta,magenta,magenta
52,0,255,en,royal blue,royal blue,royalblue
255,0,136,en,magenta,magenta,magenta
0,233,255,en,tourqouise,tourqouise,tourqouise
255,155,0,en,golden rod,golden rod,goldenrod
0,187,255,en,blue,blue,blue
255,184,0,en,gold,gold,gold
0,255,192,en,teal,teal,teal
0,74,255,en,blue,blue,blue
0,132,255,en,blue,blue,blue
255,0,239,en,violet,violet,violet
0,62,255,en,royal blue,royal blue,royalblue
255,228,0,en,neon yellow,neon yellow,neonyellow
192,0,255,en,violet,violet,violet
121,0,255,en,purple,purple,purple
252,0,255,en,magenta,magenta,magenta
255,0,59,en,orangy red,orangy red,orangyred
255,86,0,en,orange,orange,orange
118,255,0,en,lime green,lime green,limegreen
0,255,94,en,sea green,sea green,seagreen
255,0,91,en,burgandy,burgandy,burgundy
0,255,156,en,teal,teal,teal
255,140,0,en,goldenrod,goldenrod,goldenrod
255,0,40,en,Red,red,red
0,192,255,en,Medium blue,medium blue,mediumblue
0,255,173,en,Bluish green,bluish green,bluishgreen
255,0,64,en,Light Red,light red,lightred
0,114,255,en,Dark Blue,dark blue,darkblue
247,255,0,en,Yellow,yellow,yellow
199,255,0,en,Greenish Yellow,greenish yellow,greenishyellow
0,255,255,en,Light Blue,light blue,lightblue
0,255,40,en,Green,green,green
0,156,255,en,Medium-dark blue,medium dark blue,mediumdarkblue
255,189,0,en,Light orange,light orange,lightorange
0,223,255,en,Medium-light blue,medium light blue,mediumlightblue
0,255,212,en,Light greenish blue,light greenish blue,lightgreenishblue
255,121,0,en,orange,orange,orange
255,155,0,en,light orange,light orange,lightorange
0,160,255,en,medium blue,medium blue,mediumblue
255,0,175,en,light reddish purple,light reddish purple,lightreddishpurple
0,13,255,en,dark blue,dark blue,darkblue
255,110,0,en,orange,orange,orange
179,255,0,en,yellowish green,yellowish green,yellowishgreen
255,0,246,en,vivid light purple,vivid light purple,vividlightpurple
255,0,128,en,light puplish red,light puplish red,lightpuplishred
0,255,100,en,light green,light green,lightgreen
255,0,245,en,dull light purple,dull light purple,dulllightpurple
0,255,87,en,green,green,green
255,0,39,en,red,red,red
255,177,0,en,green,green,green
0,136,255,en,blue,blue,blue
204,255,0,en,yellow,yellow,yellow
255,0,76,en,red,red,red
0,160,255,en,pink,pink,pink
0,255,176,en,tan,tan,tan
0,2,255,en,purple,purple,purple
0,255,208,en,tan,tan,tan
0,255,48,en,green,green,green
246,0,255,en,pink,pink,pink
0,73,255,en,dark blue,dark blue,darkblue
255,233,0,en,yellow,yellow,yellow
0,110,255,en,medium blue,medium blue,mediumblue
255,56,0,en,reddish orange,reddish orange,reddishorange
69,255,0,en,bright green,bright green,brightgreen
153,0,255,en,dark purple,dark purple,darkpurple
0,237,255,en,light blue,light blue,lightblue
255,0,190,en,light purple,light purple,lightpurple
204,0,255,en,medium purple,medium purple,mediumpurple
255,0,104,en,purplish red,purplish red,purplishred
0,255,147,en,bluish green,bluish green,bluishgreen
0,62,255,en,dark blue,dark blue,darkblue
0,183,255,en,teal,teal,teal
147,255,0,en,green,green,green
255,255,0,en,yellow,yellow,yellow
255,0,127,en,mauve,mauve,mauve
0,46,255,en,blue,blue,blue
255,0,238,en,pink,pink,pink
0,116,255,en,pink,pink,pink
255,73,0,en,red,red,red
103,255,0,en,green,green,green
0,255,156,en,tan,tan,tan
255,234,0,en,green,green,green
255,0,108,en,mauve,mauve,mauve
209,0,255,en,blue,blue,blue
255,85,0,en,red,red,red
0,231,255,en,light blue,light blue,lightblue
136,0,255,en,blue,blue,blue
0,82,255,en,pink,pink,pink
255,147,0,en,orange,orange,orange
255,195,0,en,orance,orance,orange
0,113,255,en,teal,teal,teal
255,0,159,en,purple,purple,purple
0,255,251,en,light green,light green,lightgreen
255,0,194,en,purple,purple,purple
0,223,255,en,light blue,light blue,lightblue
0,20,255,en,Blue,blue,blue
255,200,0,en,Goldenrod,goldenrod,goldenrod
140,255,0,en,Lime green,lime green,limegreen
128,0,255,en,Purple,purple,purple
0,255,252,en,turquoise,turquoise,turquoise
211,255,0,en,lime green,lime green,limegreen
184,0,255,en,magenta,magenta,magenta
0,104,255,en,blue,blue,blue
255,138,0,en,orange,orange,orange
0,173,255,en,sky blue,sky blue,skyblue
0,39,255,en,electric blue,electric blue,electricblue
0,255,162,en,aqua,aqua,aqua
0,70,255,en,royal blue,royal blue,royalblue
255,204,0,en,mustard,mustard,mustard
255,0,55,en,red,red,red
0,255,66,en,chartreuse,chartreuse,chartreuse
255,0,101,en,magenta,magenta,magenta
255,0,211,en,rasberry,rasberry,rasberry
255,0,34,en,red,red,red
0,6,255,en,electric blue,electric blue,electricblue
0,200,255,en,sky blue,sky blue,skyblue
255,228,0,en,golden rod,golden rod,goldenrod
255,0,150,en,hot pink,hot pink,hotpink
0,255,150,en,sea foam,sea foam,seafoam
92,255,0,en,lime green,lime green,limegreen
247,255,0,en,yellow,yellow,yellow
0,245,255,en,turquoise,turquoise,turquoise
0,123,255,en,royal blue,royal blue,royalblue
0,255,218,en,aqua,aqua,aqua
255,0,119,en,magenta,magenta,magenta
255,181,0,en,mustard,mustard,mustard
235,0,255,en,magenta,magenta,magenta
255,71,0,en,orange-red,orange red,orangered
137,255,0,en,chartruese,chartruese,chartreuse
0,207,255,en,cerulean,cerulean,cerulean
255,113,0,en,orange,orange,orange
0,156,255,en,blue,blue,blue
255,0,208,en,hot pink,hot pink,hotpink
0,255,91,en,lime green,lime green,limegreen
0,193,255,en,Turquoise,turquoise,turquoise
200,0,255,en,Purple,purple,purple
129,0,255,en,Purlple,purlple,purlple
210,255,0,en,Green,green,green
0,65,255,en,Blue,blue,blue
154,255,0,en,Green,green,green
0,255,118,en,Green,green,green
0,210,255,en,Turquoise,turquoise,turquoise
0,255,75,en,Green,green,green
95,255,0,en,Green,green,green
0,27,255,en,Blue,blue,blue
255,0,74,en,Red,red,red
0,163,255,en,Blue,blue,blue
0,149,255,en,Blue,blue,blue
255,227,0,en,Yellow,yellow,yellow
255,0,235,en,Pink,pink,pink
255,0,40,en,Red,red,red
255,0,188,en,Pink,pink,pink
0,136,255,en,Blue,blue,blue
255,0,168,en,Hot Pink,hot pink,hotpink
255,185,0,en,Gold,gold,gold
0,255,189,en,Turquoise,turquoise,turquoise
255,123,0,en,Burnt Orange,burnt orange,burntorange
255,164,0,en,Orange,orange,orange
255,89,0,en,Orange,orange,orange
255,61,0,en,Red,red,red
0,102,255,en,Blue,blue,blue
0,255,126,en,Green,green,green
255,0,95,en,Red,red,red
0,255,207,en,Aqua,aqua,aqua
0,231,255,en,Blue,blue,blue
0,255,241,en,Turquoise,turquoise,turquoise
255,0,124,en,Pink,pink,pink
255,0,246,en,Pink,pink,pink
0,68,255,en,Blue,blue,blue
252,255,0,en,Yellow,yellow,yellow
255,0,156,en,Fuscia,fuscia,fuchsia
255,49,0,en,Red,red,red
221,255,0,en,Green yellow,green yellow,greenyellow
0,221,255,en,Turquoise,turquoise,turquoise
255,103,0,en,Orange,orange,orange
0,181,255,en,Sky blue,sky blue,skyblue
35,255,0,en,Fluorescent green,fluorescent green,fluorescentgreen
182,0,255,en,Purple,purple,purple
0,187,255,en,Ocean blue,ocean blue,oceanblue
135,255,0,en,Lime green,lime green,limegreen
0,255,154,en,Turquoise green,turquoise green,turquoisegreen
0,98,255,en,Blue,blue,blue
0,139,255,en,Ceylon,ceylon,ceylon
255,0,11,en,Red,red,red
186,255,0,en,Lime Green,lime green,limegreen
152,0,255,en,Violet,violet,violet
255,95,0,en,Orange,orange,orange
101,255,0,en,Electric Green,electric green,electricgreen
0,123,255,en,Blue,blue,blue
15,255,0,en,Neon -green,neon green,neongreen
255,40,0,en,Red-Orange,red orange,redorange
255,0,251,en,Magenta,magenta,magenta
255,0,151,en,Fuschia,fuschia,fuchsia
0,255,117,en,Spearmint,spearmint,spearmint
255,0,86,en,Raspberry,raspberry,raspberry
255,0,199,en,Fuscia,fuscia,fuchsia
0,247,255,en,Turquoise,turquoise,turquoise
102,255,0,en,Lime green,lime green,limegreen
0,36,255,en,Blue,blue,blue
255,247,0,en,Yellow,yellow,yellow
255,0,77,en,Fuscia red,fuscia red,fuchsiared
255,231,0,en,Maize,maize,maize
255,174,0,en,Umber,umber,umber
255,0,4,en,Cherry,cherry,cherry
135,0,255,en,Purple,purple,purple
255,0,125,en,Fuscia,fuscia,fuchsia
0,148,255,en,Sky blue,sky blue,skyblue
255,0,252,en,Fuscia,fuscia,fuchsia
0,255,172,en,Lime green,lime green,limegreen
0,135,255,en,Ocean blue,ocean blue,oceanblue
255,196,0,en,Umber,umber,umber
0,75,255,en,Blue,blue,blue
0,255,215,en,Turquoise,turquoise,turquoise
0,255,228,en,Turquoise,turquoise,turquoise
0,255,93,en,Fluorescent green,fluorescent green,fluorescentgreen
255,126,0,en,Orange,orange,orange
0,20,255,en,Blue,blue,blue
255,0,213,en,Fuscia,fuscia,fuchsia
245,255,0,en,Neon Yellow,neon yellow,neonyellow
0,255,227,en,Baby blue,baby blue,babyblue
0,84,255,en,Blue,blue,blue
255,120,0,en,Orange,orange,orange
173,0,255,en,Violet,violet,violet
0,159,255,en,Ceylon,ceylon,ceylon
0,100,255,en,Blue,blue,blue
0,255,202,en,Light green,light green,lightgreen
0,255,148,en,Mint green,mint green,mintgreen
255,227,0,en,Yellow,yellow,yellow
255,0,130,en,Fuschia,fuschia,fuchsia
255,0,193,en,Magenta,magenta,magenta
0,227,255,en,Baby blue,baby blue,babyblue
0,241,255,en,Powder blue,powder blue,powderblue
65,0,255,en,Blue,blue,blue
0,255,176,en,Light green,light green,lightgreen
