r,g,b,lang_code,human_raw,human_norm,human_min
14,55,246,ko,밝은파랑,밝은파랑색,밝은파랑
196,125,37,ko,황토,황토색,황토
216,247,34,ko,밝은연두,밝은연두색,밝은연두
206,198,75,ko,금색,금색,금
74,10,77,ko,보라,보라색,보라
139,32,84,ko,자주,자주색,자주
20,64,176,ko,파랑,파랑색,파랑
171,24,53,ko,어두운빨강,어두운빨강색,어두운빨강
18,154,148,ko,밝은청록,밝은청록색,밝은청록
211,244,180,ko,흰색섞인 연두색,흰색섞인 연두색,흰색섞인연두
248,211,114,ko,살구색과오렌지색사이,살구색과오렌지색사이색,살구색과오렌지색사이
5,186,202,ko,밝은 청록색,밝은 청록색,밝은청록
3,17,153,ko,약간 어두운 파란색,약간 어두운 파란색,약간어두운파랑
164,51,163,ko,자주색,자주색,자주
76,229,214,ko,많이밝은 청록색,많이밝은 청록색,많이밝은청록
123,126,158,ko,회보라색,회보라색,회보라
65,217,19,ko,연두색,연두색,연두
97,162,132,ko,아주살짝회색섞인녹색,아주살짝회색섞인녹색,아주살짝회색섞인녹
3,15,252,ko,파란색,파란색,파랑
124,84,217,ko,보라색,보라색,보라
41,52,237,ko,아주약간탁한파란색,아주약간탁한파란색,아주약간탁한파랑
222,15,183,ko,홍색,홍색,홍
84,207,86,ko,풀색,풀색,풀
45,250,191,ko,형광청록,형광청록색,형광청록
246,148,142,ko,연지색,연지색,연지
222,91,11,ko,주황,주황색,주황
217,13,52,ko,빨강,빨강색,빨강
212,105,64,ko,적토색,적토색,적토
80,169,233,ko,벽색,벽색,벽
136,12,148,ko,보라색,보라색,보라
194,113,207,ko,연보라색,연보라색,연보라
236,39,253,ko,진분홍색,진분홍색,진분홍
251,169,45,ko,겨자색,겨자색,겨자
29,157,13,ko,녹색,녹색,녹
221,161,102,ko,황토색,황토색,황토
47,208,120,ko,녹색과연두색중간,녹색과연두색중간색,녹색과연두색중간
0,249,111,ko,연두색,연두색,연두
193,188,36,ko,겨자색,겨자색,겨자
119,1,87,ko,자주색,자주색,자주
121,24,34,ko,검붉은색,검붉은색,검붉은
56,30,8,ko,검자주색,검자주색,검자주
235,92,186,ko,분홍색,분홍색,분홍
165,131,134,ko,탁한분홍색,탁한분홍색,탁한분홍
231,88,24,ko,다홍색,다홍색,다홍
187,61,244,ko,보라색,보라색,보라
119,33,145,ko,보라,보라색,보라
188,215,35,ko,연두,연두색,연두
222,114,27,ko,주황,주황색,주황
64,225,18,ko,형광그린,형광그린색,형광그린
23,199,175,ko,청록,청록색,청록
73,171,217,ko,페르시안 블루,페르시안 블루색,페르시안블루
62,233,155,ko,민트그린,민트그린색,민트그린
223,79,246,ko,형광보라,형광보라색,형광보라
159,34,7,ko,검붉은색,검붉은색,검붉은
120,198,203,ko,연청록,연청록색,연청록
129,125,238,ko,연보라,연보라색,연보라
31,89,219,ko,코발트블루,코발트블루색,코발트블루
249,248,120,ko,레몬색,레몬색,레몬
136,143,176,ko,페일퍼플,페일퍼플색,페일퍼플
66,140,231,ko,밝은파랑,밝은파랑색,밝은파랑
117,3,176,ko,보라,보라색,보라
154,143,114,ko,세피아,세피아색,세피아
235,79,196,ko,핑크,핑크색,핑크
76,49,113,ko,남보라,남보라색,남보라
75,221,95,ko,연두,연두색,연두
248,12,70,ko,빨강,빨강색,빨강
39,141,135,ko,터키그린,터키그린색,터키그린
17,19,247,ko,코발트블루,코발트블루색,코발트블루
7,75,248,ko,블루,블루색,블루
18,140,38,ko,녹색,녹색,녹
216,27,195,ko,꽃분홍,꽃분홍색,꽃분홍
111,31,204,ko,보라,보라색,보라
211,3,253,ko,자주,자주색,자주
14,86,40,ko,풀색,풀색,풀
1,203,76,ko,연두,연두색,연두
95,96,46,ko,올리브,올리브색,올리브
1,245,181,ko,연청록,연청록색,연청록
208,90,252,ko,연보라,연보라색,연보라
173,125,5,ko,황토,황토색,황토
167,1,96,ko,꽃자주,꽃자주색,꽃자주
226,205,95,ko,노랑,노랑색,노랑
7,15,116,ko,남색,남색,남
181,248,135,ko,연두,연두색,연두
36,107,50,ko,올리브그린,올리브그린색,올리브그린
77,58,38,ko,고동색,고동색,고동
255,130,164,ko,코랄핑크,코랄핑크색,코랄핑크
194,217,206,ko,비둘기색,비둘기색,비둘기
172,13,87,ko,진홍색,진홍색,진홍
242,194,79,ko,노랑,노랑색,노랑
169,134,194,ko,연보라,연보라색,연보라
160,160,26,ko,올리브그린,올리브그린색,올리브그린
235,167,159,ko,피치,피치색,피치
6,140,46,ko,녹색,녹색,녹
172,157,114,ko,연황토,연황토색,연황토
81,172,134,ko,연한녹색,연한녹색,연녹
212,107,48,ko,짙은주황,짙은주황색,짙은주황
254,242,190,ko,연노랑,연노랑색,연노랑
213,11,145,ko,꽃분홍,꽃분홍색,꽃분홍
157,251,137,ko,연두,연두색,연두
74,59,143,ko,짙은보라,짙은보라색,짙은보라
220,75,2,ko,붉은주황,붉은주황색,붉은주황
58,76,200,ko,짙은파랑,짙은파랑색,짙은파랑
135,201,211,ko,연청록,연청록색,연청록
252,100,211,ko,분홍,분홍색,분홍
100,139,246,ko,연청보라,연청보라색,연청보라
9,252,6,ko,연두,연두색,연두
44,153,163,ko,청록,청록색,청록
245,51,131,ko,꽃분홍,꽃분홍색,꽃분홍
124,17,245,ko,보라,보라색,보라
175,10,60,ko,짙은빨강,짙은빨강색,짙은빨강
156,105,195,ko,연보라,연보라색,연보라
255,250,21,ko,노랑,노랑색,노랑
6,227,251,ko,하늘색,하늘색,하늘
166,204,114,ko,연한녹색,연한녹색,연녹
99,12,109,ko,보라,보라색,보라
13,191,114,ko,녹색,녹색,녹
22,90,139,ko,짙은청록,짙은청록색,짙은청록
225,200,27,ko,겨자색,겨자색,겨자
83,43,219,ko,청보라색,청보라색,청보라
96,96,14,ko,카키색,카키색,카키
210,159,46,ko,황토샙,황토샙색,황토샙
74,119,168,ko,딥블루,딥블루색,딥블루
44,164,75,ko,초록색,초록색,초록
151,155,146,ko,회색,회색,회
199,229,92,ko,연두,연두색,연두
30,188,232,ko,하늘색,하늘색,하늘
238,84,189,ko,핑크색,핑크색,핑크
103,224,43,ko,그린색,그린색,그린
215,40,38,ko,다홍색,다홍색,다홍
180,218,215,ko,청자색,청자색,청자
145,24,168,ko,보라색,보라색,보라
36,82,219,ko,진파랑,진파랑색,진파랑
206,159,246,ko,진분홍,진분홍색,진분홍
215,162,145,ko,황토색,황토색,황토
254,120,101,ko,주황색,주황색,주황
120,85,179,ko,진보라,진보라색,진보라
65,15,5,ko,진황토,진황토색,진황토
168,74,31,ko,벽돌색,벽돌색,벽돌
62,185,175,ko,녹색,녹색,녹
123,75,62,ko,갈색,갈색,갈
215,68,222,ko,분홍색,분홍색,분홍
91,202,110,ko,초록색,초록색,초록
199,248,35,ko,연두색,연두색,연두
92,29,253,ko,청보라색,청보라색,청보라
38,38,187,ko,남색,남색,남
154,42,42,ko,갈색,갈색,갈
247,57,5,ko,주황색,주황색,주황
43,122,97,ko,진초록색,진초록색,진초록
235,167,72,ko,귤색,귤색,귤
25,226,249,ko,하늘색,하늘색,하늘
204,100,113,ko,진분홍색,진분홍색,진분홍
229,199,174,ko,미색,미색,미
142,73,141,ko,자주색,자주색,자주
235,148,187,ko,연분홍색,연분홍색,연분홍
240,8,158,ko,진분홍색,진분홍색,진분홍
245,20,62,ko,빨강색,빨강색,빨강
120,223,173,ko,민트색,민트색,민트
101,166,1,ko,풀색,풀색,풀
182,46,208,ko,밝은보라색,밝은보라색,밝은보라
125,137,0,ko,카키색,카키색,카키
254,254,144,ko,연노랑색,연노랑색,연노랑
22,53,15,ko,진녹색,진녹색,진녹
70,247,29,ko,연두색,연두색,연두
30,132,9,ko,초록색,초록색,초록
45,5,93,ko,진남색,진남색,진남
31,104,43,ko,포레스트그린,포레스트그린색,포레스트그린
123,129,79,ko,연카키,연카키색,연카키
104,213,64,ko,연두색,연두색,연두
139,150,247,ko,그레이쉬블루,그레이쉬블루색,그레이쉬블루
232,128,64,ko,탁한오렌지,탁한오렌지색,탁한오렌지
119,95,3,ko,브라운카키,브라운카키색,브라운카키
151,189,93,ko,풀색,풀색,풀
29,146,197,ko,진하늘,진하늘색,진하늘
2,55,154,ko,코발트블루,코발트블루색,코발트블루
5,236,85,ko,형광연두,형광연두색,형광연두
186,188,26,ko,황록색,황록색,황록
182,30,144,ko,꽃자주,꽃자주색,꽃자주
155,181,19,ko,라임색,라임색,라임
214,250,41,ko,연두색,연두색,연두
227,138,117,ko,살구색,살구색,살구
169,56,186,ko,자주색,자주색,자주
123,86,240,ko,보라색,보라색,보라
88,235,188,ko,민트색,민트색,민트
15,185,3,ko,초록색,초록색,초록
94,77,32,ko,암갈색,암갈색,암갈
180,116,175,ko,연보라,연보라색,연보라
27,172,138,ko,에메랄드색,에메랄드색,에메랄드
93,110,31,ko,올리브색,올리브색,올리브
39,67,131,ko,남색,남색,남
167,173,203,ko,연보라색,연보라색,연보라
234,25,118,ko,분홍색,분홍색,분홍
21,94,195,ko,파랑,파랑색,파랑
216,38,68,ko,빨강,빨강색,빨강
148,246,126,ko,연두색,연두색,연두
162,168,119,ko,애쉬그레이,애쉬그레이색,애쉬그레이
205,119,43,ko,갈색,갈색,갈
1,224,93,ko,진한 연두색,진한 연두색,진연두
194,78,40,ko,진한 갈색,진한 갈색,진갈
178,140,45,ko,연갈색,연갈색,연갈
17,9,50,ko,네이비색,네이비색,네이비
73,44,237,ko,진한 보라색,진한 보라색,진보라
221,158,57,ko,주황,주황색,주황
182,20,129,ko,자주,자주색,자주
108,46,211,ko,보라,보라색,보라
37,213,176,ko,에메랄드,에메랄드색,에메랄드
43,104,113,ko,짙은 청록,짙은 청록색,짙은청록
118,25,77,ko,적보라,적보라색,적보라
238,72,250,ko,분홍,분홍색,분홍
107,42,21,ko,갈색,갈색,갈
57,215,0,ko,초록,초록색,초록
193,142,158,ko,회분홍,회분홍색,회분홍
221,86,42,ko,다홍,다홍색,다홍
183,243,8,ko,연두,연두색,연두
15,169,60,ko,초록,초록색,초록
15,82,113,ko,남색,남색,남
163,83,12,ko,갈색,갈색,갈
29,13,208,ko,파란색,파란색,파랑
145,246,110,ko,연두색,연두색,연두
224,247,232,ko,민트,민트색,민트
166,46,245,ko,보라,보라색,보라
101,132,60,ko,풀색,풀색,풀
56,199,205,ko,옥색,옥색,옥
196,105,127,ko,짙은분홍,짙은분홍색,짙은분홍
17,152,97,ko,녹색,녹색,녹
163,127,15,ko,밝은갈색,밝은갈색,밝은갈
191,137,245,ko,연보라,연보라색,연보라
133,162,219,ko,흐린 파랑,흐린 파랑색,흐린파랑
154,134,63,ko,카키,카키색,카키
62,118,213,ko,파랑,파랑색,파랑
148,195,93,ko,초록,초록색,초록
214,183,24,ko,머스타드,머스타드색,머스타드
161,97,12,ko,갈색,갈색,갈
114,240,140,ko,연두,연두색,연두
15,20,7,ko,검정,검정색,검정
209,16,3,ko,빨강,빨강색,빨강
250,187,245,ko,분홍,분홍색,분홍
224,30,123,ko,마젠타,마젠타색,마젠타
178,117,87,ko,갈색,갈색,갈
239,232,233,ko,베이지,베이지색,베이지
1,161,27,ko,진초록,진초록색,진초록
96,186,113,ko,흐린 초록,흐린 초록색,흐린초록
201,252,215,ko,연한 민트,연한 민트색,연민트
165,32,184,ko,보라,보라색,보라
201,40,60,ko,진홍,진홍색,진홍
177,100,163,ko,흐린 자주,흐린 자주색,흐린자주
230,212,133,ko,흐린 겨자,흐린 겨자색,흐린겨자
99,110,76,ko,카키,카키색,카키
222,95,190,ko,분홍,분홍색,분홍
216,220,11,ko,연녹색,연녹색,연녹
84,86,233,ko,파란색,파란색,파랑
84,124,190,ko,파란색,파란색,파랑
84,44,41,ko,갈색,갈색,갈
42,215,121,ko,초록색,초록색,초록
130,171,65,ko,녹색,녹색,녹
247,72,156,ko,분홍색,분홍색,분홍
41,40,141,ko,남색,남색,남
40,218,36,ko,초록색,초록색,초록
246,147,218,ko,분홍색,분홍색,분홍
228,3,86,ko,자주색,자주색,자주
253,164,32,ko,주황색,주황색,주황
167,36,176,ko,보라색,보라색,보라
153,78,0,ko,갈색,갈색,갈
141,149,168,ko,회색,회색,회
133,238,250,ko,하늘색,하늘색,하늘
56,189,164,ko,청록색,청록색,청록
253,100,78,ko,주황색,주황색,주황
122,51,122,ko,보라색,보라색,보라
130,26,24,ko,적갈색,적갈색,적갈
223,177,13,ko,황토색,황토색,황토
205,203,21,ko,연녹색,연녹색,연녹
226,239,145,ko,연녹색,연녹색,연녹
105,6,208,ko,남색,남색,남
215,141,124,ko,주황색,주황색,주황
78,183,60,ko,녹색,녹색,녹
183,22,99,ko,자주색,자주색,자주
131,247,175,ko,연녹색,연녹색,연녹
246,69,217,ko,분홍색,분홍색,분홍
211,137,58,ko,연갈색,연갈색,연갈
99,122,103,ko,진청록색,진청록색,진청록
12,113,130,ko,청록색,청록색,청록
178,38,135,ko,자주색,자주색,자주
137,212,6,ko,초록색,초록색,초록
25,122,104,ko,녹색,녹색,녹
78,101,26,ko,진녹색,진녹색,진녹
207,17,29,ko,적색,적색,적
91,180,4,ko,초록색,초록색,초록
64,56,145,ko,남색,남색,남
47,220,231,ko,하늘색,하늘색,하늘
122,98,238,ko,연보라색,연보라색,연보라
120,178,144,ko,감록색,감록색,감록
174,61,153,ko,보라색,보라색,보라
54,231,46,ko,연두색,연두색,연두
10,75,99,ko,남색,남색,남
145,51,207,ko,보라색,보라색,보라
210,4,123,ko,자홍색,자홍색,자홍
237,38,11,ko,빨간색,빨간색,빨강
195,203,163,ko,아이보리색,아이보리색,아이보리
216,44,218,ko,꽃분홍,꽃분홍색,꽃분홍
114,66,215,ko,남보라,남보라색,남보라
196,218,78,ko,연두,연두색,연두
208,35,129,ko,진분홍,진분홍색,진분홍
107,213,25,ko,연두,연두색,연두
58,112,121,ko,청녹,청녹색,청록
93,109,187,ko,남색,남색,남
184,42,84,ko,빨강,빨강색,빨강
99,200,114,ko,초록,초록색,초록
210,174,63,ko,황토,황토색,황토
201,244,230,ko,하늘,하늘색,하늘
68,20,96,ko,진보라,진보라색,진보라
181,45,23,ko,빨강,빨강색,빨강
160,162,224,ko,라일락,라일락색,라일락
14,209,167,ko,연청록,연청록색,연청록
58,207,84,ko,연두,연두색,연두
172,93,197,ko,보라,보라색,보라
28,99,18,ko,진청록,진청록색,진청록
144,140,84,ko,올리브그린,올리브그린색,올리브그린
0,56,73,ko,군청,군청색,군청
184,83,2,ko,갈색,갈색,갈
115,7,40,ko,흑적색,흑적색,흑적
176,95,134,ko,진분홍,진분홍색,진분홍
22,227,9,ko,라임그린,라임그린색,라임그린
39,5,211,ko,군청,군청색,군청
188,14,247,ko,보라,보라색,보라
18,199,211,ko,연청록,연청록색,연청록
254,35,44,ko,빨강,빨강색,빨강
101,210,251,ko,하늘,하늘색,하늘
183,81,69,ko,고동색,고동색,고동
53,164,148,ko,청록,청록색,청록
146,2,135,ko,보라,보라색,보라
20,19,53,ko,검정,검정색,검정
245,158,165,ko,살구,살구색,살구
225,5,63,ko,빨강,빨강색,빨강
118,247,235,ko,하늘,하늘색,하늘
31,206,117,ko,밝은 초록,밝은 초록색,밝은초록
45,144,106,ko,짙은 초록,짙은 초록색,짙은초록
61,8,107,ko,보라,보라색,보라
45,208,13,ko,연구,연구색,연구
145,57,43,ko,갈색,갈색,갈
34,144,67,ko,풀색,풀색,풀
242,160,15,ko,진노랑,진노랑색,진노랑
86,103,185,ko,파랑,파랑색,파랑
207,188,188,ko,연분홍,연분홍색,연분홍
146,71,253,ko,형광보라,형광보라색,형광보라
25,52,185,ko,새파란색,새파란색,새파랑
246,193,252,ko,분홍,분홍색,분홍
230,105,79,ko,감색,감색,감
66,67,35,ko,고동색,고동색,고동
115,175,56,ko,연두색,연두색,연두
136,8,105,ko,자주색,자주색,자주
38,221,235,ko,하늘색,하늘색,하늘
48,239,210,ko,밝은 청록색,밝은 청록색,밝은청록
160,158,67,ko,밝은 풀색,밝은 풀색,밝은풀
71,147,184,ko,틸블루,틸블루색,틸블루
160,24,158,ko,자주색,자주색,자주
160,228,62,ko,밝은 연두색,밝은 연두색,밝은연두
255,122,225,ko,진달래색,진달래색,진달래
131,174,239,ko,밝은 파랑색,밝은 파랑색,밝은파랑
11,18,30,ko,검정,검정색,검정
13,166,3,ko,초록,초록색,초록
172,77,170,ko,보라,보라색,보라
74,221,162,ko,연두,연두색,연두
224,55,132,ko,진분홍,진분홍색,진분홍
56,172,136,ko,청록,청록색,청록
103,208,207,ko,하늘,하늘색,하늘
239,184,238,ko,연분홍,연분홍색,연분홍
234,152,53,ko,황색,황색,황
72,148,229,ko,파랑,파랑색,파랑
71,20,237,ko,남색,남색,남
6,96,97,ko,청록,청록색,청록
129,7,110,ko,보라,보라색,보라
21,49,8,ko,진초록,진초록색,진초록
137,205,8,ko,연두,연두색,연두
143,236,103,ko,연두,연두색,연두
138,138,152,ko,회색,회색,회
5,92,170,ko,프러시안블루,프러시안블루색,프러시안블루
136,147,109,ko,연한 카키색,연한 카키색,연카키
179,158,4,ko,겨자색,겨자색,겨자
198,155,118,ko,베이지색,베이지색,베이지
222,66,137,ko,진달래색,진달래색,진달래
210,8,78,ko,다홍색,다홍색,다홍
126,203,149,ko,옥색,옥색,옥
119,94,5,ko,고동색,고동색,고동
216,78,246,ko,연자주,연자주색,연자주
52,45,254,ko,새파란색,새파란색,새파랑
19,198,248,ko,하늘색,하늘색,하늘
97,24,51,ko,고동색,고동색,고동
88,5,6,ko,갈색,갈색,갈
240,96,103,ko,자두색,자두색,자두
26,1,164,ko,청색,청색,청
215,11,42,ko,자홍색,자홍색,자홍
182,194,155,ko,아이보리색,아이보리색,아이보리
197,87,51,ko,주황색,주황색,주황
224,64,235,ko,진분홍,진분홍색,진분홍
7,70,181,ko,파라색,파라색,파라
70,2,130,ko,보라색,보라색,보라
151,202,241,ko,하늘색,하늘색,하늘
123,187,50,ko,라임색,라임색,라임
51,120,65,ko,초록색,초록색,초록
119,15,16,ko,고동색,고동색,고동
169,162,223,ko,연보라,연보라색,연보라
115,204,239,ko,하늘색,하늘색,하늘
175,126,38,ko,갈색,갈색,갈
205,28,134,ko,진분홍,진분홍색,진분홍
189,78,217,ko,보라색,보라색,보라
248,216,36,ko,노란색,노란색,노랑
233,102,200,ko,분홍색,분홍색,분홍
231,16,1,ko,빨강색,빨강색,빨강
189,51,33,ko,벽돌색,벽돌색,벽돌
58,8,167,ko,군청색,군청색,군청
223,154,112,ko,갈색,갈색,갈
50,109,254,ko,파랑색,파랑색,파랑
252,31,101,ko,꽃분홍,꽃분홍색,꽃분홍
32,167,7,ko,초록,초록색,초록
66,249,96,ko,연두,연두색,연두
14,166,248,ko,하늘,하늘색,하늘
242,130,121,ko,살구,살구색,살구
180,235,151,ko,연초록,연초록색,연초록
3,54,161,ko,진파랑,진파랑색,진파랑
134,124,243,ko,보라,보라색,보라
194,12,91,ko,빨강,빨강색,빨강
16,255,191,ko,민트,민트색,민트
234,230,170,ko,연노랑,연노랑색,연노랑
86,189,92,ko,연두,연두색,연두
132,11,52,ko,벽돌,벽돌색,벽돌
219,215,251,ko,연보아,연보아색,연보아
140,159,173,ko,진회색,진회색,진회
80,97,148,ko,군청,군청색,군청
13,206,165,ko,진한 민트,진한 민트색,진민트
90,48,34,ko,짙은갈색,짙은갈색,짙은갈
126,240,225,ko,민트색,민트색,민트
23,95,65,ko,초록색,초록색,초록
161,165,211,ko,연보라,연보라색,연보라
214,216,33,ko,겨자색,겨자색,겨자
168,126,151,ko,자주색,자주색,자주
44,105,235,ko,파란색,파란색,파랑
32,27,216,ko,진청색,진청색,진청
160,104,175,ko,보라색,보라색,보라
243,25,35,ko,빨간색,빨간색,빨강
52,8,150,ko,군청색,군청색,군청
69,139,158,ko,청록색,청록색,청록
197,9,153,ko,자주색,자주색,자주
160,247,134,ko,라임색,라임색,라임
149,43,208,ko,보라색,보라색,보라
36,176,21,ko,녹색,녹색,녹
114,217,26,ko,연두색,연두색,연두
241,151,197,ko,분홍색,분홍색,분홍
21,174,120,ko,청록색,청록색,청록
177,71,131,ko,자주색,자주색,자주
11,243,160,ko,형광초록색,형광초록색,형광초록
58,169,160,ko,청록색,청록색,청록
152,5,246,ko,보라색,보라색,보라
250,77,134,ko,짙은분홍색,짙은분홍색,짙은분홍
176,173,170,ko,회색,회색,회
205,138,67,ko,황토색,황토색,황토
82,37,75,ko,진보라색,진보라색,진보라
95,148,45,ko,풀색,풀색,풀
39,75,97,ko,군청색,군청색,군청
230,122,245,ko,분홍색,분홍색,분홍
132,91,56,ko,나무색,나무색,나무
42,25,112,ko,군청색,군청색,군청
120,221,171,ko,민트색,민트색,민트
79,84,139,ko,남색,남색,남
230,50,247,ko,자주색,자주색,자주
182,107,111,ko,탁한분홍색,탁한분홍색,탁한분홍
161,166,117,ko,쑥색,쑥색,쑥
30,140,75,ko,초록,초록색,초록
128,186,250,ko,하늘,하늘색,하늘
241,64,35,ko,빨강,빨강색,빨강
12,166,194,ko,청록,청록색,청록
135,45,175,ko,보라,보라색,보라
53,37,188,ko,코발트 블루,코발트 블루색,코발트블루
56,190,35,ko,옐로 그린,옐로 그린색,옐로그린
36,48,69,ko,검정,검정색,검정
165,32,141,ko,자주,자주색,자주
141,18,53,ko,진빨강,진빨강색,진빨강
171,151,82,ko,연브라운,연브라운색,연브라운
190,205,60,ko,라임,라임색,라임
224,134,50,ko,감색,감색,감
76,38,77,ko,진보라,진보라색,진보라
9,230,145,ko,네온그린,네온그린색,네온그린
41,72,164,ko,파랑,파랑색,파랑
244,86,140,ko,진분홍,진분홍색,진분홍
7,241,216,ko,네온스카이블루,네온스카이블루색,네온스카이블루
182,159,6,ko,연브라운,연브라운색,연브라운
79,64,19,ko,고동,고동색,고동
151,227,97,ko,라임,라임색,라임
172,225,179,ko,연초록,연초록색,연초록
77,25,114,ko,보라,보라색,보라
194,11,69,ko,빨강,빨강색,빨강
243,11,254,ko,형광핑크,형광핑크색,형광핑크
171,103,216,ko,연보라,연보라색,연보라
189,113,139,ko,인디언핑크,인디언핑크색,인디언핑크
207,17,126,ko,핫핑크,핫핑크색,핫핑크
9,92,1,ko,진초록,진초록색,진초록
128,151,10,ko,연두,연두색,연두
90,112,73,ko,풀색,풀색,풀
164,153,195,ko,연보라,연보라색,연보라
34,154,245,ko,하늘,하늘색,하늘
231,98,95,ko,주황,주황색,주황
244,94,253,ko,분홍색,분홍색,분홍
207,162,202,ko,연보라색,연보라색,연보라
157,105,90,ko,갈색,갈색,갈
150,32,205,ko,보라색,보라색,보라
40,18,107,ko,남색,남색,남
253,52,13,ko,주황색,주황색,주황
45,47,108,ko,남색,남색,남
199,93,213,ko,보라색,보라색,보라
221,150,4,ko,황색,황색,황
28,74,0,ko,초록색,초록색,초록
132,59,92,ko,검붉은색,검붉은색,검붉은
233,212,3,ko,노란색,노란색,노랑
14,219,237,ko,하늘색,하늘색,하늘
146,108,220,ko,보라색,보라색,보라
191,41,1,ko,빨간색,빨간색,빨강
111,185,100,ko,연두색,연두색,연두
101,211,78,ko,연두색,연두색,연두
142,5,141,ko,보라색,보라색,보라
9,128,135,ko,청녹색,청녹색,청록
102,252,187,ko,연초록색,연초록색,연초록
169,116,8,ko,황색,황색,황
1,103,58,ko,진청색,진청색,진청
95,7,11,ko,검붉은색,검붉은색,검붉은
185,7,244,ko,보라색,보라색,보라
24,251,51,ko,연두색,연두색,연두
215,56,157,ko,자주색,자주색,자주
188,95,15,ko,황갈색,황갈색,황갈
55,240,132,ko,연두색,연두색,연두
83,42,223,ko,파란색,파란색,파랑
131,52,10,ko,갈색,갈색,갈
177,11,74,ko,자주색,자주색,자주
116,128,42,ko,군청색,군청색,군청
34,197,249,ko,하늘색,하늘색,하늘
87,133,169,ko,청색,청색,청
254,98,161,ko,분홍색,분홍색,분홍
175,248,167,ko,연두색,연두색,연두
52,60,196,ko,파랑,파랑색,파랑
79,116,122,ko,청록,청록색,청록
96,170,157,ko,청록,청록색,청록
169,118,234,ko,연보라,연보라색,연보라
108,171,56,ko,녹색,녹색,녹
70,238,217,ko,하늘색,하늘색,하늘
173,249,17,ko,연두,연두색,연두
219,32,145,ko,자주,자주색,자주
153,73,246,ko,보라,보라색,보라
212,127,6,ko,황토색,황토색,황토
135,41,3,ko,갈색,갈색,갈
154,129,154,ko,자회색,자회색,자회
182,94,143,ko,자주,자주색,자주
17,84,44,ko,진녹색,진녹색,진녹
160,38,121,ko,자주,자주색,자주
122,70,42,ko,진갈색,진갈색,진갈
131,59,75,ko,자갈색,자갈색,자갈
175,13,2,ko,적색,적색,적
226,152,208,ko,연분홍,연분홍색,연분홍
33,28,206,ko,파랑,파랑색,파랑
68,226,60,ko,연두,연두색,연두
40,99,221,ko,파랑,파랑색,파랑
221,164,152,ko,살구색,살구색,살구
227,16,218,ko,자색,자색,자
168,71,237,ko,자주색,자주색,자주
212,239,31,ko,연녹색,연녹색,연녹
109,181,57,ko,녹색,녹색,녹
251,15,191,ko,형광 핑크색,형광 핑크색,형광핑크
207,18,28,ko,빨간색,빨간색,빨강
11,133,7,ko,진녹색,진녹색,진녹
46,56,130,ko,남색,남색,남
111,83,138,ko,보라색,보라색,보라
61,18,235,ko,파란색,파란색,파랑
71,215,57,ko,연두색,연두색,연두
26,98,208,ko,진파랑색,진파랑색,진파랑
46,206,166,ko,옥색,옥색,옥
143,195,163,ko,짙은 옥색,짙은 옥색,짙은옥
117,131,22,ko,녹갈색,녹갈색,녹갈
153,117,13,ko,갈색,갈색,갈
152,245,144,ko,연녹색,연녹색,연녹
199,20,146,ko,핫핑크,핫핑크색,핫핑크
136,35,121,ko,짙은 자주색,짙은 자주색,짙은자주
71,250,149,ko,연두색,연두색,연두
239,102,208,ko,베이비 핑크,베이비 핑크색,베이비핑크
55,142,98,ko,녹색,녹색,녹
29,168,90,ko,연녹색,연녹색,연녹
209,208,118,ko,연한 연녹색,연한 연녹색,연연녹
244,6,124,ko,진한 분홍색,진한 분홍색,진분홍
130,216,215,ko,청록색,청록색,청록
254,25,116,ko,분홍색,분홍색,분홍
22,79,22,ko,카키색,카키색,카키
59,134,156,ko,네이비색,네이비색,네이비
181,231,182,ko,연두색,연두색,연두
74,189,22,ko,초록색,초록색,초록
31,53,235,ko,파란색,파란색,파랑
1,245,91,ko,형광초록색,형광초록색,형광초록
85,180,226,ko,하늘색,하늘색,하늘
252,32,49,ko,빨간색,빨간색,빨강
37,157,137,ko,청록색,청록색,청록
254,172,169,ko,베이지색,베이지색,베이지
111,254,31,ko,형광 연두색,형광 연두색,형광연두
246,36,239,ko,연한 보라색,연한 보라색,연보라
81,203,239,ko,하늘색,하늘색,하늘
170,182,245,ko,연보라색,연보라색,연보라
156,210,140,ko,연한 녹색,연한 녹색,연녹
103,62,193,ko,진한 보라색,진한 보라색,진보라
224,159,235,ko,분홍색,분홍색,분홍
73,105,85,ko,녹색,녹색,녹
66,35,82,ko,진보라색,진보라색,진보라
119,124,210,ko,연보라,연보라색,연보라
164,246,81,ko,연두색,연두색,연두
202,158,15,ko,짙은 노란색,짙은 노란색,짙은노랑
252,207,12,ko,노란색,노란색,노랑
34,28,142,ko,남색,남색,남
203,119,169,ko,진분홍색,진분홍색,진분홍
199,104,22,ko,갈색,갈색,갈
226,4,226,ko,보라색,보라색,보라
251,96,178,ko,분홍색,분홍색,분홍
187,232,41,ko,연두색,연두색,연두
207,219,218,ko,밝은회색,밝은회색,밝은회
212,131,225,ko,연보라색,연보라색,연보라
180,181,210,ko,짙은네이비색,짙은네이비색,짙은네이비
234,81,212,ko,분홍색,분홍색,분홍
9,143,9,ko,풀색,풀색,풀
158,18,44,ko,자주색,자주색,자주
48,123,200,ko,파란색,파란색,파랑
83,9,101,ko,보라색,보라색,보라
