r,g,b,lang_code,human_raw,human_norm,human_min
255,23,0,zh,浅大红,浅大红色,浅大红
255,0,79,zh,大红,大红色,大红
0,188,255,zh,天蓝,天蓝色,天蓝
0,255,172,zh,蓝绿,蓝绿色,蓝绿
204,0,255,zh,基佬紫,基佬紫色,基佬紫
211,0,255,zh,紫,紫色,紫
255,83,0,zh,橙,橙色,橙
180,255,0,zh,绿,绿色,绿
255,0,89,zh,红,红色,红
255,0,146,zh,粉,粉色,粉
0,255,220,zh,蓝,蓝色,蓝
0,94,255,zh,蓝,蓝色,蓝
0,133,255,zh,蓝,蓝色,蓝
255,0,134,zh,粉,粉色,粉
0,37,255,zh,蓝,蓝色,蓝
0,255,84,zh,绿,绿色,绿
76,255,0,zh,绿,绿色,绿
255,106,0,zh,橘黄色,橘黄色,橘黄
205,255,0,zh,金黄色,金黄色,金黄
0,92,255,zh,宝蓝色,宝蓝色,宝蓝
255,0,85,zh,桃红色,桃红色,桃红
0,182,255,zh,蓝色,蓝色,蓝
255,211,0,zh,土黄色,土黄色,土黄
0,255,197,zh,蓝绿色,蓝绿色,蓝绿
255,0,116,zh,玫红色,玫红色,玫红
0,207,255,zh,蓝色,蓝色,蓝
255,0,155,zh,粉红色,粉红色,粉红
0,17,255,zh,宝蓝色,宝蓝色,宝蓝
0,55,255,zh,深蓝色,深蓝色,深蓝
0,217,255,zh,天蓝,天蓝色,天蓝
0,100,255,zh,深蓝,深蓝色,深蓝
0,81,255,zh,深蓝,深蓝色,深蓝
0,159,255,zh,土蓝,土蓝色,土蓝
255,199,0,zh,土黄,土黄色,土黄
255,0,88,zh,枚红,枚红色,玫红
0,135,255,zh,土蓝,土蓝色,土蓝
255,0,246,zh,亮紫,亮紫色,亮紫
255,0,63,zh,大红,大红色,大红
0,255,193,zh,亮青,亮青色,亮青
0,255,54,zh,亮绿,亮绿色,亮绿
0,146,255,zh,土蓝,土蓝色,土蓝
190,0,255,zh,紫色,紫色,紫
0,207,255,zh,天藍色,天藍色,天蓝
0,255,160,zh,淺綠色,淺綠色,浅绿
255,222,0,zh,暗黃色,暗黃色,暗黄
0,255,139,zh,淺綠色,淺綠色,浅绿
255,177,0,zh,土黃色,土黃色,土黄
218,255,0,zh,螢光黃,螢光黃色,荧光黄
53,255,0,zh,亮綠色,亮綠色,亮绿
149,255,0,zh,黃綠色,黃綠色,黄绿
0,173,255,zh,藍,藍色,蓝
255,0,21,zh,紅色,紅色,红
255,89,0,zh,橘色,橘色,橘
0,141,255,zh,海蓝,海蓝色,海蓝
0,255,125,zh,绿青色,绿青色,青绿
255,0,205,zh,粉色,粉色,粉
0,255,171,zh,青色,青色,青
0,255,207,zh,青蓝,青蓝色,青蓝
195,255,0,zh,淡绿黄色,淡绿黄色,淡黄绿
166,255,0,zh,浅青柠,浅青柠色,浅青柠
125,255,0,zh,青柠,青柠色,青柠
0,68,255,zh,蓝色,蓝色,蓝
0,196,255,zh,淡蓝,淡蓝色,淡蓝
229,0,255,zh,基佬紫,基佬紫色,基佬紫
255,206,0,zh,黄色,黄色,黄
0,255,182,zh,淡綠,淡綠色,淡绿
185,255,0,zh,深綠,深綠色,深绿
33,0,255,zh,深靛,深靛色,深靛
0,64,255,zh,亮藍,亮藍色,亮蓝
0,181,255,zh,淡藍,淡藍色,淡蓝
105,0,255,zh,淡紫,淡紫色,淡紫
255,41,0,zh,淡紅,淡紅色,淡红
255,0,41,zh,深紅,深紅色,深红
0,147,255,zh,淡藍,淡藍色,淡蓝
255,0,161,zh,亮粉,亮粉色,亮粉
216,0,255,zh,淡紫,淡紫色,淡紫
255,0,81,zh,淡紅,淡紅色,淡红
255,151,0,zh,土橘色,土橘色,土橘
0,255,122,zh,亮綠色,亮綠色,亮绿
0,255,106,zh,亮綠色,亮綠色,亮绿
176,255,0,zh,粉綠色,粉綠色,粉绿
255,107,0,zh,深橘色,深橘色,深橘
0,73,255,zh,深藍色,深藍色,深蓝
255,0,232,zh,亮紫色,亮紫色,亮紫
0,255,4,zh,淺綠色,淺綠色,浅绿
0,255,209,zh,藍綠色,藍綠色,蓝绿
255,0,253,zh,亮紫色,亮紫色,亮紫
0,97,255,zh,藍色,藍色,蓝
0,255,172,zh,亮藍綠,亮藍綠色,亮蓝绿
0,255,219,zh,青蓝,青蓝色,青蓝
0,255,231,zh,青蓝,青蓝色,青蓝
0,148,255,zh,藍色,藍色,蓝
0,70,255,zh,靛色,靛色,靛
0,204,255,zh,淡藍,淡藍色,淡蓝
204,255,0,zh,淺綠色,淺綠色,浅绿
0,180,255,zh,淡藍色,淡藍色,淡蓝
173,0,255,zh,紫羅蘭色,紫羅蘭色,紫罗蓝
255,0,164,zh,粉紅色,粉紅色,粉红
255,0,197,zh,深粉紅色,深粉紅色,深粉红
0,251,255,zh,青色,青色,青
255,155,0,zh,橘色,橘色,橘
255,0,231,zh,粉紫色,粉紫色,粉紫
119,0,255,zh,紫色,紫色,紫
226,0,255,zh,紫色,紫色,紫
255,0,115,zh,粉色,粉色,粉
0,67,255,zh,深蓝,深蓝色,深蓝
0,64,255,zh,深蓝,深蓝色,深蓝
240,255,0,zh,黄绿色,黄绿色,黄绿
255,114,0,zh,深橘色,深橘色,深橘
255,146,0,zh,淡橘,淡橘色,淡橘
255,43,0,zh,橘红色,橘红色,橘红
255,210,0,zh,淡橘色,淡橘色,淡橘
212,0,255,zh,紫色,紫色,紫
0,159,255,zh,天蓝色,天蓝色,天蓝
255,0,153,zh,深粉色,深粉色,深粉
255,0,128,zh,桃红色,桃红色,桃红
197,0,255,zh,紫色,紫色,紫
0,255,136,zh,蓝绿色,蓝绿色,蓝绿
255,0,162,zh,紫红,紫红色,紫红
0,255,105,zh,绿色,绿色,绿
255,151,0,zh,橙黄,橙黄色,橙黄
0,49,255,zh,蓝,蓝色,蓝
93,255,0,zh,亮绿色,亮绿色,亮绿
255,31,0,zh,红色,红色,红
255,0,250,zh,亮紫红,亮紫红色,亮紫红
255,197,0,zh,黄,黄色,黄
255,0,231,zh,紫粉,紫粉色,粉紫
27,255,0,zh,青綠色,青綠色,青绿
251,255,0,zh,黃色,黃色,黄
0,255,245,zh,天空藍色,天空藍色,天蓝
255,222,0,zh,橘黃色,橘黃色,橘黄
0,255,132,zh,淡青色,淡青色,淡青
0,255,101,zh,綠色,綠色,绿
255,0,138,zh,深粉紅色,深粉紅色,深粉红
255,108,0,zh,橘紅色,橘紅色,橘红
0,255,206,zh,青藍色,青藍色,青蓝
183,255,0,zh,亮綠色,亮綠色,亮绿
255,140,0,zh,橘色,橘色,橘
0,225,255,zh,淡藍色,淡藍色,淡蓝
0,216,255,zh,蓝色,蓝色,蓝
255,0,2,zh,大红,大红色,大红
255,0,83,zh,桃红,桃红色,桃红
0,158,255,zh,蓝,蓝色,蓝
154,0,255,zh,深紫,深紫色,深紫
0,242,255,zh,天蓝,天蓝色,天蓝
255,0,64,zh,红,红色,红
239,255,0,zh,柠檬黄,柠檬黄色,柠檬黄
0,11,255,zh,深蓝,深蓝色,深蓝
156,255,0,zh,浅绿,浅绿色,浅绿
255,155,0,zh,橙黄,橙黄色,橙黄
255,109,0,zh,橙,橙色,橙
255,216,0,zh,柠檬黄,柠檬黄色,柠檬黄
255,0,71,zh,红粉色,红粉色,粉红
0,244,255,zh,淡蓝色,淡蓝色,淡蓝
255,0,198,zh,深粉色,深粉色,深粉
0,255,100,zh,淡绿色,淡绿色,淡绿
0,255,206,zh,薄荷绿,薄荷绿色,薄荷绿
0,31,255,zh,深蓝色,深蓝色,深蓝
255,0,105,zh,玫红色,玫红色,玫红
174,255,0,zh,荧光绿,荧光绿色,荧光绿
255,0,223,zh,紫罗兰色,紫罗兰色,紫罗蓝
132,0,255,zh,紫色,紫色,紫
0,209,255,zh,淡蓝色,淡蓝色,淡蓝
229,0,255,zh,紫羅蘭色,紫羅蘭色,紫罗蓝
0,113,255,zh,靛色,靛色,靛
0,255,182,zh,粉綠色,粉綠色,粉绿
255,0,91,zh,霧紅色,霧紅色,雾红
0,122,255,zh,靛色,靛色,靛
255,20,0,zh,紅色,紅色,红
255,209,0,zh,淡橘黃色,淡橘黃色,淡橘黄
87,255,0,zh,綠色,綠色,绿
0,58,255,zh,藍色,藍色,蓝
255,0,60,zh,血紅色,血紅色,血红
0,17,255,zh,藍色,藍色,蓝
255,0,37,zh,血紅色,血紅色,血红
0,164,255,zh,海蓝,海蓝色,海蓝
0,255,198,zh,薄荷绿,薄荷绿色,薄荷绿
213,255,0,zh,草绿,草绿色,草绿
255,216,0,zh,土黄,土黄色,土黄
0,122,255,zh,蓝,蓝色,蓝
0,255,239,zh,亮蓝,亮蓝色,亮蓝
0,86,255,zh,深蓝,深蓝色,深蓝
0,255,34,zh,绿,绿色,绿
0,196,255,zh,湖蓝,湖蓝色,湖蓝
0,100,255,zh,深蓝,深蓝色,深蓝
0,255,185,zh,薄荷绿,薄荷绿色,薄荷绿
255,0,207,zh,玫红,玫红色,玫红
68,255,0,zh,草绿色,草绿色,草绿
0,255,32,zh,草绿色,草绿色,草绿
255,171,0,zh,橘色,橘色,橘
255,0,16,zh,橘红色,橘红色,橘红
0,255,136,zh,淡绿色,淡绿色,淡绿
0,125,255,zh,深蓝色,深蓝色,深蓝
200,255,0,zh,草绿色,草绿色,草绿
0,153,255,zh,天蓝色,天蓝色,天蓝
0,255,230,zh,荧光蓝,荧光蓝色,萤光蓝
0,106,255,zh,深蓝色,深蓝色,深蓝
0,255,188,zh,荧光绿,荧光绿色,荧光绿
0,191,255,zh,淡蓝色,淡蓝色,淡蓝
0,39,255,zh,深蓝,深蓝色,深蓝
158,0,255,zh,紫,紫色,紫
255,241,0,zh,黄,黄色,黄
0,255,182,zh,嫩绿,嫩绿色,嫩绿
255,186,0,zh,橘色,橘色,橘
255,0,74,zh,红,红色,红
0,255,251,zh,浅蓝,浅蓝色,浅蓝
255,0,224,zh,紫红,紫红色,紫红
255,37,0,zh,橙红,橙红色,橙红
255,0,163,zh,桃红,桃红色,桃红
0,255,71,zh,翠绿,翠绿色,翠绿
0,97,255,zh,海蓝,海蓝色,海蓝
0,157,255,zh,天蓝,天蓝色,天蓝
255,167,0,zh,橙黄,橙黄色,橙黄
108,255,0,zh,嫩绿,嫩绿色,嫩绿
255,0,200,zh,桃红,桃红色,桃红
0,255,154,zh,新绿,新绿色,新绿
0,198,255,zh,淡蓝,淡蓝色,淡蓝
229,255,0,zh,黄,黄色,黄
0,237,255,zh,浅蓝,浅蓝色,浅蓝
0,255,87,zh,翠绿,翠绿色,翠绿
255,105,0,zh,橘色,橘色,橘
0,161,255,zh,蓝色,蓝色,蓝
0,69,255,zh,海蓝,海蓝色,海蓝
146,255,0,zh,鲜绿色,鲜绿色,鲜绿
0,201,255,zh,天空蓝,天空蓝色,天蓝
229,255,0,zh,草绿色,草绿色,草绿
253,255,0,zh,黄色,黄色,黄
255,0,40,zh,大红色,大红色,大红
255,201,0,zh,橘黄色,橘黄色,橘黄
255,76,0,zh,橘红色,橘红色,橘红
0,255,212,zh,海蓝,海蓝色,海蓝
84,0,255,zh,紫色,紫色,紫
0,255,244,zh,淡蓝,淡蓝色,淡蓝
0,152,255,zh,蓝色,蓝色,蓝
131,255,0,zh,绿色,绿色,绿
0,113,255,zh,淡蓝色,淡蓝色,淡蓝
0,214,255,zh,淡蓝色,淡蓝色,淡蓝
231,0,255,zh,紫色,紫色,紫
0,255,222,zh,青色,青色,青
255,0,56,zh,桃粉色,桃粉色,桃粉
38,0,255,zh,蓝色,蓝色,蓝
255,0,33,zh,红色,红色,红
0,56,255,zh,浅蓝色,浅蓝色,浅蓝
255,152,0,zh,前橘色,前橘色,前橘
101,255,0,zh,草绿色,草绿色,草绿
0,255,169,zh,天青色,天青色,天青
255,0,146,zh,紫粉色,紫粉色,粉紫
121,255,0,zh,亮绿色,亮绿色,亮绿
255,223,0,zh,蛋黄色,蛋黄色,蛋黄
255,0,242,zh,紫色,紫色,紫
151,255,0,zh,草绿,草绿色,草绿
0,113,255,zh,蓝色,蓝色,蓝
255,255,0,zh,黄色,黄色,黄
255,0,139,zh,玫红色,玫红色,玫红
255,0,83,zh,玫粉色,玫粉色,玫粉
0,175,255,zh,天蓝色,天蓝色,天蓝
255,0,168,zh,亮紫色,亮紫色,亮紫
255,177,0,zh,深黄色,深黄色,深黄
255,0,20,zh,红色,红色,红
0,185,255,zh,浅蓝色,浅蓝色,浅蓝
248,255,0,zh,柠檬黄,柠檬黄色,柠檬黄
0,158,255,zh,淡蓝色,淡蓝色,淡蓝
197,255,0,zh,青黄色,青黄色,青黄
0,146,255,zh,蓝色,蓝色,蓝
0,255,115,zh,粉青色,粉青色,粉青
102,0,255,zh,蓝紫色,蓝紫色,蓝紫
255,0,219,zh,紫色,紫色,紫
255,20,0,zh,红色,红色,红
0,255,17,zh,草绿色,草绿色,草绿
0,72,255,zh,宝石蓝,宝石蓝色,宝石蓝
0,255,119,zh,草绿色,草绿色,草绿
0,69,255,zh,靛蓝,靛蓝色,靛蓝
0,36,255,zh,宝石蓝,宝石蓝色,宝石蓝
255,0,242,zh,紫红色,紫红色,紫红
0,210,255,zh,天蓝色,天蓝色,天蓝
0,162,255,zh,蓝色,蓝色,蓝
0,255,57,zh,绿色,绿色,绿
255,140,0,zh,橘红色,橘红色,橘红
0,255,183,zh,翡翠色,翡翠色,翡翠
255,0,121,zh,粉红色,粉红色,粉红
0,94,255,zh,靛蓝,靛蓝色,靛蓝
255,0,97,zh,玫红色,玫红色,玫红
0,75,255,zh,深蓝色,深蓝色,深蓝
255,196,0,zh,深黄色,深黄色,深黄
136,0,255,zh,紫色,紫色,紫
0,255,43,zh,明绿,明绿色,明绿
0,255,232,zh,水蓝,水蓝色,水蓝
0,255,211,zh,绿松石蓝,绿松石蓝色,绿松石蓝
190,255,0,zh,绿黄,绿黄色,黄绿
0,252,255,zh,碧蓝色,碧蓝色,碧蓝
0,53,255,zh,深蓝,深蓝色,深蓝
255,49,0,zh,红,红色,红
0,193,255,zh,天蓝,天蓝色,天蓝
0,255,86,zh,草绿,草绿色,草绿
255,236,0,zh,亮黄色,亮黄色,亮黄
255,0,90,zh,桃粉色,桃粉色,桃粉
255,85,0,zh,深橘色,深橘色,深橘
0,255,243,zh,青色,青色,青
255,0,198,zh,紫色,紫色,紫
0,249,255,zh,天蓝色,天蓝色,天蓝
0,119,255,zh,蓝色,蓝色,蓝
173,255,0,zh,青黄色,青黄色,青黄
255,0,132,zh,玫瑰紫,玫瑰紫色,玫瑰紫
0,255,133,zh,粉青色,粉青色,粉青
255,206,0,zh,黄色,黄色,黄
213,0,255,zh,淡紫色,淡紫色,淡紫
255,0,157,zh,玫红,玫红色,玫红
255,117,0,zh,橘红色,橘红色,橘红
0,115,255,zh,靛蓝,靛蓝色,靛蓝
255,0,72,zh,大红色,大红色,大红
162,0,255,zh,紫色,紫色,紫
255,156,0,zh,橘黄色,橘黄色,橘黄
165,0,255,zh,深紫色,深紫色,深紫
219,0,255,zh,浅紫色,浅紫色,浅紫
255,0,188,zh,梅红,梅红色,梅红
255,232,0,zh,黄色,黄色,黄
0,255,146,zh,翠绿,翠绿色,翠绿
0,242,255,zh,天蓝色,天蓝色,天蓝
255,0,49,zh,红色,红色,红
88,0,255,zh,紫蓝色,紫蓝色,蓝紫
0,255,127,zh,浅绿色,浅绿色,浅绿
238,0,255,zh,紫红色,紫红色,紫红
0,255,186,zh,绿松蓝,绿松蓝色,绿松蓝
0,137,255,zh,天蓝,天蓝色,天蓝
196,0,255,zh,深紫红,深紫红色,深紫红
0,209,255,zh,浅蓝,浅蓝色,浅蓝
255,0,194,zh,亮紫红色,亮紫红色,亮紫红
255,143,0,zh,深黄,深黄色,深黄
255,99,0,zh,橘黄色,橘黄色,橘黄
0,132,255,zh,蓝色,蓝色,蓝
0,255,152,zh,偏螢光綠,偏螢光綠色,偏荧光绿
0,255,242,zh,青,青色,青
255,0,232,zh,洋紅,洋紅色,洋红
0,255,169,zh,藍綠,藍綠色,蓝绿
255,216,0,zh,黃,黃色,黄
255,0,108,zh,桃紅,桃紅色,桃红
255,0,20,zh,紅,紅色,红
0,255,60,zh,草綠,草綠色,草绿
0,103,255,zh,藍,藍色,蓝
131,0,255,zh,紫,紫色,紫
0,255,119,zh,一點螢光綠,一點螢光綠色,一点荧光绿
255,124,0,zh,橘,橘色,橘
255,154,0,zh,橘紅,橘紅色,橘红
0,170,255,zh,天空深藍,天空深藍色,天空深蓝
255,253,0,zh,黃,黃色,黄
0,233,255,zh,亮淺藍,亮淺藍色,亮浅蓝
252,0,255,zh,洋紫紅,洋紫紅色,洋紫红
255,0,54,zh,紅,紅色,红
138,255,0,zh,亮草綠,亮草綠色,亮草绿
0,213,255,zh,天空藍,天空藍色,天蓝
0,137,255,zh,淺一點藍,淺一點藍色,浅一点蓝
255,0,151,zh,桃粉紅,桃粉紅色,桃粉红
0,118,255,zh,正藍,正藍色,正蓝
255,0,118,zh,桃酒紅,桃酒紅色,桃酒红
174,0,255,zh,紫,紫色,紫
0,52,255,zh,深一點藍,深一點藍色,深一点蓝
0,76,255,zh,正藍,正藍色,正蓝
0,194,255,zh,天空藍,天空藍色,天蓝
0,31,255,zh,深藍,深藍色,深蓝
255,188,0,zh,橘黃,橘黃色,橘黄
218,255,0,zh,黃綠,黃綠色,黄绿
255,75,0,zh,橘紅偏紅,橘紅偏紅色,橘红偏红
255,94,0,zh,橘紅,橘紅色,橘红
112,255,0,zh,亮草綠,亮草綠色,亮草绿
255,0,181,zh,桃紅偏粉,桃紅偏粉色,桃红偏粉
0,255,215,zh,亮藍綠,亮藍綠色,亮蓝绿
243,0,255,zh,粉色,粉色,粉
255,0,90,zh,粉红色,粉红色,粉红
0,238,255,zh,亮青色,亮青色,亮青
0,255,218,zh,比亮青色深一点的青色,比亮青色深一点的青色,比亮青色深一点的青
255,218,0,zh,黄色,黄色,黄
255,92,0,zh,橘色,橘色,橘
0,119,255,zh,蓝色,蓝色,蓝
255,0,157,zh,紫粉色,紫粉色,粉紫
255,244,0,zh,黄色,黄色,黄
59,255,0,zh,青绿色,青绿色,青绿
255,180,0,zh,橘黄色,橘黄色,橘黄
0,96,255,zh,深蓝色,深蓝色,深蓝
0,81,255,zh,蓝色,蓝色,蓝
165,0,255,zh,紫色,紫色,紫
255,143,0,zh,橘色,橘色,橘
0,255,179,zh,青色带蓝,青色带蓝色,青蓝
255,74,0,zh,橙色,橙色,橙
0,221,255,zh,蓝青色,蓝青色,青蓝
0,255,139,zh,淡蓝绿色,淡蓝绿色,淡蓝绿
255,0,229,zh,粉色,粉色,粉
255,188,0,zh,桔黄色,桔黄色,橘黄
255,0,20,zh,红粉色,红粉色,粉红
65,0,255,zh,深蓝色,深蓝色,深蓝
134,255,0,zh,深青绿色,深青绿色,深青绿
0,44,255,zh,深蓝色,深蓝色,深蓝
0,177,255,zh,淡蓝色,淡蓝色,淡蓝
0,138,255,zh,蓝色,蓝色,蓝
255,0,80,zh,红粉色,红粉色,粉红
0,185,255,zh,淡很多的蓝色,淡很多的蓝色,淡很多的蓝
119,0,255,zh,紫色的牵牛花,紫色的牵牛花色,紫色的牵牛花
0,255,0,zh,翠绿色,翠绿色,翠绿
255,0,186,zh,粉色,粉色,粉
195,255,0,zh,黄灰色,黄灰色,黄灰
0,255,108,zh,青绿色,青绿色,青绿
0,255,237,zh,青色,青色,青
255,0,127,zh,紫粉色,紫粉色,粉紫
0,139,255,zh,蓝色,蓝色,蓝
0,255,251,zh,天蓝,天蓝色,天蓝
255,74,0,zh,橘红,橘红色,橘红
0,41,255,zh,钴蓝,钴蓝色,钴蓝
0,201,255,zh,蓝色,蓝色,蓝
255,194,0,zh,土黄,土黄色,土黄
255,0,230,zh,粉色,粉色,粉
85,255,0,zh,草绿,草绿色,草绿
0,221,255,zh,天蓝,天蓝色,天蓝
255,0,111,zh,玫瑰红,玫瑰红色,玫红
0,247,255,zh,天蓝,天蓝色,天蓝
0,255,212,zh,蓝绿色,蓝绿色,蓝绿
0,255,176,zh,青绿,青绿色,青绿
223,0,255,zh,紫红,紫红色,紫红
0,255,128,zh,绿色,绿色,绿
0,175,255,zh,蓝色,蓝色,蓝
0,255,115,zh,绿色,绿色,绿
0,114,255,zh,蓝色,蓝色,蓝
0,23,255,zh,钴蓝,钴蓝色,钴蓝
255,143,0,zh,橙黄,橙黄色,橙黄
255,0,32,zh,大红,大红色,大红
255,0,66,zh,红色,红色,红
255,107,0,zh,橙色,橙色,橙
255,0,109,zh,粉色,粉色,粉
0,255,128,zh,绿色,绿色,绿
74,0,255,zh,青,青色,青
255,0,68,zh,红,红色,红
224,0,255,zh,紫,紫色,紫
255,0,219,zh,粉紫,粉紫色,粉紫
0,255,240,zh,青蓝,青蓝色,青蓝
255,0,14,zh,橘红,橘红色,橘红
255,239,0,zh,黄,黄色,黄
255,0,126,zh,粉,粉色,粉
0,222,255,zh,蓝,蓝色,蓝
0,39,255,zh,深蓝,深蓝色,深蓝
255,179,0,zh,橙,橙色,橙
0,132,255,zh,蓝,蓝色,蓝
255,0,100,zh,粉,粉色,粉
193,0,255,zh,紫,紫色,紫
131,255,0,zh,黄绿,黄绿色,黄绿
255,115,0,zh,橘红,橘红色,橘红
255,185,0,zh,橙,橙色,橙
0,106,255,zh,蓝,蓝色,蓝
0,235,255,zh,兰,兰色,蓝
255,0,157,zh,粉紫,粉紫色,粉紫
255,121,0,zh,深橘红,深橘红色,深橘红
0,255,100,zh,绿,绿色,绿
255,244,0,zh,黄,黄色,黄
255,203,0,zh,土黄,土黄色,土黄
0,32,255,zh,蓝色,蓝色,蓝
255,0,12,zh,鲜红,鲜红色,鲜红
129,255,0,zh,黄绿,黄绿色,黄绿
0,255,240,zh,青色,青色,青
0,52,255,zh,蓝色,蓝色,蓝
0,255,213,zh,石绿,石绿色,石绿
0,124,255,zh,釉蓝,釉蓝色,釉蓝
0,148,255,zh,宝石蓝,宝石蓝色,宝石蓝
0,255,32,zh,绿色,绿色,绿
0,72,255,zh,蓝色,蓝色,蓝
0,233,255,zh,孔雀蓝,孔雀蓝色,孔雀蓝
255,0,77,zh,品红,品红色,品红
255,0,137,zh,玫色,玫色,玫
136,0,255,zh,紫色,紫色,紫
234,0,255,zh,紫红,紫红色,紫红
0,194,255,zh,天蓝,天蓝色,天蓝
255,0,153,zh,玫色,玫色,玫
255,156,0,zh,黄橙色,黄橙色,黄橙
0,255,94,zh,绿色,绿色,绿
255,122,0,zh,橙色,橙色,橙
255,0,204,zh,玫紫色,玫紫色,玫紫
255,0,239,zh,紫红,紫红色,紫红
0,255,144,zh,麦苗绿,麦苗绿色,麦苗绿
194,0,255,zh,深紫,深紫色,深紫
255,81,0,zh,橙色,橙色,橙
255,0,108,zh,海棠色,海棠色,海棠
0,112,255,zh,湖蓝,湖蓝色,湖蓝
255,255,0,zh,柠檬黄,柠檬黄色,柠檬黄
255,213,0,zh,土黄,土黄色,土黄
0,211,255,zh,天蓝,天蓝色,天蓝
255,110,0,zh,橙色,橙色,橙
191,255,0,zh,草绿,草绿色,草绿
0,255,188,zh,石绿,石绿色,石绿
152,255,0,zh,黄绿,黄绿色,黄绿
0,172,255,zh,天蓝,天蓝色,天蓝
0,204,255,zh,天蓝,天蓝色,天蓝
181,255,0,zh,浅黄,浅黄色,浅黄
98,255,0,zh,青绿,青绿色,青绿
0,208,255,zh,天蓝,天蓝色,天蓝
255,0,172,zh,亮粉,亮粉色,亮粉
0,67,255,zh,蔚蓝,蔚蓝色,蔚蓝
255,0,236,zh,粉,粉色,粉
0,40,255,zh,蔚蓝,蔚蓝色,蔚蓝
255,181,0,zh,深黄,深黄色,深黄
48,0,255,zh,深蓝,深蓝色,深蓝
114,0,255,zh,紫,紫色,紫
255,229,0,zh,黄色,黄色,黄
0,255,16,zh,浅绿,浅绿色,浅绿
255,0,13,zh,红,红色,红
255,0,80,zh,大红,大红色,大红
183,0,255,zh,紫色,紫色,紫
0,159,255,zh,天蓝,天蓝色,天蓝
255,0,111,zh,深粉红,深粉红色,深粉红
255,149,0,zh,土黄,土黄色,土黄
0,153,255,zh,天蓝,天蓝色,天蓝
235,0,255,zh,浅紫,浅紫色,浅紫
255,185,0,zh,土黄,土黄色,土黄
0,255,210,zh,青,青色,青
255,116,0,zh,橘色,橘色,橘
0,130,255,zh,天蓝,天蓝色,天蓝
0,255,140,zh,鲜绿,鲜绿色,鲜绿
255,0,122,zh,粉红,粉红色,粉红
255,23,0,zh,橙红,橙红色,橙红
225,255,0,zh,青黄,青黄色,青黄
0,255,165,zh,鲜绿,鲜绿色,鲜绿
0,237,255,zh,青蓝,青蓝色,青蓝
255,248,0,zh,黄色,黄色,黄
255,0,183,zh,粉紫,粉紫色,粉紫
0,255,253,zh,靛青,靛青色,靛青
0,255,116,zh,浅绿,浅绿色,浅绿
0,77,255,zh,靛蓝,靛蓝色,靛蓝
0,255,124,zh,青草绿,青草绿色,青草绿
255,0,244,zh,玫粉,玫粉色,玫粉
177,0,255,zh,紫色,紫色,紫
76,255,0,zh,荧光绿,荧光绿色,荧光绿
0,96,255,zh,牛仔蓝,牛仔蓝色,牛仔蓝
56,0,255,zh,深蓝,深蓝色,深蓝
0,231,255,zh,水色,水色,水
0,154,255,zh,浅蓝,浅蓝色,浅蓝
255,150,0,zh,橘黄,橘黄色,橘黄
240,0,255,zh,玫紫,玫紫色,玫紫
0,213,255,zh,天蓝,天蓝色,天蓝
255,0,75,zh,艳红,艳红色,艳红
255,80,0,zh,橘红,橘红色,橘红
255,0,144,zh,粉色,粉色,粉
0,55,255,zh,靛蓝,靛蓝色,靛蓝
0,255,107,zh,青草绿,青草绿色,青草绿
255,206,0,zh,落叶黄,落叶黄色,落叶黄
198,255,0,zh,黄绿,黄绿色,黄绿
255,0,102,zh,玫红,玫红色,玫红
255,0,188,zh,荧光粉,荧光粉色,荧光粉
255,0,23,zh,正红,正红色,正红
0,255,248,zh,亮蓝,亮蓝色,亮蓝
111,0,255,zh,紫色,紫色,紫
145,255,0,zh,草绿,草绿色,草绿
0,255,218,zh,蓝绿,蓝绿色,蓝绿
251,255,0,zh,明黄,明黄色,明黄
0,122,255,zh,牛仔蓝,牛仔蓝色,牛仔蓝
255,170,0,zh,橘黄,橘黄色,橘黄
0,183,255,zh,天蓝,天蓝色,天蓝
255,91,0,zh,橘红,橘红色,橘红
255,0,114,zh,玫粉,玫粉色,玫粉
0,255,161,zh,青草绿,青草绿色,青草绿
255,221,0,zh,黄,黄色,黄
0,255,62,zh,荧光绿,荧光绿色,荧光绿
255,0,76,zh,枚红,枚红色,玫红
255,243,0,zh,高亮黄,高亮黄色,高亮黄
0,62,255,zh,科技蓝,科技蓝色,科技蓝
47,0,255,zh,魅惑蓝,魅惑蓝色,魅惑蓝
0,226,255,zh,天空蓝,天空蓝色,天蓝
0,74,255,zh,现代蓝,现代蓝色,现代蓝
0,189,255,zh,宁静蓝,宁静蓝色,宁静蓝
0,138,255,zh,经典蓝,经典蓝色,经典蓝
255,19,0,zh,火热红,火热红色,火热红
0,96,255,zh,深邃蓝,深邃蓝色,深邃蓝
255,175,0,zh,缤纷橙,缤纷橙色,缤纷橙
0,238,255,zh,天青蓝,天青蓝色,天青蓝
243,0,255,zh,粉紫,粉紫色,粉紫
255,153,0,zh,暗黄,暗黄色,暗黄
0,255,182,zh,青绿,青绿色,青绿
255,0,73,zh,红,红色,红
255,251,0,zh,明黄,明黄色,明黄
255,0,115,zh,暗红,暗红色,暗红
255,0,99,zh,红,红色,红
255,182,0,zh,黄,黄色,黄
0,110,255,zh,深蓝,深蓝色,深蓝
0,219,255,zh,天蓝,天蓝色,天蓝
255,0,213,zh,暗粉,暗粉色,暗粉
255,68,0,zh,橙,橙色,橙
255,0,144,zh,粉,粉色,粉
