r,g,b,lang_code,human_raw,human_norm,human_min
255,0,252,ko,밝은보라,밝은보라색,밝은보라
184,255,0,ko,라임,라임색,라임
0,193,255,ko,진한하늘,진한하늘색,진하늘
255,132,0,ko,오렌지,오렌지색,오렌지
0,27,255,ko,원색의파랑,원색의파랑색,원색의파랑
0,255,127,ko,에메랄드,에메랄드색,에메랄드
0,255,210,ko,옥색,옥색,옥
127,255,0,ko,연두,연두색,연두
0,149,255,ko,밝은파랑,밝은파랑색,밝은파랑
255,119,0,ko,주황,주황색,주황
255,0,121,ko,자홍색,자홍색,자홍
255,72,0,ko,다홍,다홍색,다홍
0,255,19,ko,연두,연두색,연두
0,255,238,ko,하늘,하늘색,하늘
255,247,0,ko,노랑,노랑색,노랑
255,0,176,ko,자주,자주색,자주
255,0,171,ko,진한자주,진한자주색,진자주
193,0,255,ko,밝은보라,밝은보라색,밝은보라
0,255,162,ko,에메랄드,에메랄드색,에메랄드
255,0,63,ko,로즈레드,로즈레드색,로즈레드
0,63,255,ko,파랑,파랑색,파랑
255,0,32,ko,빨강,빨강색,빨강
0,108,255,ko,밝은파랑,밝은파랑색,밝은파랑
255,206,0,ko,개나리,개나리색,개나리
146,0,255,ko,바이올렛,바이올렛색,바이올렛
0,158,255,ko,밝은파랑,밝은파랑색,밝은파랑
255,224,0,ko,진노랑,진노랑색,진노랑
255,172,0,ko,밝은오렌지,밝은오렌지색,밝은오렌지
0,239,255,ko,하늘,하늘색,하늘
255,0,221,ko,자주,자주색,자주
0,255,112,ko,에메랄드,에메랄드색,에메랄드
255,0,94,ko,자홍,자홍색,자홍
0,89,255,ko,파랑,파랑색,파랑
0,133,255,ko,바다색,바다색,바다
220,255,0,ko,라임,라임색,라임
255,0,73,ko,빨간,빨간색,빨강
255,45,0,ko,다홍,다홍색,다홍
179,255,0,ko,형광연두,형광연두색,형광연두
255,154,0,ko,주황,주황색,주황
0,255,165,ko,에메랄드,에메랄드색,에메랄드
255,0,194,ko,보라,보라색,보라
255,0,243,ko,보라,보라색,보라
0,255,119,ko,연두,연두색,연두
0,142,255,ko,연파랑,연파랑색,연파랑
0,77,255,ko,파랑,파랑색,파랑
255,194,0,ko,연주황,연주황색,연주황
255,124,0,ko,진한주황,진한주황색,진주황
0,235,255,ko,하늘,하늘색,하늘
0,33,255,ko,파랑,파랑색,파랑
255,235,0,ko,노랑,노랑색,노랑
239,255,0,ko,연노랑,연노랑색,연노랑
255,87,0,ko,다홍,다홍색,다홍
0,56,255,ko,파랑,파랑색,파랑
255,0,8,ko,빨강,빨강색,빨강
0,133,255,ko,연파랑,연파랑색,연파랑
255,0,247,ko,연보라,연보라색,연보라
216,255,0,ko,연노랑,연노랑색,연노랑
0,227,255,ko,하늘,하늘색,하늘
0,255,221,ko,연한에메랄드,연한에메랄드색,연에메랄드
99,0,255,ko,보라,보라색,보라
0,103,255,ko,파랑,파랑색,파랑
129,255,0,ko,연두,연두색,연두
0,160,255,ko,연파랑,연파랑색,연파랑
255,0,83,ko,다홍,다홍색,다홍
32,255,0,ko,진한연두,진한연두색,진연두
255,0,122,ko,심홍,심홍색,심홍
255,0,149,ko,자주,자주색,자주
0,255,152,ko,에메랄드,에메랄드색,에메랄드
183,0,255,ko,보라,보라색,보라
0,255,241,ko,연한에메랄드,연한에메랄드색,연에메랄드
0,201,255,ko,진한하늘,진한하늘색,진하늘
255,0,193,ko,자주색,자주색,자주
255,0,125,ko,연지색,연지색,연지
0,229,255,ko,하늘색,하늘색,하늘
0,255,36,ko,녹색,녹색,녹
255,153,0,ko,귤색,귤색,귤
0,133,255,ko,청색,청색,청
0,255,138,ko,유록색,유록색,유록
0,255,169,ko,옥색,옥색,옥
0,80,255,ko,청남색,청남색,청남
255,203,0,ko,개나리색,개나리색,개나리
255,139,0,ko,귤색,귤색,귤
255,247,0,ko,노란색,노란색,노랑
255,102,0,ko,등황색,등황색,등황
255,217,0,ko,치자색,치자색,치자
76,255,0,ko,초록색,초록색,초록
251,0,255,ko,자주색,자주색,자주
0,111,255,ko,청색,청색,청
255,0,108,ko,연지색,연지색,연지
140,255,0,ko,황록색,황록색,황록
0,255,202,ko,하늘색,하늘색,하늘
255,0,48,ko,연홍색,연홍색,연홍
255,0,143,ko,연지색,연지색,연지
255,0,235,ko,자주색,자주색,자주
0,255,119,ko,유록색,유록색,유록
0,15,255,ko,군청색,군청색,군청
116,0,255,ko,보라색,보라색,보라
255,54,0,ko,주황색,주황색,주황
0,255,226,ko,하늘색,하늘색,하늘
188,0,255,ko,연보라색,연보라색,연보라
255,0,64,ko,자홍색,자홍색,자홍
0,65,255,ko,청남색,청남색,청남
0,160,255,ko,청색,청색,청
209,255,0,ko,노란색,노란색,노랑
0,179,255,ko,하늘색,하늘색,하늘
0,23,255,ko,파랑색,파랑색,파랑
255,73,0,ko,주황색,주황색,주황
0,255,147,ko,연두색,연두색,연두
0,137,255,ko,푸른색,푸른색,푸른
255,0,231,ko,핑크색,핑크색,핑크
0,242,255,ko,청녹색,청녹색,청록
255,0,83,ko,빨간색,빨간색,빨강
255,0,150,ko,자주색,자주색,자주
0,255,90,ko,녹색,녹색,녹
44,255,0,ko,녹색,녹색,녹
110,0,255,ko,보라색,보라색,보라
0,105,255,ko,파란색,파란색,파랑
0,255,97,ko,녹색,녹색,녹
55,0,255,ko,파란색,파란색,파랑
0,234,255,ko,하늘색,하늘색,하늘
0,134,255,ko,파란색,파란색,파랑
0,255,52,ko,녹색,녹색,녹
255,149,0,ko,주황색,주황색,주황
180,255,0,ko,연녹색,연녹색,연녹
0,255,174,ko,옥색,옥색,옥
255,220,0,ko,개나리색,개나리색,개나리
255,157,0,ko,주황색,주황색,주황
255,0,249,ko,진분홍색,진분홍색,진분홍
255,0,209,ko,핫핑크,핫핑크색,핫핑크
0,255,222,ko,하늘색,하늘색,하늘
0,151,255,ko,파란색,파란색,파랑
0,190,255,ko,연파랑,연파랑색,연파랑
255,0,161,ko,진분홍,진분홍색,진분홍
255,0,99,ko,진분홍,진분홍색,진분홍
255,0,244,ko,핫핑크,핫핑크색,핫핑크
255,0,117,ko,진분홍,진분홍색,진분홍
0,160,255,ko,파란색,파란색,파랑
0,87,255,ko,파란색,파란색,파랑
0,46,255,ko,진파랑색,진파랑색,진파랑
0,255,226,ko,하늘색,하늘색,하늘
130,0,255,ko,보라색,보라색,보라
249,255,0,ko,노란색,노란색,노랑
187,255,0,ko,연두색,연두색,연두
173,0,255,ko,보라색,보라색,보라
0,255,140,ko,민트색,민트색,민트
0,226,255,ko,하늘색,하늘색,하늘
255,0,41,ko,빨강색,빨강색,빨강
61,255,0,ko,연두색,연두색,연두
255,24,0,ko,빨강색,빨강색,빨강
255,91,0,ko,주황색,주황색,주황
255,190,0,ko,개나리색,개나리색,개나리
255,0,49,ko,진분홍색,진분홍색,진분홍
0,184,255,ko,하늘색,하늘색,하늘
0,255,151,ko,황록색,황록색,황록
255,0,139,ko,핫핑크,핫핑크색,핫핑크
0,255,176,ko,황록색,황록색,황록
250,0,255,ko,마젠타,마젠타색,마젠타
0,110,255,ko,파랑색,파랑색,파랑
0,161,255,ko,파랑색,파랑색,파랑
0,255,68,ko,초록색,초록색,초록
0,131,255,ko,파랑색,파랑색,파랑
208,255,0,ko,형광색,형광색,형광
0,255,85,ko,라임색,라임색,라임
0,151,255,ko,파랑색,파랑색,파랑
0,220,255,ko,청록색,청록색,청록
255,36,0,ko,석류색,석류색,석류
255,157,0,ko,주황색,주황색,주황
0,255,237,ko,청록색,청록색,청록
255,102,0,ko,주황색,주황색,주황
255,215,0,ko,노랑색,노랑색,노랑
0,50,255,ko,남색,남색,남
0,255,202,ko,황록색,황록색,황록
0,16,255,ko,파랑색,파랑색,파랑
255,188,0,ko,주황색,주황색,주황
149,255,0,ko,라임색,라임색,라임
185,0,255,ko,보라색,보라색,보라
255,0,208,ko,핫핑크,핫핑크색,핫핑크
0,86,255,ko,파랑색,파랑색,파랑
0,251,255,ko,옥색,옥색,옥
129,255,0,ko,라임색,라임색,라임
255,123,0,ko,주황색,주황색,주황
255,0,148,ko,핑크색,핑크색,핑크
250,255,0,ko,레몬색,레몬색,레몬
255,0,221,ko,핑크색,핑크색,핑크
255,0,58,ko,빨간색,빨간색,빨강
255,0,21,ko,빨간색,빨간색,빨강
255,0,80,ko,빨간색,빨간색,빨강
101,0,255,ko,인디고,인디고색,인디고
0,174,255,ko,진하늘,진하늘색,진하늘
0,255,67,ko,형광연두,형광연두색,형광연두
0,255,235,ko,에메랄드파랑,에메랄드파랑색,에메랄드파랑
107,0,255,ko,보라,보라색,보라
0,106,255,ko,파랑,파랑색,파랑
255,150,0,ko,주황,주황색,주황
255,0,88,ko,빨강,빨강색,빨강
0,145,255,ko,더진한하늘,더진한하늘색,더진하늘
0,255,141,ko,에메랄드연드,에메랄드연드색,에메랄드연드
0,255,190,ko,에메랄드,에메랄드색,에메랄드
0,185,255,ko,하늘,하늘색,하늘
255,0,254,ko,핑크,핑크색,핑크
0,255,120,ko,연두,연두색,연두
255,148,0,ko,오렌지,오렌지색,오렌지
0,255,173,ko,에메랄드,에메랄드색,에메랄드
221,255,0,ko,라임,라임색,라임
0,172,255,ko,물,물색,물
0,255,244,ko,하늘,하늘색,하늘
255,0,231,ko,자주,자주색,자주
0,49,255,ko,파랑,파랑색,파랑
0,255,65,ko,연두,연두색,연두
255,0,173,ko,자주,자주색,자주
255,0,209,ko,자주,자주색,자주
255,170,0,ko,귤,귤색,귤
119,255,0,ko,연두,연두색,연두
203,0,255,ko,밝은 보라,밝은 보라색,밝은보라
183,255,0,ko,밝은 노랑,밝은 노랑색,밝은노랑
120,0,255,ko,짙은 파랑,짙은 파랑색,짙은파랑
255,0,70,ko,진달래,진달래색,진달래
255,124,0,ko,주황,주황색,주황
240,255,0,ko,개나리,개나리색,개나리
255,0,183,ko,형광 진달래,형광 진달래색,형광진달래
0,252,255,ko,형광 녹색,형광 녹색,형광녹
255,195,0,ko,짙은 노랑,짙은 노랑색,짙은노랑
255,0,160,ko,중간 진달래,중간 진달래색,중간진달래
0,109,255,ko,밝은 파랑,밝은 파랑색,밝은파랑
255,0,47,ko,진한 진달래,진한 진달래색,진진달래
255,0,131,ko,형광 자주,형광 자주색,형광자주
255,0,220,ko,형광 밝은 보라,형광 밝은 보라색,형광밝은보라
0,59,255,ko,파랑,파랑색,파랑
255,166,0,ko,주황,주황색,주황
0,146,255,ko,하늘,하늘색,하늘
255,66,0,ko,빨강,빨강색,빨강
0,255,210,ko,형광 연두,형광 연두색,형광연두
255,93,0,ko,짙은 주황,짙은 주황색,짙은주황
255,0,88,ko,밝은 자주,밝은 자주색,밝은자주
0,255,115,ko,형광 녹색,형광 녹색,형광녹
0,134,255,ko,밝은 파랑,밝은 파랑색,밝은파랑
0,72,255,ko,파랑,파랑색,파랑
255,223,0,ko,개나리,개나리색,개나리
0,255,242,ko,형광 연두,형광 연두색,형광연두
212,255,0,ko,중간 노랑,중간 노랑색,중간노랑
0,255,52,ko,진한 형광 녹색,진한 형광 녹색,진형광녹
0,230,255,ko,형광 연두,형광 연두색,형광연두
0,2,255,ko,진한 파랑,진한 파랑색,진파랑
0,255,134,ko,중간 형광 녹색,중간 형광 녹색,중간형광녹
0,255,186,ko,밝은 형광 녹색,밝은 형광 녹색,밝은형광녹
0,168,255,ko,하늘,하늘색,하늘
0,195,255,ko,밝은 하늘,밝은 하늘색,밝은하늘
228,0,255,ko,자주,자주색,자주
228,0,255,ko,보라,보라색,보라
0,62,255,ko,파랑,파랑색,파랑
84,255,0,ko,연두,연두색,연두
255,0,177,ko,자주,자주색,자주
255,73,0,ko,주황,주황색,주황
0,255,197,ko,에메랄드,에메랄드색,에메랄드
255,0,49,ko,빨강,빨강색,빨강
201,255,0,ko,황록,황록색,황록
0,255,85,ko,초록,초록색,초록
0,183,255,ko,파랑,파랑색,파랑
0,117,255,ko,군청색,군청색,군청
0,255,253,ko,하늘색,하늘색,하늘
255,0,128,ko,자주,자주색,자주
254,255,0,ko,노랑,노랑색,노랑
0,246,255,ko,하늘색,하늘색,하늘
255,85,0,ko,주황,주황색,주황
0,255,69,ko,초록,초록색,초록
255,237,0,ko,진한노랑,진한노랑색,진노랑
255,0,214,ko,보라,보라색,보라
0,216,255,ko,감청,감청색,감청
255,0,89,ko,빨강,빨강색,빨강
0,174,255,ko,파랑,파랑색,파랑
255,178,0,ko,황토,황토색,황토
255,201,0,ko,귤색,귤색,귤
93,0,255,ko,감색,감색,감
0,255,150,ko,초록,초록색,초록
0,138,255,ko,감청,감청색,감청
0,99,255,ko,바다색,바다색,바다
255,0,167,ko,자주,자주색,자주
0,255,164,ko,에메랄드,에메랄드색,에메랄드
198,0,255,ko,보라,보라색,보라
255,0,6,ko,빨강,빨강색,빨강
255,143,0,ko,주황,주황색,주황
182,255,0,ko,황록,황록색,황록
84,0,255,ko,감색,감색,감
0,67,255,ko,파랑,파랑색,파랑
0,163,255,ko,하늘색,하늘색,하늘
202,0,255,ko,분홍색,분홍색,분홍
205,255,0,ko,연두색,연두색,연두
0,207,255,ko,에메랄드,에메랄드색,에메랄드
255,0,101,ko,핫핑크,핫핑크색,핫핑크
255,27,0,ko,빨강,빨강색,빨강
0,247,255,ko,청록,청록색,청록
255,0,138,ko,핑크,핑크색,핑크
246,255,0,ko,노랑,노랑색,노랑
255,168,0,ko,오렌지,오렌지색,오렌지
255,0,235,ko,보라,보라색,보라
165,255,0,ko,초록,초록색,초록
255,203,0,ko,노랑,노랑색,노랑
0,161,255,ko,하늘,하늘색,하늘
255,119,0,ko,주황,주황색,주황
243,255,0,ko,샛노랑,샛노랑색,샛노랑
0,104,255,ko,파랑,파랑색,파랑
173,255,0,ko,연두,연두색,연두
255,0,132,ko,분홍,분홍색,분홍
255,0,107,ko,진분홍,진분홍색,진분홍
255,168,0,ko,황토,황토색,황토
0,255,42,ko,진연두,진연두색,진연두
168,0,255,ko,보라,보라색,보라
255,0,25,ko,빨강,빨강색,빨강
0,52,255,ko,파랑,파랑색,파랑
255,0,53,ko,진분홍,진분홍색,진분홍
255,134,0,ko,주황,주황색,주황
0,255,140,ko,연두,연두색,연두
0,255,113,ko,형광연두,형광연두색,형광연두
255,76,0,ko,빨강,빨강색,빨강
0,212,255,ko,하늘,하늘색,하늘
0,195,255,ko,짙은하늘,짙은하늘색,짙은하늘
0,143,255,ko,파랑,파랑색,파랑
255,0,195,ko,형광분홍,형광분홍색,형광분홍
0,9,255,ko,진파랑,진파랑색,진파랑
0,74,255,ko,파랑,파랑색,파랑
255,0,212,ko,형광보라,형광보라색,형광보라
255,230,0,ko,노랑,노랑색,노랑
255,0,162,ko,분홍,분홍색,분홍
0,255,177,ko,연두,연두색,연두
93,255,0,ko,연두,연두색,연두
0,255,193,ko,형광연두,형광연두색,형광연두
200,255,0,ko,형광노랑,형광노랑색,형광노랑
0,114,255,ko,파랑,파랑색,파랑
0,255,247,ko,하늘,하늘색,하늘
228,0,255,ko,형광보라,형광보라색,형광보라
144,0,255,ko,보라,보라색,보라
0,253,255,ko,하늘,하늘색,하늘
0,197,255,ko,하늘색,하늘색,하늘
255,0,77,ko,붉은색,붉은색,붉은
0,17,255,ko,파란색,파란색,파랑
255,0,221,ko,자주색,자주색,자주
255,0,116,ko,자주색,자주색,자주
255,0,179,ko,연한 자주색,연한 자주색,연자주
0,126,255,ko,연한 파란색,연한 파란색,연파랑
193,0,255,ko,보라색,보라색,보라
255,60,0,ko,주황색,주황색,주황
240,255,0,ko,노란색,노란색,노랑
0,255,111,ko,연두색,연두색,연두
255,223,0,ko,진한 노란색,진한 노란색,진노랑
255,188,0,ko,진노랑,진노랑색,진노랑
255,0,240,ko,형광분홍,형광분홍색,형광분홍
223,255,0,ko,라임,라임색,라임
0,235,255,ko,하늘,하늘색,하늘
255,227,0,ko,노랑,노랑색,노랑
0,255,39,ko,형광연두,형광연두색,형광연두
255,0,58,ko,빨강,빨강색,빨강
255,0,160,ko,자주,자주색,자주
96,255,0,ko,연두,연두색,연두
255,0,123,ko,진분홍,진분홍색,진분홍
255,144,0,ko,주황,주황색,주황
255,167,0,ko,연주황,연주황색,연주황
255,89,0,ko,다홍,다홍색,다홍
255,0,115,ko,꽃분홍,꽃분홍색,꽃분홍
0,193,255,ko,하늘,하늘색,하늘
0,42,255,ko,짙은파랑,짙은파랑색,짙은파랑
0,155,255,ko,짙은하늘,짙은하늘색,짙은하늘
0,67,255,ko,파랑,파랑색,파랑
0,255,133,ko,레몬연두,레몬연두색,레몬연두
255,0,45,ko,빨강,빨강색,빨강
255,0,62,ko,붉은,붉은색,붉은
230,0,255,ko,라벤더,라벤더색,라벤더
0,255,167,ko,하늘연두,하늘연두색,하늘연두
130,0,255,ko,보라,보라색,보라
0,255,14,ko,진한레몬연두,진한레몬연두색,진레몬연두
0,234,255,ko,하늘,하늘색,하늘
255,218,0,ko,개나리,개나리색,개나리
0,18,255,ko,짙은파랑,짙은파랑색,짙은파랑
177,255,0,ko,하늘연두,하늘연두색,하늘연두
255,161,0,ko,누런,누런색,누런
0,175,255,ko,하늘,하늘색,하늘
0,255,80,ko,연두,연두색,연두
0,255,224,ko,푸른연두,푸른연두색,푸른연두
0,121,255,ko,진한하늘,진한하늘색,진하늘
209,0,255,ko,라벤더,라벤더색,라벤더
255,40,0,ko,다홍,다홍색,다홍
255,0,97,ko,진홍색,진홍색,진홍
255,51,0,ko,다홍색,다홍색,다홍
255,176,0,ko,개나리색,개나리색,개나리
0,255,80,ko,형광연두,형광연두색,형광연두
0,96,255,ko,파랑,파랑색,파랑
255,0,148,ko,진분홍,진분홍색,진분홍
255,28,0,ko,빨강,빨강색,빨강
0,255,179,ko,에메랄드녹색,에메랄드녹색,에메랄드녹
180,0,255,ko,보라,보라색,보라
0,47,255,ko,군청,군청색,군청
139,0,255,ko,보라,보라색,보라
255,138,0,ko,주황,주황색,주황
255,0,234,ko,자주,자주색,자주
125,255,0,ko,연두,연두색,연두
0,230,255,ko,하늘,하늘색,하늘
255,0,128,ko,핫핑크,핫핑크색,핫핑크
0,255,156,ko,연두,연두색,연두
0,74,255,ko,파랑,파랑색,파랑
79,0,255,ko,남보라,남보라색,남보라
255,0,84,ko,빨강,빨강색,빨강
161,255,0,ko,연두,연두색,연두
0,152,255,ko,하늘,하늘색,하늘
244,255,0,ko,노랑,노랑색,노랑
255,0,181,ko,핫핑크,핫핑크색,핫핑크
220,255,0,ko,연두,연두색,연두
0,220,255,ko,하늘,하늘색,하늘
0,255,217,ko,민트,민트색,민트
255,193,0,ko,개나리노랑,개나리노랑색,개나리노랑
0,255,53,ko,연두,연두색,연두
0,135,255,ko,파랑,파랑색,파랑
0,195,255,ko,하늘,하늘색,하늘
255,0,54,ko,빨강,빨강색,빨강
255,0,23,ko,빨강,빨강색,빨강
255,94,0,ko,주홍,주홍색,주홍
255,0,247,ko,보라,보라색,보라
0,255,239,ko,파랑,파랑색,파랑
255,153,0,ko,주황,주황색,주황
255,217,0,ko,노랑,노랑색,노랑
0,170,255,ko,파랑,파랑색,파랑
0,255,190,ko,진한청록색,진한청록색,진청록
255,81,0,ko,주황색,주황색,주황
255,225,0,ko,노란색,노란색,노랑
255,0,53,ko,연한빨간색,연한빨간색,연빨강
0,88,255,ko,연한파란색,연한파란색,연파랑
255,0,172,ko,분홍색,분홍색,분홍
0,255,217,ko,청록색,청록색,청록
0,53,255,ko,파란색,파란색,파랑
180,0,255,ko,보라색,보라색,보라
255,39,0,ko,빨간색,빨간색,빨강
0,227,255,ko,하늘색,하늘색,하늘
244,0,255,ko,자주색,자주색,자주
0,188,255,ko,진한하늘색,진한하늘색,진하늘
0,255,156,ko,진한연두색,진한연두색,진연두
255,0,88,ko,자두색,자두색,자두
170,255,0,ko,연두색,연두색,연두
255,85,0,ko,진한주황색,진한주황색,진주황
255,0,62,ko,빨간색,빨간색,빨강
209,0,255,ko,보라색,보라색,보라
255,0,35,ko,연한빨간색,연한빨간색,연빨강
0,232,255,ko,하늘색,하늘색,하늘
255,240,0,ko,진한노란색,진한노란색,진노랑
255,0,200,ko,연한보라색,연한보라색,연보라
255,162,0,ko,주황색,주황색,주황
255,72,0,ko,빨간색,빨간색,빨강
0,255,201,ko,형광색,형광색,형광
236,255,0,ko,진한노란색,진한노란색,진노랑
255,0,249,ko,진한보라색,진한보라색,진보라
255,0,135,ko,자두색,자두색,자두
0,255,226,ko,진한형광색,진한형광색,진형광
0,174,255,ko,연한파란색,연한파란색,연파랑
255,133,0,ko,주황색,주황색,주황
0,255,75,ko,진한연두색,진한연두색,진연두
204,255,0,ko,연한녹색,연한녹색,연녹
255,0,228,ko,연한보라색,연한보라색,연보라
0,93,255,ko,파란색,파란색,파랑
0,255,237,ko,하늘색,하늘색,하늘
0,255,88,ko,연두색,연두색,연두
71,0,255,ko,파란색,파란색,파랑
255,125,0,ko,주황색,주황색,주황
255,189,0,ko,진한노란색,진한노란색,진노랑
255,243,0,ko,노란색,노란색,노랑
66,255,0,ko,진한연두색,진한연두색,진연두
255,0,143,ko,자주색,자주색,자주
255,0,21,ko,빨간색,빨간색,빨강
255,156,0,ko,연한주황색,연한주황색,연주황
0,152,255,ko,연한파란색,연한파란색,연파랑
255,0,201,ko,분홍색,분홍색,분홍
98,0,255,ko,진한남색,진한남색,진남
0,50,255,ko,파란색,파란색,파랑
0,221,255,ko,하늘색,하늘색,하늘
0,69,255,ko,파란색,파란색,파랑
0,124,255,ko,연한파란색,연한파란색,연파랑
0,255,91,ko,초록색,초록색,초록
0,146,255,ko,진한연두색,진한연두색,진연두
0,255,187,ko,형광색,형광색,형광
122,255,0,ko,진한연두색,진한연두색,진연두
255,211,0,ko,진한노란색,진한노란색,진노랑
89,0,255,ko,남색,남색,남
255,0,154,ko,자두색,자두색,자두
0,238,255,ko,연한하늘색,연한하늘색,연하늘
0,190,255,ko,하늘색,하늘색,하늘
0,255,10,ko,연두색,연두색,연두
154,255,0,ko,진한연두색,진한연두색,진연두
0,170,255,ko,진한하늘색,진한하늘색,진하늘
215,255,0,ko,밝은노란색,밝은노란색,밝은노랑
0,94,255,ko,파란색,파란색,파랑
255,0,244,ko,분홍색,분홍색,분홍
0,125,255,ko,연한파란색,연한파란색,연파랑
0,255,131,ko,연한연두색,연한연두색,연연두
133,0,255,ko,보라색,보라색,보라
255,0,100,ko,빨간색,빨간색,빨강
255,0,38,ko,빨강,빨강색,빨강
0,182,255,ko,파랑,파랑색,파랑
45,255,0,ko,초록,초록색,초록
255,255,0,ko,노랑,노랑색,노랑
0,255,76,ko,어두운연두,어두운연두색,어두운연두
0,255,182,ko,초록계열,초록계열색,초록계열
0,255,93,ko,밝은연두,밝은연두색,밝은연두
255,0,158,ko,분홍,분홍색,분홍
0,146,255,ko,어두운파랑,어두운파랑색,어두운파랑
254,0,255,ko,보라,보라색,보라
0,219,255,ko,하늘,하늘색,하늘
0,179,255,ko,밝은파랑,밝은파랑색,밝은파랑
129,0,255,ko,보라색,보라색,보라
0,255,74,ko,연초록색,연초록색,연초록
232,255,0,ko,연노란색,연노란색,연노랑
255,188,0,ko,주황색,주황색,주황
244,0,255,ko,진홍색,진홍색,진홍
212,255,0,ko,누런색,누런색,누런
0,255,109,ko,민트색,민트색,민트
255,177,0,ko,연주황,연주황색,연주황
255,114,0,ko,검주황,검주황색,검주황
0,255,218,ko,연파랑,연파랑색,연파랑
255,0,53,ko,빨간색,빨간색,빨강
0,255,227,ko,연파랑,연파랑색,연파랑
255,0,143,ko,분홍색,분홍색,분홍
0,119,255,ko,파란색,파란색,파랑
0,255,178,ko,민트색,민트색,민트
187,0,255,ko,보라색,보라색,보라
255,39,0,ko,빨간색,빨간색,빨강
255,130,0,ko,주황색,주황색,주황
255,219,0,ko,노란색,노란색,노랑
255,0,216,ko,분홍색,분홍색,분홍
255,0,101,ko,연빨강색,연빨강색,연빨강
255,0,122,ko,짙은분홍색,짙은분홍색,짙은분홍
0,250,255,ko,하늘색,하늘색,하늘
0,33,255,ko,시퍼런색,시퍼런색,시퍼런
255,0,242,ko,분홍,분홍색,분홍
0,32,255,ko,진한파랑,진한파랑색,진파랑
0,88,255,ko,파랑,파랑색,파랑
108,0,255,ko,진한 보라,진한 보라색,진보라
0,125,255,ko,연한파랑,연한파랑색,연파랑
255,0,75,ko,진한분홍,진한분홍색,진분홍
255,240,0,ko,노랑,노랑색,노랑
255,50,0,ko,주황,주황색,주황
255,184,0,ko,감귤색,감귤색,감귤
0,247,255,ko,하늘색,하늘색,하늘
0,60,255,ko,파랑,파랑색,파랑
255,0,201,ko,조금진한분홍,조금진한분홍색,조금진분홍
255,0,194,ko,진홍색,진홍색,진홍
0,179,255,ko,짙은하늘색,짙은하늘색,짙은하늘
0,205,255,ko,하늘색,하늘색,하늘
0,69,255,ko,파란색,파란색,파랑
0,207,255,ko,짙은하늘색,짙은하늘색,짙은하늘
0,65,255,ko,파란색,파란색,파랑
0,101,255,ko,밝은 파란색,밝은 파란색,밝은파랑
0,255,128,ko,연두색,연두색,연두
131,255,0,ko,연노랑,연노랑색,연노랑
255,0,36,ko,연빨강,연빨강색,연빨강
166,255,0,ko,형광색,형광색,형광
0,143,255,ko,짙은 하늘색,짙은 하늘색,짙은하늘
200,255,0,ko,연두 섞인 노랑,연두 섞인 노랑색,연두섞인노랑
142,255,0,ko,연두,연두색,연두
255,0,142,ko,진분홍,진분홍색,진분홍
193,0,255,ko,보라,보라색,보라
0,255,121,ko,연한 초록,연한 초록색,연초록
255,0,103,ko,진한분홍,진한분홍색,진분홍
255,120,0,ko,주황,주황색,주황
0,255,247,ko,하늘,하늘색,하늘
0,255,202,ko,연한 초록,연한 초록색,연초록
255,98,0,ko,주황,주황색,주황
0,111,255,ko,파랑,파랑색,파랑
255,163,0,ko,감귤색,감귤색,감귤
255,238,0,ko,노랑색,노랑색,노랑
255,189,0,ko,주황색,주황색,주황
0,58,255,ko,파란색,파란색,파랑
255,117,0,ko,진한 주황색,진한 주황색,진주황
0,255,18,ko,초록색,초록색,초록
44,0,255,ko,파란색,파란색,파랑
0,197,255,ko,하늘색,하늘색,하늘
0,181,255,ko,하늘색,하늘색,하늘
0,255,255,ko,터키색,터키색,터키
215,0,255,ko,보라색,보라색,보라
255,244,0,ko,노랑색,노랑색,노랑
255,43,0,ko,빨강색,빨강색,빨강
0,255,20,ko,연두색,연두색,연두
255,252,0,ko,노란색,노란색,노랑
0,31,255,ko,청색,청색,청
0,255,224,ko,청록색,청록색,청록
126,0,255,ko,보라색,보라색,보라
0,208,255,ko,연파랑색,연파랑색,연파랑
0,255,131,ko,연초록색,연초록색,연초록
255,108,0,ko,주황색,주황색,주황
0,168,255,ko,파란색,파란색,파랑
255,195,0,ko,황색,황색,황
255,0,143,ko,핑크색,핑크색,핑크
0,59,255,ko,청색,청색,청
0,255,92,ko,초록색,초록색,초록
0,255,197,ko,초록색,초록색,초록
0,225,255,ko,하늘색,하늘색,하늘
0,255,153,ko,초록색,초록색,초록
135,255,0,ko,연두색,연두색,연두
0,116,255,ko,파란색,파란색,파랑
255,0,47,ko,다홍색,다홍색,다홍
255,0,65,ko,빨간색,빨간색,빨강
0,89,255,ko,파란색,파란색,파랑
0,146,255,ko,파란색,파란색,파랑
255,0,209,ko,핑크색,핑크색,핑크
255,0,251,ko,핑크색,핑크색,핑크
74,0,255,ko,청색,청색,청
255,120,0,ko,주황색,주황색,주황
247,255,0,ko,노란색,노란색,노랑
255,0,219,ko,연분홍색,연분홍색,연분홍
255,0,80,ko,빨간색,빨간색,빨강
255,61,0,ko,빨간색,빨간색,빨강
255,166,0,ko,주황색,주황색,주황
198,255,0,ko,형광색,형광색,형광
239,0,255,ko,자주색,자주색,자주
0,253,255,ko,연파랑색,연파랑색,연파랑
111,0,255,ko,보라색,보라색,보라
