r,g,b,lang_code,human_raw,human_norm,human_min
238,51,47,zh,紅,紅色,红
199,24,165,zh,桃紅,桃紅色,桃红
79,196,50,zh,綠,綠色,绿
162,159,95,zh,綠,綠色,绿
212,105,174,zh,粉紅,粉紅色,粉红
89,202,209,zh,藍,藍色,蓝
149,78,17,zh,咖啡,咖啡色,咖啡
182,160,39,zh,黃,黃色,黄
38,122,224,zh,藍,藍色,蓝
188,95,183,zh,粉紫,粉紫色,粉紫
101,153,78,zh,橄欖綠,橄欖綠色,橄榄绿
11,155,90,zh,青蛙綠,青蛙綠色,青蛙绿
236,10,136,zh,桃紅,桃紅色,桃红
65,42,54,zh,深褐,深褐色,深褐
117,170,172,zh,藍灰,藍灰色,蓝灰
21,166,201,zh,青,青色,青
230,99,48,zh,橘,橘色,橘
32,92,75,zh,深林綠,深林綠色,深林绿
71,73,120,zh,藍紫,藍紫色,蓝紫
6,142,15,zh,綠,綠色,绿
37,203,190,zh,湖水綠,湖水綠色,湖水绿
231,131,10,zh,黃,黃色,黄
124,47,60,zh,咖啡,咖啡色,咖啡
51,181,157,zh,藍綠,藍綠色,蓝绿
67,50,205,zh,藍,藍色,蓝
241,32,224,zh,洋紅,洋紅色,洋红
135,243,134,zh,綠,綠色,绿
13,9,136,zh,深藍,深藍色,深蓝
18,19,107,zh,靛,靛色,靛
14,199,126,zh,綠,綠色,绿
7,106,110,zh,綠,綠色,绿
142,29,138,zh,紫紅,紫紅色,紫红
237,146,83,zh,橘,橘色,橘
222,245,3,zh,黃綠,黃綠色,黄绿
194,44,137,zh,紫紅,紫紅色,紫红
187,10,41,zh,紅,紅色,红
80,109,54,zh,深綠,深綠色,深绿
177,96,138,zh,紫,紫色,紫
253,204,198,zh,淺粉,淺粉色,浅粉
68,13,40,zh,暗褐,暗褐色,暗褐
9,188,250,zh,藍,藍色,蓝
164,181,77,zh,綠黃,綠黃色,黄绿
222,190,38,zh,銘黃,銘黃色,铭黄
235,190,245,zh,淺紫,淺紫色,浅紫
117,3,77,zh,暗紅,暗紅色,暗红
115,141,191,zh,薰衣草藍,薰衣草藍色,薰衣草蓝
180,195,140,zh,淺,淺色,浅
216,243,244,zh,寶寶藍,寶寶藍色,宝宝蓝
75,109,2,zh,橄欖綠,橄欖綠色,橄榄绿
19,58,211,zh,寶藍色,寶藍色,宝蓝
17,56,60,zh,靛,靛色,靛
233,144,138,zh,珊瑚粉,珊瑚粉色,珊瑚粉
153,97,233,zh,淺紫,淺紫色,浅紫
168,111,47,zh,咖啡色,咖啡色,咖啡
11,81,191,zh,藍,藍色,蓝
119,128,75,zh,軍綠,軍綠色,军绿
75,252,121,zh,青綠,青綠色,青绿
166,218,80,zh,黃綠色,黃綠色,黄绿
58,92,15,zh,墨綠,墨綠色,墨绿
139,111,185,zh,薰衣草紫,薰衣草紫色,薰衣草紫
89,220,223,zh,水藍,水藍色,水蓝
159,60,56,zh,酒紅,酒紅色,酒红
83,233,112,zh,螢光綠,螢光綠色,荧光绿
49,35,26,zh,黑嘿,黑嘿色,黑嘿
206,171,166,zh,粉膚色,粉膚色,粉肤
16,6,74,zh,藍黑,藍黑色,蓝黑
67,51,129,zh,紫,紫色,紫
227,184,219,zh,粉,粉色,粉
109,169,154,zh,藍綠,藍綠色,蓝绿
112,243,1,zh,黃綠,黃綠色,黄绿
244,219,17,zh,芥末黃,芥末黃色,芥末黄
131,51,141,zh,葡萄紫,葡萄紫色,葡萄紫
84,87,247,zh,藍紫,藍紫色,蓝紫
14,38,57,zh,墨綠,墨綠色,墨绿
49,139,167,zh,湖水藍,湖水藍色,湖水蓝
84,136,92,zh,草綠,草綠色,草绿
161,245,216,zh,粉藍色,粉藍色,粉蓝
237,134,3,zh,橘,橘色,橘
237,92,175,zh,螢光粉,螢光粉色,荧光粉
8,175,117,zh,湖水綠,湖水綠色,湖水绿
153,162,83,zh,土綠,土綠色,土绿
227,223,140,zh,蜂蜜芥末黃,蜂蜜芥末黃色,蜂蜜芥末黄
59,3,244,zh,鮮紫,鮮紫色,鲜紫
61,18,51,zh,深棕,深棕色,深棕
173,80,227,zh,粉紫,粉紫色,粉紫
227,47,195,zh,桃紅,桃紅色,桃红
126,109,55,zh,卡其綠,卡其綠色,卡其绿
37,86,128,zh,灰藍,灰藍色,灰蓝
225,145,155,zh,嬰兒粉,嬰兒粉色,婴儿粉
47,68,47,zh,墨綠,墨綠色,墨绿
76,184,40,zh,青草綠,青草綠色,青草绿
3,124,210,zh,天空藍,天空藍色,天蓝
169,52,251,zh,鮮紫,鮮紫色,鲜紫
198,173,191,zh,藕紫色,藕紫色,藕紫
81,91,53,zh,軍綠色,軍綠色,军绿
116,230,177,zh,湖水綠,湖水綠色,湖水绿
232,212,88,zh,鵝黃色,鵝黃色,鹅黄
38,88,223,zh,藍色,藍色,蓝
160,106,153,zh,灰紫色,灰紫色,灰紫
133,170,238,zh,水藍色,水藍色,水蓝
41,227,69,zh,青綠色,青綠色,青绿
10,143,105,zh,綠色,綠色,绿
154,114,214,zh,紫色,紫色,紫
214,59,71,zh,紅色,紅色,红
19,46,96,zh,深藍色,深藍色,深蓝
79,44,201,zh,輛藍色,輛藍色,辆蓝
75,122,122,zh,灰藍色,灰藍色,灰蓝
136,161,100,zh,橄欖綠,橄欖綠色,橄榄绿
185,90,166,zh,粉紫色,粉紫色,粉紫
220,144,68,zh,暖橘色,暖橘色,暖橘
198,39,108,zh,桃紅色,桃紅色,桃红
213,223,190,zh,淡灰綠色,淡灰綠色,淡灰绿
141,98,109,zh,豬肝紫,豬肝紫色,猪肝紫
72,122,12,zh,葉綠色,葉綠色,叶绿
131,9,173,zh,紫色,紫色,紫
87,38,106,zh,深紫色,深紫色,深紫
186,206,14,zh,蘋果綠,蘋果綠色,苹果绿
39,212,211,zh,藍綠色,藍綠色,蓝绿
87,32,39,zh,深咖啡色,深咖啡色,深咖啡
32,68,156,zh,藍色,藍色,蓝
160,129,43,zh,土色,土色,土
189,33,165,zh,紫粉色,紫粉色,粉紫
41,23,35,zh,黑色,黑色,黑
244,167,36,zh,芥末黃,芥末黃色,芥末黄
72,177,212,zh,灰藍色,灰藍色,灰蓝
124,216,101,zh,青色,青色,青
188,78,44,zh,磚紅色,磚紅色,砖红
205,7,215,zh,霓虹紫,霓虹紫色,霓虹紫
174,83,76,zh,淺咖啡色,淺咖啡色,浅咖啡
50,228,58,zh,青綠,青綠色,青绿
171,179,114,zh,橄欖綠,橄欖綠色,橄榄绿
142,47,69,zh,暗紅,暗紅色,暗红
70,80,28,zh,深綠,深綠色,深绿
219,205,169,zh,奶茶色,奶茶色,奶茶
46,148,148,zh,孔雀藍,孔雀藍色,孔雀蓝
28,135,226,zh,淺藍,淺藍色,浅蓝
128,26,205,zh,紫,紫色,紫
216,74,33,zh,磚紅,磚紅色,砖红
184,160,28,zh,芥末黃,芥末黃色,芥末黄
22,164,126,zh,藍綠,藍綠色,蓝绿
175,121,204,zh,淺紫,淺紫色,浅紫
57,78,94,zh,靛藍,靛藍色,靛蓝
190,110,155,zh,粉紅,粉紅色,粉红
221,127,54,zh,橘,橘色,橘
133,90,12,zh,咖啡,咖啡色,咖啡
145,98,97,zh,淺咖啡,淺咖啡色,浅咖啡
239,221,238,zh,淺粉紅,淺粉紅色,浅粉红
198,161,165,zh,赭紅,赭紅色,赭红
134,176,154,zh,湖水綠,湖水綠色,湖水绿
195,46,181,zh,亮粉,亮粉色,亮粉
128,222,14,zh,蘋果綠,蘋果綠色,苹果绿
153,5,108,zh,艷紅,艷紅色,艳红
70,162,23,zh,綠,綠色,绿
243,134,148,zh,粉紅,粉紅色,粉红
95,118,241,zh,淡藍,淡藍色,淡蓝
212,26,61,zh,紅,紅色,红
127,211,108,zh,淺青綠,淺青綠色,浅青绿
37,63,238,zh,寶藍,寶藍色,宝蓝
21,71,121,zh,靛藍,靛藍色,靛蓝
9,241,159,zh,淺綠,淺綠色,浅绿
105,72,198,zh,紫,紫色,紫
180,142,78,zh,淺咖啡,淺咖啡色,浅咖啡
170,55,51,zh,磚紅,磚紅色,砖红
36,106,76,zh,墨綠,墨綠色,墨绿
3,144,194,zh,藍綠,藍綠色,蓝绿
10,70,221,zh,枯藍,枯藍色,枯蓝
197,91,23,zh,茶色,茶色,茶
58,112,222,zh,藍,藍色,蓝
116,130,131,zh,灰,灰色,灰
24,80,107,zh,深藍,深藍色,深蓝
60,232,126,zh,白綠,白綠色,白绿
236,188,246,zh,粉紅,粉紅色,粉红
149,205,27,zh,草綠,草綠色,草绿
170,99,211,zh,紫,紫色,紫
176,22,34,zh,紅,紅色,红
209,237,155,zh,淺綠,淺綠色,浅绿
31,174,56,zh,綠,綠色,绿
50,112,95,zh,深綠,深綠色,深绿
235,151,1,zh,橙,橙色,橙
175,172,204,zh,粉紫,粉紫色,粉紫
128,186,181,zh,藍綠,藍綠色,蓝绿
44,239,60,zh,黃綠,黃綠色,黄绿
29,57,35,zh,黑,黑色,黑
219,244,64,zh,黃,黃色,黄
81,142,43,zh,軍綠,軍綠色,军绿
245,174,85,zh,膚色,膚色,肤
157,119,180,zh,紫,紫色,紫
244,83,62,zh,朱色,朱色,朱
70,151,95,zh,草綠,草綠色,草绿
52,22,36,zh,黑,黑色,黑
243,4,216,zh,粉紫色,粉紫色,粉紫
215,209,80,zh,土黃,土黃色,土黄
194,181,156,zh,米色,米色,米
25,136,191,zh,希臘藍,希臘藍色,希腊蓝
246,73,140,zh,珊瑚紅,珊瑚紅色,珊瑚红
222,200,124,zh,鵝黃色,鵝黃色,鹅黄
8,10,102,zh,海軍藍,海軍藍色,海军蓝
239,220,233,zh,粉,粉色,粉
174,85,52,zh,棕色,棕色,棕
176,158,248,zh,藍紫色,藍紫色,蓝紫
159,143,67,zh,土耳其,土耳其色,土耳其
214,31,51,zh,正紅色,正紅色,正红
133,227,244,zh,水藍色,水藍色,水蓝
43,199,153,zh,綠色,綠色,绿
53,159,174,zh,湖水藍,湖水藍色,湖水蓝
153,183,254,zh,淺藍紫色,淺藍紫色,浅蓝紫
211,2,82,zh,桃紅色,桃紅色,桃红
206,151,59,zh,土色,土色,土
234,206,59,zh,橙黃色,橙黃色,橙黄
220,94,39,zh,橙色,橙色,橙
95,103,145,zh,深灰藍色,深灰藍色,深灰蓝
99,236,137,zh,草綠色,草綠色,草绿
147,119,243,zh,藍紫色,藍紫色,蓝紫
87,128,1,zh,墨綠色,墨綠色,墨绿
132,199,45,zh,黃綠色,黃綠色,黄绿
240,105,204,zh,紫紅色,紫紅色,紫红
167,116,167,zh,芋頭色,芋頭色,芋头
107,68,248,zh,海軍藍色,海軍藍色,海军蓝
167,200,138,zh,淺灰綠色,淺灰綠色,浅灰绿
247,190,141,zh,粉橘色,粉橘色,粉橘
243,199,200,zh,櫻花粉色,櫻花粉色,樱花粉
35,10,72,zh,深藍色,深藍色,深蓝
194,68,233,zh,紫色,紫色,紫
141,141,130,zh,灰棕色,灰棕色,灰棕
80,112,188,zh,普魯士藍,普魯士藍色,普鲁士蓝
155,180,78,zh,橄欖綠色,橄欖綠色,橄榄绿
19,16,250,zh,正藍色,正藍色,正蓝
111,40,149,zh,正紫色,正紫色,正紫
11,71,97,zh,午夜藍色,午夜藍色,午夜蓝
40,178,227,zh,天空藍色,天空藍色,天蓝
153,254,186,zh,青綠色,青綠色,青绿
25,227,54,zh,正綠色,正綠色,正绿
238,94,107,zh,桃紅色,桃紅色,桃红
94,27,34,zh,深棕紅色,深棕紅色,深棕红
97,63,122,zh,深紫色,深紫色,深紫
40,192,59,zh,孔雀綠色,孔雀綠色,孔雀绿
179,82,55,zh,磚紅色,磚紅色,砖红
130,203,220,zh,湖蓝,湖蓝色,湖蓝
138,166,100,zh,草绿,草绿色,草绿
40,69,168,zh,靛青,靛青色,靛青
214,18,93,zh,玫红,玫红色,玫红
156,166,36,zh,抹茶绿,抹茶绿色,抹茶绿
89,40,88,zh,紫色,紫色,紫
251,207,244,zh,粉色,粉色,粉
123,254,213,zh,薄荷绿,薄荷绿色,薄荷绿
225,218,70,zh,黄绿,黄绿色,黄绿
25,27,86,zh,深蓝,深蓝色,深蓝
186,180,155,zh,卡其,卡其色,卡其
240,182,109,zh,橘色,橘色,橘
108,86,123,zh,深紫色,深紫色,深紫
52,68,39,zh,深绿色,深绿色,深绿
135,212,60,zh,浅绿色,浅绿色,浅绿
82,237,131,zh,薄荷绿,薄荷绿色,薄荷绿
208,248,83,zh,黄绿色,黄绿色,黄绿
118,92,237,zh,荧光紫,荧光紫色,荧光紫
9,250,40,zh,荧光绿,荧光绿色,荧光绿
86,149,7,zh,草绿色,草绿色,草绿
248,144,185,zh,浅粉色,浅粉色,浅粉
187,104,115,zh,豆沙色,豆沙色,豆沙
67,182,87,zh,绿色,绿色,绿
196,67,202,zh,芭比紫,芭比紫色,芭比紫
198,97,162,zh,梅子色,梅子色,梅子
163,103,68,zh,咖啡色,咖啡色,咖啡
18,92,98,zh,青绿色,青绿色,青绿
128,39,254,zh,基佬紫,基佬紫色,基佬紫
202,159,239,zh,淡紫色,淡紫色,淡紫
6,181,15,zh,草绿色,草绿色,草绿
139,159,195,zh,雾霾蓝,雾霾蓝色,雾霾蓝
108,100,86,zh,灰咖色,灰咖色,灰咖
136,100,182,zh,紫色,紫色,紫
253,76,254,zh,芭比粉,芭比粉色,芭比粉
6,167,166,zh,湖绿色,湖绿色,湖绿
40,96,159,zh,深蓝色,深蓝色,深蓝
47,135,46,zh,翠绿,翠绿色,翠绿
131,164,243,zh,钴蓝,钴蓝色,钴蓝
193,17,83,zh,玫红,玫红色,玫红
24,33,38,zh,黑,黑色,黑
146,50,98,zh,紫红,紫红色,紫红
5,83,85,zh,湖蓝,湖蓝色,湖蓝
252,199,245,zh,粉,粉色,粉
84,79,68,zh,褐色,褐色,褐
87,72,110,zh,黑紫,黑紫色,黑紫
22,242,77,zh,草绿,草绿色,草绿
149,173,190,zh,蓝灰,蓝灰色,蓝灰
228,127,116,zh,橘棕,橘棕色,橘棕
143,65,60,zh,深红,深红色,深红
33,151,111,zh,蓝绿,蓝绿色,蓝绿
115,139,20,zh,草绿,草绿色,草绿
231,10,218,zh,亮粉,亮粉色,亮粉
252,160,57,zh,中黄,中黄色,中黄
63,143,169,zh,湖蓝,湖蓝色,湖蓝
90,57,220,zh,紫,紫色,紫
69,219,128,zh,绿,绿色,绿
190,192,145,zh,草灰,草灰色,草灰
119,233,86,zh,草绿,草绿色,草绿
233,176,129,zh,浅褐色,浅褐色,浅褐
238,11,161,zh,玫红,玫红色,玫红
205,232,46,zh,草绿,草绿色,草绿
175,9,125,zh,紫红,紫红色,紫红
33,225,201,zh,青,青色,青
38,18,64,zh,黑,黑色,黑
41,171,31,zh,绿,绿色,绿
52,66,4,zh,墨绿,墨绿色,墨绿
150,123,139,zh,紫灰,紫灰色,紫灰
151,197,111,zh,灰绿,灰绿色,灰绿
188,65,8,zh,红褐色,红褐色,红褐
160,88,2,zh,土粽,土粽色,土粽
121,58,153,zh,紫罗兰,紫罗兰色,紫罗蓝
56,91,171,zh,深蓝,深蓝色,深蓝
64,138,13,zh,深綠,深綠色,深绿
41,204,71,zh,綠,綠色,绿
198,249,224,zh,水綠,水綠色,水绿
99,81,127,zh,灰紫,灰紫色,灰紫
220,204,175,zh,米,米色,米
81,148,249,zh,藍,藍色,蓝
80,65,68,zh,咖啡,咖啡色,咖啡
171,195,247,zh,粉藍,粉藍色,粉蓝
87,31,138,zh,紫,紫色,紫
63,228,247,zh,亮藍,亮藍色,亮蓝
20,78,200,zh,深藍,深藍色,深蓝
242,138,177,zh,粉,粉色,粉
183,147,207,zh,淺紫,淺紫色,浅紫
61,221,153,zh,淺綠,淺綠色,浅绿
250,104,228,zh,亮粉,亮粉色,亮粉
58,129,105,zh,灰綠,灰綠色,灰绿
250,56,85,zh,紅,紅色,红
175,93,107,zh,豆泥紅,豆泥紅色,豆泥红
1,181,246,zh,天藍,天藍色,天蓝
92,175,174,zh,霧綠,霧綠色,雾绿
32,69,245,zh,藍,藍色,蓝
58,36,18,zh,深咖啡,深咖啡色,深咖啡
183,64,160,zh,桃紅,桃紅色,桃红
157,112,237,zh,紫,紫色,紫
185,4,104,zh,紅,紅色,红
204,89,67,zh,橘,橘色,橘
143,39,79,zh,紫,紫色,紫
216,244,173,zh,綠,綠色,绿
216,160,100,zh,黃,黃色,黄
241,204,228,zh,粉,粉色,粉
3,245,77,zh,綠,綠色,绿
241,7,110,zh,粉,粉色,粉
124,112,63,zh,綠,綠色,绿
85,58,3,zh,咖啡,咖啡色,咖啡
133,215,107,zh,綠,綠色,绿
255,189,29,zh,黃,黃色,黄
226,115,193,zh,粉色,粉色,粉
181,154,165,zh,灰粉色,灰粉色,灰粉
199,13,229,zh,紫色,紫色,紫
133,194,37,zh,草绿色,草绿色,草绿
126,91,237,zh,蓝紫色,蓝紫色,蓝紫
245,13,195,zh,洋红色,洋红色,洋红
1,77,48,zh,深绿色,深绿色,深绿
220,101,49,zh,深橙色,深橙色,深橙
8,31,107,zh,普鲁士蓝,普鲁士蓝色,普鲁士蓝
161,42,155,zh,深紫红色,深紫红色,深紫红
135,127,34,zh,橄榄色,橄榄色,橄榄
45,10,29,zh,黑色,黑色,黑
192,206,86,zh,橄榄黄,橄榄黄色,橄榄黄
195,229,194,zh,苹果绿,苹果绿色,苹果绿
200,172,120,zh,浅褐色,浅褐色,浅褐
98,52,19,zh,巧克力色,巧克力色,巧克力
230,171,66,zh,金色,金色,金
34,239,218,zh,湖蓝色,湖蓝色,湖蓝
67,209,82,zh,草绿色,草绿色,草绿
103,120,61,zh,深橄榄绿,深橄榄绿色,深橄榄绿
104,43,156,zh,紫色,紫色,紫
210,181,240,zh,丁香紫,丁香紫色,丁香紫
231,109,98,zh,浅红色,浅红色,浅红
92,122,176,zh,钢蓝色,钢蓝色,钢蓝
156,69,116,zh,深紫色,深紫色,深紫
11,58,72,zh,墨绿色,墨绿色,墨绿
250,80,162,zh,品红色,品红色,品红
75,231,35,zh,草绿色,草绿色,草绿
245,39,114,zh,西洋红,西洋红色,西洋红
39,115,104,zh,深青蓝色,深青蓝色,深青蓝
199,12,16,zh,山楂红,山楂红色,山楂红
75,34,87,zh,暗紫色,暗紫色,暗紫
57,73,132,zh,深蓝色,深蓝色,深蓝
140,141,115,zh,鼠尾草色,鼠尾草色,鼠尾草
89,92,187,zh,蓝紫色,蓝紫色,蓝紫
136,150,254,zh,浅蓝紫色,浅蓝紫色,浅蓝紫
187,246,30,zh,青绿色,青绿色,青绿
198,182,224,zh,淡紫色,淡紫色,淡紫
89,239,219,zh,青色,青色,青
210,61,154,zh,玫红色,玫红色,玫红
126,12,14,zh,酒红色,酒红色,酒红
52,221,21,zh,绿色,绿色,绿
128,62,184,zh,深紫色,深紫色,深紫
172,101,250,zh,紫色,紫色,紫
67,152,248,zh,蓝色,蓝色,蓝
195,212,69,zh,草绿色,草绿色,草绿
20,85,74,zh,深绿色,深绿色,深绿
160,164,139,zh,灰色,灰色,灰
247,207,124,zh,橙黄色,橙黄色,橙黄
192,58,168,zh,玫红色,玫红色,玫红
49,119,142,zh,黛色,黛色,黛
114,116,237,zh,蓝紫色,蓝紫色,蓝紫
124,148,197,zh,灰蓝色,灰蓝色,灰蓝
149,203,172,zh,湖绿色,湖绿色,湖绿
202,137,111,zh,砖色,砖色,砖
54,4,86,zh,深紫色,深紫色,深紫
196,18,55,zh,红色,红色,红
74,17,14,zh,红棕色,红棕色,红棕
160,158,136,zh,灰色,灰色,灰
4,13,35,zh,黑色,黑色,黑
0,195,152,zh,青绿色,青绿色,青绿
118,123,74,zh,褐色,褐色,褐
146,209,118,zh,淡绿色,淡绿色,淡绿
247,124,93,zh,朱红色,朱红色,朱红
204,103,231,zh,紫色,紫色,紫
121,219,238,zh,天蓝色,天蓝色,天蓝
137,110,135,zh,紫灰色,紫灰色,紫灰
253,201,208,zh,粉色,粉色,粉
32,176,83,zh,绿色,绿色,绿
201,201,246,zh,淡紫色,淡紫色,淡紫
143,176,20,zh,草绿色,草绿色,草绿
24,65,208,zh,宝蓝色,宝蓝色,宝蓝
96,26,72,zh,紫红色,紫红色,紫红
146,41,211,zh,紫色,紫色,紫
72,136,0,zh,深绿色,深绿色,深绿
127,99,169,zh,紫色,紫色,紫
217,210,160,zh,米黄色,米黄色,米黄
39,160,143,zh,湖绿色,湖绿色,湖绿
155,252,207,zh,淡青色,淡青色,淡青
213,229,215,zh,灰绿色,灰绿色,灰绿
243,222,25,zh,黄色,黄色,黄
60,237,8,zh,绿色,绿色,绿
42,246,99,zh,绿色,绿色,绿
4,69,57,zh,深绿色,深绿色,深绿
118,37,167,zh,紫色,紫色,紫
2,26,142,zh,靛蓝,靛蓝色,靛蓝
184,219,218,zh,水色,水色,水
252,216,222,zh,浅粉红色,浅粉红色,浅粉红
119,230,202,zh,艾青色,艾青色,艾青
172,180,33,zh,秋香色,秋香色,秋香
97,176,102,zh,绿色,绿色,绿
116,227,119,zh,浅绿色,浅绿色,浅绿
52,100,165,zh,蓝色,蓝色,蓝
52,82,1,zh,深绿色,深绿色,深绿
41,77,78,zh,蓝绿色,蓝绿色,蓝绿
133,80,116,zh,紫色,紫色,紫
254,149,47,zh,橘黄色,橘黄色,橘黄
176,150,165,zh,灰紫色,灰紫色,灰紫
103,215,31,zh,草绿色,草绿色,草绿
68,158,253,zh,天蓝色,天蓝色,天蓝
179,22,17,zh,大红色,大红色,大红
119,107,240,zh,蓝紫色,蓝紫色,蓝紫
226,163,137,zh,肉色,肉色,肉
80,13,44,zh,紫红色,紫红色,紫红
21,110,13,zh,深绿色,深绿色,深绿
79,72,30,zh,棕绿色,棕绿色,棕绿
190,100,104,zh,肉红色,肉红色,肉红
100,151,39,zh,绿色,绿色,绿
68,46,71,zh,深紫色,深紫色,深紫
33,135,106,zh,蓝绿色,蓝绿色,蓝绿
218,168,246,zh,粉紫色,粉紫色,粉紫
165,56,133,zh,洋红色,洋红色,洋红
138,133,119,zh,灰色,灰色,灰
196,158,19,zh,金棕色,金棕色,金棕
78,252,12,zh,亮绿色,亮绿色,亮绿
117,129,171,zh,灰蓝色,灰蓝色,灰蓝
72,71,171,zh,靛青色,靛青色,靛青
100,46,123,zh,深紫色,深紫色,深紫
249,185,46,zh,土黄色,土黄色,土黄
29,64,128,zh,深蓝色,深蓝色,深蓝
104,229,217,zh,天蓝色,天蓝色,天蓝
140,214,6,zh,荧光绿,荧光绿色,荧光绿
163,167,251,zh,薰衣草紫,薰衣草紫色,薰衣草紫
188,119,83,zh,陶土黄,陶土黄色,陶土黄
85,131,109,zh,浅墨绿,浅墨绿色,浅墨绿
225,90,26,zh,深橘红,深橘红色,深橘红
59,252,210,zh,青色,青色,青
208,118,179,zh,灰粉色,灰粉色,灰粉
85,214,132,zh,青草绿,青草绿色,青草绿
66,8,3,zh,深深紫,深深紫色,深深紫
122,74,215,zh,亮紫色,亮紫色,亮紫
206,182,104,zh,浅黄色,浅黄色,浅黄
185,14,13,zh,血红色,血红色,血红
68,164,106,zh,灰绿色,灰绿色,灰绿
118,117,41,zh,牛瘪绿,牛瘪绿色,牛瘪绿
46,4,51,zh,深紫色,深紫色,深紫
106,7,115,zh,庄重紫,庄重紫色,庄重紫
250,145,242,zh,粉紫色,粉紫色,粉紫
132,2,189,zh,艳紫色,艳紫色,艳紫
89,159,194,zh,灰蓝色,灰蓝色,灰蓝
185,49,175,zh,紫红色,紫红色,紫红
252,77,87,zh,柚子红,柚子红色,柚子红
32,95,214,zh,宝蓝色,宝蓝色,宝蓝
194,25,105,zh,陶醉粉,陶醉粉色,陶醉粉
139,181,47,zh,嫩绿色,嫩绿色,嫩绿
251,137,159,zh,桃色,桃色,桃
133,27,100,zh,瘀伤紫,瘀伤紫色,瘀伤紫
192,221,132,zh,嫩嫩绿,嫩嫩绿色,嫩嫩绿
228,182,181,zh,肉色,肉色,肉
40,80,55,zh,墨绿色,墨绿色,墨绿
195,223,183,zh,薄荷绿,薄荷绿色,薄荷绿
203,10,253,zh,亮粉色,亮粉色,亮粉
141,67,28,zh,棕色,棕色,棕
8,81,92,zh,工业蓝,工业蓝色,工业蓝
230,104,140,zh,肉粉色,肉粉色,肉粉
74,212,203,zh,青色,青色,青
161,138,228,zh,淡紫,淡紫色,淡紫
90,24,99,zh,茄子紫,茄子紫色,茄子紫
12,45,127,zh,深蓝色,深蓝色,深蓝
220,109,88,zh,肉橘色,肉橘色,肉橘
219,64,163,zh,粉红色,粉红色,粉红
54,71,73,zh,藏青色,藏青色,藏青
117,9,221,zh,紫色,紫色,紫
112,151,33,zh,绿色,绿色,绿
54,194,224,zh,蓝色,蓝色,蓝
233,209,171,zh,米色,米色,米
136,177,147,zh,莫兰迪绿色,莫兰迪绿色,莫蓝迪绿
24,25,65,zh,藏蓝色,藏蓝色,藏蓝
189,161,36,zh,黄绿色,黄绿色,黄绿
171,226,143,zh,天水碧,天水碧色,天水碧
248,10,106,zh,死亡芭比粉,死亡芭比粉色,死亡芭比粉
62,207,137,zh,蟾蜍绿,蟾蜍绿色,蟾蜍绿
162,220,47,zh,橄榄绿,橄榄绿色,橄榄绿
28,99,246,zh,皎月,皎月色,皎月
112,67,85,zh,酱紫色,酱紫色,酱紫
242,165,2,zh,橘色,橘色,橘
74,51,36,zh,棕色,棕色,棕
219,133,227,zh,淡紫色,淡紫色,淡紫
160,158,191,zh,灰紫,灰紫色,灰紫
142,138,52,zh,橄榄绿,橄榄绿色,橄榄绿
158,73,225,zh,紫色,紫色,紫
54,200,8,zh,青草绿,青草绿色,青草绿
60,103,184,zh,海蓝,海蓝色,海蓝
161,90,21,zh,棕,棕色,棕
7,121,81,zh,深绿,深绿色,深绿
219,106,26,zh,转头橘,转头橘色,转头橘
222,149,131,zh,肉粉,肉粉色,肉粉
60,75,5,zh,藏绿,藏绿色,藏绿
28,226,95,zh,嫩绿,嫩绿色,嫩绿
181,217,230,zh,淡蓝色,淡蓝色,淡蓝
47,157,89,zh,綠色,綠色,绿
83,39,237,zh,藍色,藍色,蓝
192,245,250,zh,淡藍色,淡藍色,淡蓝
123,79,203,zh,紫色,紫色,紫
177,130,62,zh,咖啡色,咖啡色,咖啡
36,81,115,zh,海軍藍,海軍藍色,海军蓝
145,23,84,zh,枣红,枣红色,枣红
39,6,253,zh,宝蓝,宝蓝色,宝蓝
117,61,33,zh,棕,棕色,棕
234,186,41,zh,橙色,橙色,橙
156,171,153,zh,灰绿,灰绿色,灰绿
246,12,152,zh,品红,品红色,品红
145,173,25,zh,草绿,草绿色,草绿
109,28,167,zh,紫色,紫色,紫
40,169,214,zh,青色,青色,青
203,106,129,zh,深粉,深粉色,深粉
188,88,38,zh,红色,红色,红
25,142,93,zh,绿色,绿色,绿
28,208,219,zh,青色,青色,青
208,189,202,zh,浅紫,浅紫色,浅紫
223,191,130,zh,浅棕,浅棕色,浅棕
132,106,109,zh,深棕,深棕色,深棕
41,253,73,zh,亮绿,亮绿色,亮绿
24,76,179,zh,蓝色,蓝色,蓝
22,59,88,zh,海蓝,海蓝色,海蓝
140,123,77,zh,棕色,棕色,棕
81,53,94,zh,深紫,深紫色,深紫
206,50,87,zh,深红,深红色,深红
161,216,180,zh,水绿,水绿色,水绿
88,182,75,zh,绿色,绿色,绿
80,222,155,zh,亮绿,亮绿色,亮绿
28,4,77,zh,深紫,深紫色,深紫
172,87,78,zh,砖红,砖红色,砖红
118,244,209,zh,水蓝,水蓝色,水蓝
14,54,218,zh,蓝色,蓝色,蓝
152,243,35,zh,草绿,草绿色,草绿
233,41,11,zh,红色,红色,红
174,139,235,zh,浅紫,浅紫色,浅紫
250,151,20,zh,橙色,橙色,橙
60,93,93,zh,青绿,青绿色,青绿
236,95,84,zh,绯红,绯红色,绯红
